,date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2020/1/23 0:00:00,,0.2554,0.296,0.2371,0.2771,847,2243352,163,245,-0.7672,1.0832,0.0073,0.0,-0.0168,0.1312,3.2,6303.0,10000,10002246,510050P2009M03200,50ETF沽2020年9月3200,510050.SH,ETF期权,认沽,0,3.2,10000,2020-09,2020/1/23 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.2286,实物资产,退市,
2020/2/3 0:00:00,0.2771,0.456,0.5717,0.434,0.5674,1459,7023658,162,234,-0.9226,0.5151,0.0031,0.0001,-0.0189,0.3107,3.2,8922.4,10000,10002246,510050P2009M03200,50ETF沽2020年9月3200,510050.SH,ETF期权,认沽,0,3.2,10000,2020-09,2020/1/23 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.2286,实物资产,退市,
2020/2/4 0:00:00,0.5674,0.4856,0.4964,0.4202,0.4202,432,1996836,161,233,-0.7536,0.6952,0.007,-0.0002,-0.0162,0.188,3.2,7642.0,10000,10002246,510050P2009M03200,50ETF沽2020年9月3200,510050.SH,ETF期权,认沽,0,3.2,10000,2020-09,2020/1/23 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.2286,实物资产,退市,
2020/2/5 0:00:00,0.4202,0.4217,0.4221,0.3877,0.408,343,1395684,160,232,-0.7366,0.6968,0.0073,-0.0002,-0.0158,0.1854,3.2,7487.2,10000,10002246,510050P2009M03200,50ETF沽2020年9月3200,510050.SH,ETF期权,认沽,0,3.2,10000,2020-09,2020/1/23 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.2286,实物资产,退市,
2020/2/6 0:00:00,0.408,0.4069,0.4069,0.3669,0.3798,247,962888,159,231,-0.708,0.7238,0.0078,-0.0002,-0.0152,0.1869,3.2,7208.4,10000,10002246,510050P2009M03200,50ETF沽2020年9月3200,510050.SH,ETF期权,认沽,0,3.2,10000,2020-09,2020/1/23 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.2286,实物资产,退市,
2020/2/7 0:00:00,0.3798,0.3896,0.4027,0.3855,0.3862,105,414128,158,230,-0.7073,0.7193,0.0078,-0.0002,-0.0152,0.1932,3.2,7249.2,10000,10002246,510050P2009M03200,50ETF沽2020年9月3200,510050.SH,ETF期权,认沽,0,3.2,10000,2020-09,2020/1/23 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.2286,实物资产,退市,
2020/2/10 0:00:00,0.3862,0.3944,0.3985,0.3811,0.3888,105,410314,157,227,-0.7109,0.7204,0.0077,-0.0002,-0.015,0.2002,3.2,7310.8,10000,10002246,510050P2009M03200,50ETF沽2020年9月3200,510050.SH,ETF期权,认沽,0,3.2,10000,2020-09,2020/1/23 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.2286,实物资产,退市,
2020/2/11 0:00:00,0.3888,0.3622,0.3655,0.3526,0.3578,93,335159,156,226,-0.689,0.7382,0.008,-0.0002,-0.0146,0.1851,3.2,7009.0,10000,10002246,510050P2009M03200,50ETF沽2020年9月3200,510050.SH,ETF期权,认沽,0,3.2,10000,2020-09,2020/1/23 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.2286,实物资产,退市,
2020/2/12 0:00:00,0.3578,0.359,0.3618,0.341,0.3433,76,266258,155,225,-0.6794,0.7418,0.0081,-0.0003,-0.0144,0.179,3.2,6891.6,10000,10002246,510050P2009M03200,50ETF沽2020年9月3200,510050.SH,ETF期权,认沽,0,3.2,10000,2020-09,2020/1/23 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.2286,实物资产,退市,
2020/2/13 0:00:00,0.3433,0.3401,0.3583,0.3334,0.3552,164,569935,154,224,-0.6925,0.7402,0.0079,-0.0002,-0.0145,0.1806,3.2,6994.8,10000,10002246,510050P2009M03200,50ETF沽2020年9月3200,510050.SH,ETF期权,认沽,0,3.2,10000,2020-09,2020/1/23 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.2286,实物资产,退市,
