,date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2015/2/27 0:00:00,非数字,0.2191,0.2238,0.2191,0.2238,21,46941,144,209,-0.464846019693202,0.480710679087299,0.0073137233421829,-0.242544826780695,-0.0085551787360754,0.25259697265625,2.55,5194.6,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/2 0:00:00,0.2238,0.2301,0.2301,0.2301,0.2301,2,4602,143,206,-0.464374662693013,0.483544572659222,0.00726895718029578,-0.245009580116313,-0.00841393095192852,0.264753149414063,2.55,5230.2,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/3 0:00:00,0.2301,0.2485,0.2485,0.2485,0.2485,2,4970,142,205,-0.50146545157804,0.497485705549513,0.00705055426282337,-0.23795819415335,-0.00888610845144125,0.230646286010742,2.55,5489.8,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/4 0:00:00,0.2485,0.2652,0.2765,0.2569,0.2765,29,77203,141,204,-0.503205997111064,0.50011817057163,0.00702712245838036,-0.237832181761359,-0.00885849673069482,0.270080630493164,2.55,5557.4,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/5 0:00:00,0.2765,0.2768,0.2851,0.2768,0.2776,5,13944,140,203,-0.518516823122791,0.509864395350875,0.00691945721797953,-0.231788084992813,-0.00899875442811439,0.247763793945313,2.55,5648.8,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/6 0:00:00,0.2776,0.2744,0.2874,0.2712,0.2874,4,11042,139,202,-0.516400692688582,0.51015121246343,0.00691870295760135,-0.233238386888358,-0.00892320392628981,0.267517581176758,2.55,5657.8,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/9 0:00:00,0.2874,0.2944,0.298,0.2578,0.2578,155,412755,138,199,-0.49079695425498,0.51270058892601,0.00704123251022469,-0.238221586307876,-0.00841352636394753,0.274602581787109,2.55,5558.4,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/10 0:00:00,0.2578,非数字,非数字,非数字,非数字,0,0,137,198,-0.510382202144196,0.520386659677456,0.00691158397099393,-0.233899933590066,-0.00862470933715697,非数字,2.55,5494.8,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/11 0:00:00,非数字,非数字,非数字,非数字,0.2578,0,0,136,197,-0.509784366736417,0.544959652885804,0.00693811895063827,-0.223361366312672,-0.00849083756629946,0.256551391601562,2.55,5465.8,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/12 0:00:00,0.2578,0.2534,0.2534,0.2259,0.2259,35,85820,135,196,-0.469654380652714,0.523577500794485,0.00711759925971324,-0.237509243956102,-0.0079425850631975,0.26887233581543,2.55,5260.6,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/13 0:00:00,0.2259,0.2317,0.2317,0.2148,0.2169,58,125475,134,195,-0.468631241987229,0.538920241610573,0.0071182080892141,-0.230474796014104,-0.00783674370563894,0.262263330078125,2.55,5137.0,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/16 0:00:00,0.2169,0.2048,0.2048,0.1924,0.1924,7,14088,133,192,-0.44300728334929,0.553915950141915,0.00716954995629515,-0.225793845173172,-0.00729908888005846,0.266730358886719,2.55,4976.0,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/17 0:00:00,0.1924,0.1774,0.189,0.1769,0.189,20,35818,132,191,-0.425355670992219,0.549654148151057,0.00719108972391581,-0.226507994989265,-0.00700993818085967,0.283207104492187,2.55,4872.6,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
2015/3/18 0:00:00,0.189,0.1693,0.1777,0.1543,0.1543,48,79491,131,190,-0.38903117792332,0.526693609953452,0.00720363900683769,-0.230650493313376,-0.00648100745179466,0.274035049438477,2.55,4080.2,10000,10000064,510050P1509M02550,50ETF沽2015年9月2.55,510050.SH,ETF期权,认沽,0,2.55,10000,2015-09,2015/2/27 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2221,实物资产,退市,
