,date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2020/2/27 0:00:00,,0.083,0.0872,0.0686,0.0695,7048,5426656,39,56,0.4474,1.6033,0.0045,-0.0009,0.0019,0.1952,2.95,3652.6,10000,10002338,510050C2004M02950,50ETF购2020年4月2950,510050.SH,ETF期权,认购,0,2.95,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0816,实物资产,退市,
2020/2/28 0:00:00,0.0695,0.0578,0.062,0.044,0.0479,12788,6449001,38,55,0.3143,1.495,0.0039,-0.0008,0.0013,0.2206,2.95,2490.8,10000,10002338,510050C2004M02950,50ETF购2020年4月2950,510050.SH,ETF期权,认购,0,2.95,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0816,实物资产,退市,
2020/3/2 0:00:00,0.0479,0.0495,0.0746,0.0458,0.065,18037,11076547,37,52,0.448,1.6053,0.0043,-0.001,0.0017,0.1957,2.95,3627.8,10000,10002338,510050C2004M02950,50ETF购2020年4月2950,510050.SH,ETF期权,认购,0,2.95,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0816,实物资产,退市,
2020/3/3 0:00:00,0.065,0.0756,0.088,0.0655,0.0696,17257,13155256,36,51,0.4627,1.5641,0.0043,-0.0011,0.0018,0.1971,2.95,3754.4,10000,10002338,510050C2004M02950,50ETF购2020年4月2950,510050.SH,ETF期权,认购,0,2.95,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0816,实物资产,退市,
2020/3/4 0:00:00,0.0696,0.0671,0.0839,0.0671,0.0839,8463,6269102,35,50,0.512,1.5788,0.0043,-0.0011,0.0019,0.1949,2.95,4255.8,10000,10002338,510050C2004M02950,50ETF购2020年4月2950,510050.SH,ETF期权,认购,0,2.95,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0816,实物资产,退市,
2020/3/5 0:00:00,0.0839,0.0885,0.1278,0.0882,0.1191,19320,21141263,34,49,0.6131,1.5026,0.0042,-0.0011,0.0023,0.1955,2.95,4795.8,10000,10002338,510050C2004M02950,50ETF购2020年4月2950,510050.SH,ETF期权,认购,0,2.95,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0816,实物资产,退市,
2020/3/6 0:00:00,0.1191,0.102,0.1144,0.0962,0.0979,16429,16829853,33,48,0.5305,1.5779,0.0043,-0.0011,0.0019,0.2191,2.95,4520.2,10000,10002338,510050C2004M02950,50ETF购2020年4月2950,510050.SH,ETF期权,认购,0,2.95,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0816,实物资产,退市,
2020/3/9 0:00:00,0.0979,0.079,0.081,0.0598,0.0652,22916,14700445,32,45,0.3839,1.5941,0.0038,-0.0011,0.0013,0.2482,2.95,3195.2,10000,10002338,510050C2004M02950,50ETF购2020年4月2950,510050.SH,ETF期权,认购,0,2.95,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0816,实物资产,退市,
2020/3/10 0:00:00,0.0652,0.0686,0.0939,0.0655,0.0909,30863,25220209,31,44,0.4658,1.5953,0.004,-0.0012,0.0015,0.262,2.95,4012.2,10000,10002338,510050C2004M02950,50ETF购2020年4月2950,510050.SH,ETF期权,认购,0,2.95,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0816,实物资产,退市,
2020/3/11 0:00:00,0.0909,0.0953,0.0953,0.0729,0.0729,18029,15151560,30,43,0.4064,1.5802,0.0038,-0.0012,0.0013,0.261,2.95,3417.8,10000,10002338,510050C2004M02950,50ETF购2020年4月2950,510050.SH,ETF期权,认购,0,2.95,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0816,实物资产,退市,
