,date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2019/6/21 0:00:00,,0.017,0.0308,0.017,0.0235,63865,13931492,24,34,0.1567,1.0921,0.0022,-0.0008,0.0004,0.2706,3.2,2302.1,10000,10001879,510050C1907M03200,50ETF购2019年7月3200,510050.SH,ETF期权,认购,0,3.2,10000,2019-07,2019/6/21 0:00:00,2019/7/24 0:00:00,2019-07-24,2019-07-25,0.0153,实物资产,退市,
2019/6/24 0:00:00,0.0235,0.0242,0.0269,0.02,0.0226,56830,13043798,23,31,0.1504,1.1113,0.002,-0.0008,0.0004,0.2752,3.2,2297.3,10000,10001879,510050C1907M03200,50ETF购2019年7月3200,510050.SH,ETF期权,认购,0,3.2,10000,2019-07,2019/6/21 0:00:00,2019/7/24 0:00:00,2019-07-24,2019-07-25,0.0153,实物资产,退市,
2019/6/25 0:00:00,0.0226,0.0227,0.023,0.015,0.0169,83818,14887595,22,30,0.0986,0.8778,0.0015,-0.0006,0.0002,0.2833,3.2,2212.3,10000,10001879,510050C1907M03200,50ETF购2019年7月3200,510050.SH,ETF期权,认购,0,3.2,10000,2019-07,2019/6/21 0:00:00,2019/7/24 0:00:00,2019-07-24,2019-07-25,0.0153,实物资产,退市,
2019/6/26 0:00:00,0.0169,0.0158,0.0167,0.0135,0.0156,40053,6095781,21,29,0.0937,0.8539,0.0014,-0.0006,0.0002,0.2841,3.2,2197.2,10000,10001879,510050C1907M03200,50ETF购2019年7月3200,510050.SH,ETF期权,认购,0,3.2,10000,2019-07,2019/6/21 0:00:00,2019/7/24 0:00:00,2019-07-24,2019-07-25,0.0153,实物资产,退市,
2019/6/27 0:00:00,0.0156,0.0165,0.0222,0.0161,0.0213,106470,20472154,20,28,0.1256,1.063,0.0017,-0.0007,0.0003,0.2874,3.2,2281.5,10000,10001879,510050C1907M03200,50ETF购2019年7月3200,510050.SH,ETF期权,认购,0,3.2,10000,2019-07,2019/6/21 0:00:00,2019/7/24 0:00:00,2019-07-24,2019-07-25,0.0153,实物资产,退市,
2019/6/28 0:00:00,0.0213,0.021,0.0223,0.0181,0.0219,80086,16486529,19,27,0.1189,1.0377,0.0016,-0.0007,0.0003,0.2978,3.2,2285.4,10000,10001879,510050C1907M03200,50ETF购2019年7月3200,510050.SH,ETF期权,认购,0,3.2,10000,2019-07,2019/6/21 0:00:00,2019/7/24 0:00:00,2019-07-24,2019-07-25,0.0153,实物资产,退市,
2019/7/1 0:00:00,0.0219,0.04,0.0429,0.021,0.024,246670,69617511,18,24,0.175,1.4651,0.002,-0.001,0.0003,0.2643,3.2,2354.0,10000,10001879,510050C1907M03200,50ETF购2019年7月3200,510050.SH,ETF期权,认购,0,3.2,10000,2019-07,2019/6/21 0:00:00,2019/7/24 0:00:00,2019-07-24,2019-07-25,0.0153,实物资产,退市,
2019/7/2 0:00:00,0.024,0.022,0.0222,0.0175,0.0191,100528,19963219,17,23,0.1649,1.4341,0.0019,-0.001,0.0003,0.2505,3.2,2302.2,10000,10001879,510050C1907M03200,50ETF购2019年7月3200,510050.SH,ETF期权,认购,0,3.2,10000,2019-07,2019/6/21 0:00:00,2019/7/24 0:00:00,2019-07-24,2019-07-25,0.0153,实物资产,退市,
2019/7/3 0:00:00,0.0191,0.0164,0.017,0.011,0.0124,104275,13876706,16,22,0.1209,1.1992,0.0015,-0.0008,0.0002,0.2454,3.2,2214.9,10000,10001879,510050C1907M03200,50ETF购2019年7月3200,510050.SH,ETF期权,认购,0,3.2,10000,2019-07,2019/6/21 0:00:00,2019/7/24 0:00:00,2019-07-24,2019-07-25,0.0153,实物资产,退市,
2019/7/4 0:00:00,0.0124,0.0116,0.0142,0.0077,0.0102,112981,12178718,15,21,0.1024,1.0938,0.0013,-0.0007,0.0002,0.247,3.2,2185.2,10000,10001879,510050C1907M03200,50ETF购2019年7月3200,510050.SH,ETF期权,认购,0,3.2,10000,2019-07,2019/6/21 0:00:00,2019/7/24 0:00:00,2019-07-24,2019-07-25,0.0153,实物资产,退市,
