,date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2015/2/9 0:00:00,非数字,0.1602,0.1602,0.1377,0.1379,105,158367,90,136,-0.348264420089456,0.580196560428217,0.00524134685275019,-0.288062814112213,-0.00364885553861588,0.378918688964844,2.2,2919,10000,10000026,510050P1506M02200,50ETF沽2015年6月2.20,510050.SH,ETF期权,认沽,0,2.2,10000,2015-06,2015/2/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.156,实物资产,退市,
2015/2/10 0:00:00,0.1379,0.1356,0.1356,0.1075,0.1076,152,169181,89,135,-0.326555061862388,0.558379300147104,0.005176271008113,-0.288271674822595,-0.00343234207419112,0.344793518066406,2.2,2611,10000,10000026,510050P1506M02200,50ETF沽2015年6月2.20,510050.SH,ETF期权,认沽,0,2.2,10000,2015-06,2015/2/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.156,实物资产,退市,
2015/2/11 0:00:00,0.1076,0.1055,0.1055,0.084,0.084,241,226552,88,134,-0.320280964744778,0.553614680762091,0.00513956732350198,-0.288779929732868,-0.00334929570420209,0.304590258789062,2.2,2380,10000,10000026,510050P1506M02200,50ETF沽2015年6月2.20,510050.SH,ETF期权,认沽,0,2.2,10000,2015-06,2015/2/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.156,实物资产,退市,
2015/2/12 0:00:00,0.084,0.0815,0.0862,0.0705,0.0735,580,428480,87,133,-0.317922384237455,0.553170787686974,0.00511291477982869,-0.289709618555829,-0.00330082313115077,0.285916613769531,2.2,2275,10000,10000026,510050P1506M02200,50ETF沽2015年6月2.20,510050.SH,ETF期权,认沽,0,2.2,10000,2015-06,2015/2/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.156,实物资产,退市,
2015/2/13 0:00:00,0.0735,0.0734,0.0734,0.0492,0.0539,238,138196,86,132,-0.314197379171691,0.55290516005993,0.00508079603300127,-0.289426666126403,-0.00323840828239425,0.247470874023437,2.2,2071,10000,10000026,510050P1506M02200,50ETF沽2015年6月2.20,510050.SH,ETF期权,认沽,0,2.2,10000,2015-06,2015/2/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.156,实物资产,退市,
2015/2/16 0:00:00,0.0539,0.0545,0.0557,0.0485,0.0485,72,37825,85,129,-0.311110177173058,0.558300766400352,0.00500931417677743,-0.291378940968695,-0.0031268325318285,0.23970849609375,2.2,2029,10000,10000026,510050P1506M02200,50ETF沽2015年6月2.20,510050.SH,ETF期权,认沽,0,2.2,10000,2015-06,2015/2/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.156,实物资产,退市,
2015/2/17 0:00:00,0.0485,0.0483,0.0483,0.0431,0.045,115,51757,84,128,-0.301446233295836,0.54952482688922,0.00495553598168877,-0.290939878457795,-0.00301806017362246,0.241063250732422,2.2,1993,10000,10000026,510050P1506M02200,50ETF沽2015年6月2.20,510050.SH,ETF期权,认沽,0,2.2,10000,2015-06,2015/2/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.156,实物资产,退市,
2015/2/25 0:00:00,0.045,0.0456,0.0537,0.0431,0.0536,139,68509,83,120,-0.323663245398556,0.59241931851993,0.0048622720724333,-0.306427775838201,-0.00298372696400327,0.245713354492187,2.2,2092,10000,10000026,510050P1506M02200,50ETF沽2015年6月2.20,510050.SH,ETF期权,认沽,0,2.2,10000,2015-06,2015/2/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.156,实物资产,退市,
2015/2/26 0:00:00,0.0536,0.0576,0.0635,0.0429,0.0429,328,185658,82,119,-0.278619504436539,0.535718570865808,0.00467801854800784,-0.301086604042659,-0.00260789675497512,0.263947619628906,2.2,1969,10000,10000026,510050P1506M02200,50ETF沽2015年6月2.20,510050.SH,ETF期权,认沽,0,2.2,10000,2015-06,2015/2/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.156,实物资产,退市,
2015/2/27 0:00:00,0.0429,0.0425,0.046,0.0401,0.0459,86,38179,81,118,-0.284528734273855,0.547142412405985,0.00468249870254427,-0.303117975198221,-0.00262814260635562,0.266510668945313,2.2,2002,10000,10000026,510050P1506M02200,50ETF沽2015年6月2.20,510050.SH,ETF期权,认沽,0,2.2,10000,2015-06,2015/2/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.156,实物资产,退市,
2015/3/2 0:00:00,0.0459,0.0434,0.0483,0.0434,0.0479,70,32909,80,115,-0.281791082602841,0.551023400143551,0.00460634678136084,-0.306531564825259,-0.00253206340125376,0.276396716308594,2.2,2019,10000,10000026,510050P1506M02200,50ETF沽2015年6月2.20,510050.SH,ETF期权,认沽,0,2.2,10000,2015-06,2015/2/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.156,实物资产,退市,
2015/3/3 0:00:00,0.0479,0.0504,0.0588,0.0504,0.0588,31,16887,79,114,-0.326997000006726,0.604552648289049,0.00474597074580683,-0.319860481870772,-0.00285005972329805,0.259956585693359,2.2,2148,10000,10000026,510050P1506M02200,50ETF沽2015年6月2.20,510050.SH,ETF期权,认沽,0,2.2,10000,2015-06,2015/2/9 0:00:00,2015/6/24 0:00:00,2015-06-24,2015-06-25,0.156,实物资产,退市,
