,date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2019/9/26 0:00:00,,0.1037,0.1123,0.1016,0.1016,3457,3696611,40,63,0.6049,2.2058,0.0048,-0.0007,0.003,0.1614,2.95,4589.6,10000,10001964,510050C1911M02950,50ETF购2019年11月2950,510050.SH,ETF期权,认购,0,2.95,10000,2019-11,2019/9/26 0:00:00,2019/11/27 0:00:00,2019-11-27,2019-11-28,0.102,实物资产,退市,
2019/9/27 0:00:00,0.1016,0.101,0.1089,0.0975,0.1068,6709,6968037,39,62,0.6057,2.2446,0.0047,-0.0007,0.0029,0.1754,2.95,4641.6,10000,10001964,510050C1911M02950,50ETF购2019年11月2950,510050.SH,ETF期权,认购,0,2.95,10000,2019-11,2019/9/26 0:00:00,2019/11/27 0:00:00,2019-11-27,2019-11-28,0.102,实物资产,退市,
2019/9/30 0:00:00,0.1068,0.1087,0.1104,0.083,0.0839,9448,9449220,38,59,0.5283,2.4092,0.0047,-0.0007,0.0024,0.1693,2.95,4323.0,10000,10001964,510050C1911M02950,50ETF购2019年11月2950,510050.SH,ETF期权,认购,0,2.95,10000,2019-11,2019/9/26 0:00:00,2019/11/27 0:00:00,2019-11-27,2019-11-28,0.102,实物资产,退市,
2019/10/8 0:00:00,0.0839,0.0835,0.0899,0.0798,0.0804,17599,14727958,37,51,0.5829,2.4933,0.0043,-0.0007,0.0023,0.1482,2.95,4365.6,10000,10001964,510050C1911M02950,50ETF购2019年11月2950,510050.SH,ETF期权,认购,0,2.95,10000,2019-11,2019/9/26 0:00:00,2019/11/27 0:00:00,2019-11-27,2019-11-28,0.102,实物资产,退市,
2019/10/9 0:00:00,0.0804,0.0758,0.0801,0.063,0.0744,27337,19429091,36,50,0.5937,2.611,0.0043,-0.0007,0.0023,0.1316,2.95,4309.2,10000,10001964,510050C1911M02950,50ETF购2019年11月2950,510050.SH,ETF期权,认购,0,2.95,10000,2019-11,2019/9/26 0:00:00,2019/11/27 0:00:00,2019-11-27,2019-11-28,0.102,实物资产,退市,
2019/10/10 0:00:00,0.0744,0.076,0.0866,0.0681,0.0837,23697,18765183,35,49,0.6354,2.545,0.0041,-0.0007,0.0024,0.1321,2.95,4421.4,10000,10001964,510050C1911M02950,50ETF购2019年11月2950,510050.SH,ETF期权,认购,0,2.95,10000,2019-11,2019/9/26 0:00:00,2019/11/27 0:00:00,2019-11-27,2019-11-28,0.102,实物资产,退市,
2019/10/11 0:00:00,0.0837,0.0873,0.125,0.0841,0.1177,37601,38983483,34,48,0.743,2.1691,0.0035,-0.0006,0.0028,0.1414,2.95,4815.4,10000,10001964,510050C1911M02950,50ETF购2019年11月2950,510050.SH,ETF期权,认购,0,2.95,10000,2019-11,2019/9/26 0:00:00,2019/11/27 0:00:00,2019-11-27,2019-11-28,0.102,实物资产,退市,
2019/10/14 0:00:00,0.1177,0.1292,0.1585,0.1243,0.1325,29881,41938529,33,45,0.8023,1.8705,0.003,-0.0006,0.0029,0.1227,2.95,4998.2,10000,10001964,510050C1911M02950,50ETF购2019年11月2950,510050.SH,ETF期权,认购,0,2.95,10000,2019-11,2019/9/26 0:00:00,2019/11/27 0:00:00,2019-11-27,2019-11-28,0.102,实物资产,退市,
2019/10/15 0:00:00,0.1325,0.132,0.136,0.1277,0.1312,13813,18269480,32,44,0.8053,1.8654,0.0029,-0.0006,0.0028,0.1162,2.95,4986.4,10000,10001964,510050C1911M02950,50ETF购2019年11月2950,510050.SH,ETF期权,认购,0,2.95,10000,2019-11,2019/9/26 0:00:00,2019/11/27 0:00:00,2019-11-27,2019-11-28,0.102,实物资产,退市,
2019/10/16 0:00:00,0.1312,0.1312,0.157,0.1162,0.1182,26624,35515231,31,43,0.7859,2.0037,0.0031,-0.0007,0.0027,0.1036,2.95,4843.2,10000,10001964,510050C1911M02950,50ETF购2019年11月2950,510050.SH,ETF期权,认购,0,2.95,10000,2019-11,2019/9/26 0:00:00,2019/11/27 0:00:00,2019-11-27,2019-11-28,0.102,实物资产,退市,
