,date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2018/6/28 0:00:00,非数字,0.0539,0.06,0.045,0.0477,3604,1879268,40,56,0.303087264475929,2.02991215237649,0.00330977641286441,-0.222262518865582,0.00106656838877542,0.227552319335938,2.55,2313.2,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/6/29 0:00:00,0.0477,0.0494,0.064,0.0493,0.0611,3235,1871233,39,55,0.418368678637286,2.20703588212355,0.00374809040595213,-0.26492245928888,0.00146780406094873,0.209391284179687,2.55,3055.0,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/2 0:00:00,0.0611,0.0587,0.0587,0.0313,0.034,6679,2881999,38,52,0.234510808535285,1.75381390816737,0.00275597846554087,-0.209164838026185,0.000754699148418175,0.232458728027344,2.55,2021.4,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/3 0:00:00,0.034,0.0357,0.0422,0.0278,0.037,9246,3241061,37,51,0.245477975140435,1.81035773910031,0.00280701321446008,-0.216990080885688,0.000776948471056605,0.237584826660156,2.55,2057.0,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/4 0:00:00,0.037,0.0367,0.0415,0.0334,0.0342,4504,1634754,36,50,0.208238460790535,1.67715764139283,0.0025112583074851,-0.197267485010352,0.000642041678220827,0.249594543457031,2.55,2015.0,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/5 0:00:00,0.0342,0.0342,0.0394,0.0302,0.0332,3002,1047555,35,49,0.206861120957966,1.68686608755091,0.00247680851436846,-0.198325494281075,0.000625333698361255,0.247983483886719,2.55,2005.7,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/6 0:00:00,0.0332,0.0341,0.0458,0.0307,0.0392,4330,1708147,34,48,0.268452471519588,1.91452067642753,0.00286896154498889,-0.239300550853475,0.000803196851332923,0.238097436523438,2.55,2089.5,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/9 0:00:00,0.0392,0.041,0.0561,0.041,0.0551,6681,3351656,33,45,0.4162898419045,2.17871173623092,0.00338088790841166,-0.31976284209082,0.00118998257650354,0.216055212402344,2.55,3006.2,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/10 0:00:00,0.0551,0.055,0.0579,0.0472,0.0536,6982,3649363,32,44,0.404446941056447,2.25942873728623,0.00331526714774368,-0.311371390375847,0.00113158119676394,0.217959191894531,2.55,2957.6,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/11 0:00:00,0.0536,0.0428,0.05,0.0388,0.0439,9970,4433927,31,43,0.317968455321882,2.11750125523864,0.00296893782360311,-0.283920377243955,0.000859342373172066,0.236779296875,2.55,2423.8,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/12 0:00:00,0.0439,0.0442,0.0648,0.0442,0.0595,10731,6096481,30,42,0.431257289362821,2.26942665919107,0.00329952330967841,-0.334433901209837,0.0011540091602983,0.226087719726562,2.55,3151.0,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/13 0:00:00,0.0595,0.0637,0.065,0.0583,0.0606,8426,5146930,29,41,0.438568524362409,2.30671789428372,0.00327419281313075,-0.339448513545847,0.0011471469641859,0.227112939453125,2.55,3206.8,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/16 0:00:00,0.0606,0.0605,0.0679,0.0468,0.0499,15245,8012962,28,38,0.385313315305787,2.3954697620752,0.00303113528477917,-0.328778274660299,0.000930429000729491,0.228650769042969,2.55,2887.0,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/17 0:00:00,0.0499,0.0487,0.0506,0.0378,0.0421,11689,4969639,27,37,0.346401700755535,2.36684842472108,0.00286814088414449,-0.316513061686223,0.000811100746912681,0.225135729980469,2.55,2641.0,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/18 0:00:00,0.0421,0.0423,0.0489,0.0321,0.0321,16123,6507598,26,36,0.314936713515641,2.32693225833973,0.00270915231789651,-0.305479049791936,0.000714989106229529,0.207633764648437,2.55,2406.6,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
2018/7/19 0:00:00,0.0321,0.0344,0.041,0.0292,0.0321,24855,8558780,25,35,0.336490860206828,2.43400489786846,0.00275563340088822,-0.318120200528272,0.000745321011103748,0.197674487304688,2.55,2529.8,10000,10001391,510050C1808M02550,50ETF购2018年8月2.55,510050.SH,ETF期权,认购,0,2.55,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.0542,实物资产,退市,
