,date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2019/12/26 0:00:00,,0.209,0.2332,0.209,0.2323,526,1163080,38,63,0.9416,0.8108,0.0015,-0.0003,0.0045,0.1813,2.8,5930.4,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2019/12/27 0:00:00,0.2323,0.2399,0.27,0.2396,0.2413,898,2306707,37,62,0.9468,0.7516,0.0013,-0.0003,0.0045,0.1948,2.8,6023.8,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2019/12/30 0:00:00,0.2413,0.2354,0.2868,0.2321,0.2781,727,1957912,36,59,0.9739,0.4244,0.0007,-0.0003,0.0044,0.2034,2.8,6442.2,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2019/12/31 0:00:00,0.2781,0.287,0.287,0.2662,0.2829,365,1013954,35,58,0.9767,0.3849,0.0007,-0.0002,0.0043,0.2114,2.8,6502.6,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2020/1/2 0:00:00,0.2829,0.2981,0.3236,0.298,0.3047,1203,3715943,34,56,0.9862,0.2518,0.0004,-0.0002,0.0042,0.2086,2.8,6744.2,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2020/1/3 0:00:00,0.3047,0.31,0.3134,0.2908,0.2926,232,703662,33,55,0.9826,0.3083,0.0005,-0.0002,0.0041,0.2059,2.8,6607.6,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2020/1/6 0:00:00,0.2926,0.282,0.3027,0.2547,0.2678,713,2023330,32,52,0.979,0.3742,0.0006,-0.0002,0.0039,0.1777,2.8,6338.0,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2020/1/7 0:00:00,0.2678,0.275,0.2924,0.2748,0.2801,146,410657,31,51,0.9862,0.2709,0.0004,-0.0002,0.0038,0.198,2.8,6475.4,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2020/1/8 0:00:00,0.2801,0.2715,0.2728,0.2472,0.253,519,1346805,30,50,0.9783,0.4109,0.0006,-0.0002,0.0037,0.193,2.8,6169.6,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2020/1/9 0:00:00,0.253,0.2647,0.2817,0.2647,0.2727,399,1091021,29,49,0.986,0.2786,0.0004,-0.0002,0.0037,0.1814,2.8,6395.4,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2020/1/10 0:00:00,0.2727,0.2888,0.289,0.2725,0.2785,629,1756335,28,48,0.9871,0.2607,0.0004,-0.0002,0.0036,0.191,2.8,6458.2,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2020/1/13 0:00:00,0.2785,0.2751,0.2998,0.2655,0.2998,621,1743032,27,45,0.9929,0.1593,0.0002,-0.0002,0.0034,0.2286,2.8,6694.0,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2020/1/14 0:00:00,0.2998,0.3115,0.3178,0.2897,0.2917,564,1720582,26,44,0.9941,0.1403,0.0002,-0.0002,0.0033,0.2058,2.8,6608.2,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2020/1/15 0:00:00,0.2917,0.2912,0.2953,0.2628,0.2644,2437,6553335,25,43,0.989,0.249,0.0003,-0.0002,0.0032,0.2084,2.8,6299.2,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
2020/1/16 0:00:00,0.2644,0.2704,0.2725,0.2478,0.255,2053,5290043,24,42,0.9858,0.3095,0.0004,-0.0002,0.0032,0.2085,2.8,6193.2,10000,10002189,510050C2002M02800,50ETF购2020年2月2800,510050.SH,ETF期权,认购,0,2.8,10000,2020-02,2019/12/26 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.2184,实物资产,退市,
