,date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2018/10/25 0:00:00,非数字,0.3201,0.35,0.3182,0.35,759,2489808,163,245,0.701217032460662,0.610976641734263,0.00718183660774374,-0.188225272900075,0.00954396678073253,0.278520385742188,2.35,6531.2,10000,10001501,510050C1906A02350,50ETF购2019年6月2.303A,510050.SH,ETF期权,认购,0,2.303,10202,2019-06,2018/10/25 0:00:00,2019/6/26 0:00:00,2019-06-26,2019-06-27,0.3489,实物资产,退市,
2018/10/26 0:00:00,0.35,0.3589,0.3598,0.33,0.338,208,719196,162,244,0.692538455927384,0.627820554841053,0.0072164631688647,-0.187854897102318,0.00937163167915918,0.277238861083984,2.35,6399.2,10000,10001501,510050C1906A02350,50ETF购2019年6月2.303A,510050.SH,ETF期权,认购,0,2.303,10202,2019-06,2018/10/25 0:00:00,2019/6/26 0:00:00,2019-06-26,2019-06-27,0.3489,实物资产,退市,
2018/10/29 0:00:00,0.338,0.3395,0.3396,0.287,0.2928,466,1428396,161,241,0.634582889086936,0.67871405004237,0.00741234199725514,-0.193948497028372,0.00828515706762935,0.294740826416016,2.35,5845.2,10000,10001501,510050C1906A02350,50ETF购2019年6月2.303A,510050.SH,ETF期权,认购,0,2.303,10202,2019-06,2018/10/25 0:00:00,2019/6/26 0:00:00,2019-06-26,2019-06-27,0.3489,实物资产,退市,
2018/10/30 0:00:00,0.2928,0.2995,0.3214,0.2885,0.3091,260,785850,160,240,0.655708800255923,0.656444611882552,0.00733749546893505,-0.194473092072911,0.00859175231256315,0.289871032714844,2.35,6018.6,10000,10001501,510050C1906A02350,50ETF购2019年6月2.303A,510050.SH,ETF期权,认购,0,2.303,10202,2019-06,2018/10/25 0:00:00,2019/6/26 0:00:00,2019-06-26,2019-06-27,0.3489,实物资产,退市,
2018/10/31 0:00:00,0.3091,0.3169,0.328,0.3076,0.322,210,670116,159,239,0.676605662981531,0.630158719289128,0.00723938456311865,-0.195238077592195,0.00889044472575702,0.278154235839844,2.35,6215.2,10000,10001501,510050C1906A02350,50ETF购2019年6月2.303A,510050.SH,ETF期权,认购,0,2.303,10202,2019-06,2018/10/25 0:00:00,2019/6/26 0:00:00,2019-06-26,2019-06-27,0.3489,实物资产,退市,
2018/11/1 0:00:00,0.322,0.3338,0.3464,0.3201,0.3201,221,740646,158,238,0.683365303085957,0.623222983629687,0.00719213536569922,-0.195085328837029,0.00896757782735099,0.266016366577148,2.35,6209.4,10000,10001501,510050C1906A02350,50ETF购2019年6月2.303A,510050.SH,ETF期权,认购,0,2.303,10202,2019-06,2018/10/25 0:00:00,2019/6/26 0:00:00,2019-06-26,2019-06-27,0.3489,实物资产,退市,
2018/11/2 0:00:00,0.3201,0.3479,0.3833,0.3479,0.3833,1075,3866276,157,237,0.731047002642776,0.543425164543396,0.00688329640469121,-0.196687871509934,0.00968106770969535,0.268011883544922,2.35,6945.8,10000,10001501,510050C1906A02350,50ETF购2019年6月2.303A,510050.SH,ETF期权,认购,0,2.303,10202,2019-06,2018/10/25 0:00:00,2019/6/26 0:00:00,2019-06-26,2019-06-27,0.3489,实物资产,退市,
2018/11/5 0:00:00,0.3833,0.3802,0.3983,0.3568,0.362,538,1998910,156,234,0.712130287880465,0.577732677467097,0.00697167983093302,-0.198064823961267,0.00926782376043147,0.277678240966797,2.35,6689.6,10000,10001501,510050C1906A02350,50ETF购2019年6月2.303A,510050.SH,ETF期权,认购,0,2.303,10202,2019-06,2018/10/25 0:00:00,2019/6/26 0:00:00,2019-06-26,2019-06-27,0.3489,实物资产,退市,
2018/11/6 0:00:00,0.362,0.3574,0.3617,0.349,0.3549,130,460821,155,233,0.706173965917305,0.593635928346183,0.00699067490530504,-0.196784675686912,0.00914999602755511,0.28084543762207,2.35,6604.2,10000,10001501,510050C1906A02350,50ETF购2019年6月2.303A,510050.SH,ETF期权,认购,0,2.303,10202,2019-06,2018/10/25 0:00:00,2019/6/26 0:00:00,2019-06-26,2019-06-27,0.3489,实物资产,退市,
2018/11/7 0:00:00,0.3549,0.3621,0.3747,0.3433,0.3433,145,516803,154,232,0.695399835484512,0.610136509026085,0.00704039788298736,-0.197228742312648,0.00894470659719753,0.283408486938477,2.35,6466.6,10000,10001501,510050C1906A02350,50ETF购2019年6月2.303A,510050.SH,ETF期权,认购,0,2.303,10202,2019-06,2018/10/25 0:00:00,2019/6/26 0:00:00,2019-06-26,2019-06-27,0.3489,实物资产,退市,
