,date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2020/2/4 0:00:00,,0.02,0.02,0.0052,0.0069,44448,3530102,17,23,-0.0153,0.2703,0.0003,-0.0001,0,0.3049,2.5,1819,10000,10002278,510050P2002M02500,50ETF沽2020年2月2500,510050.SH,ETF期权,认沽,0,2.5,10000,2020-02,2020/2/4 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.046,实物资产,退市,
2020/2/5 0:00:00,0.0069,0.0062,0.0063,0.003,0.0031,22360,860962,16,22,-0.012,0.2165,0.0002,-0.0001,0,0.2734,2.5,1781,10000,10002278,510050P2002M02500,50ETF沽2020年2月2500,510050.SH,ETF期权,认沽,0,2.5,10000,2020-02,2020/2/4 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.046,实物资产,退市,
2020/2/6 0:00:00,0.0031,0.0033,0.0034,0.0021,0.0025,20746,580350,15,21,-0.0047,0.0958,0.0001,0.0,0,0.2981,2.5,1775,10000,10002278,510050P2002M02500,50ETF沽2020年2月2500,510050.SH,ETF期权,认沽,0,2.5,10000,2020-02,2020/2/4 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.046,实物资产,退市,
2020/2/7 0:00:00,0.0025,0.0025,0.0035,0.0023,0.0025,8889,228553,14,20,-0.0043,0.0902,0.0001,0.0,0,0.3027,2.5,1775,10000,10002278,510050P2002M02500,50ETF沽2020年2月2500,510050.SH,ETF期权,认沽,0,2.5,10000,2020-02,2020/2/4 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.046,实物资产,退市,
2020/2/10 0:00:00,0.0025,0.0027,0.0029,0.0014,0.0016,9037,149572,13,17,-0.0024,0.057,0.0,0.0,0,0.2998,2.5,1766,10000,10002278,510050P2002M02500,50ETF沽2020年2月2500,510050.SH,ETF期权,认沽,0,2.5,10000,2020-02,2020/2/4 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.046,实物资产,退市,
2020/2/11 0:00:00,0.0016,0.001,0.0016,0.0008,0.0009,6378,71688,12,16,-0.0008,0.0217,0.0,0.0,0,0.3027,2.5,1759,10000,10002278,510050P2002M02500,50ETF沽2020年2月2500,510050.SH,ETF期权,认沽,0,2.5,10000,2020-02,2020/2/4 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.046,实物资产,退市,
2020/2/12 0:00:00,0.0009,0.0009,0.0015,0.0008,0.0008,5247,48347,11,15,-0.0004,0.0121,0.0,0.0,0,0.3213,2.5,1758,10000,10002278,510050P2002M02500,50ETF沽2020年2月2500,510050.SH,ETF期权,认沽,0,2.5,10000,2020-02,2020/2/4 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.046,实物资产,退市,
2020/2/13 0:00:00,0.0008,0.0007,0.0009,0.0006,0.0007,4020,30452,10,14,-0.0004,0.0116,0.0,0.0,0,0.3174,2.5,1757,10000,10002278,510050P2002M02500,50ETF沽2020年2月2500,510050.SH,ETF期权,认沽,0,2.5,10000,2020-02,2020/2/4 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.046,实物资产,退市,
2020/2/14 0:00:00,0.0007,0.0005,0.0008,0.0005,0.0007,2478,15228,9,13,-0.0001,0.0048,0.0,0.0,0,0.334,2.5,1757,10000,10002278,510050P2002M02500,50ETF沽2020年2月2500,510050.SH,ETF期权,认沽,0,2.5,10000,2020-02,2020/2/4 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.046,实物资产,退市,
2020/2/17 0:00:00,0.0007,0.0006,0.0007,0.0003,0.0004,9109,42857,8,10,0.0,0.0001,0.0,0.0,0,0.4043,2.5,1753,10000,10002278,510050P2002M02500,50ETF沽2020年2月2500,510050.SH,ETF期权,认沽,0,2.5,10000,2020-02,2020/2/4 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.046,实物资产,退市,
2020/2/18 0:00:00,0.0004,0.0004,0.0005,0.0002,0.0002,2644,10131,7,9,0.0,0.0001,0.0,0.0,0,0.3867,2.5,1752,10000,10002278,510050P2002M02500,50ETF沽2020年2月2500,510050.SH,ETF期权,认沽,0,2.5,10000,2020-02,2020/2/4 0:00:00,2020/2/26 0:00:00,2020-02-26,2020-02-27,0.046,实物资产,退市,
