,date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2019/4/25 0:00:00,,0.3034,0.3129,0.2865,0.2904,422,1289456,165,245,0.5842,0.623,0.0093,-0.0006,0.0095,0.2723,2.9,6399.6,10000,10001830,510050C1912A02900,50ETF购2019年12月2853A,510050.SH,ETF期权,认购,0,2.853,10163,2019-12,2019/4/25 0:00:00,2019/12/25 0:00:00,2019-12-25,2019-12-26,0.3214,实物资产,退市,
2019/4/26 0:00:00,0.2904,0.2789,0.2876,0.266,0.2668,591,1633918,164,244,0.5634,0.6315,0.0093,-0.0006,0.0091,0.2688,2.9,5924.0,10000,10001830,510050C1912A02900,50ETF购2019年12月2853A,510050.SH,ETF期权,认购,0,2.853,10163,2019-12,2019/4/25 0:00:00,2019/12/25 0:00:00,2019-12-25,2019-12-26,0.3214,实物资产,退市,
2019/4/29 0:00:00,0.2668,0.2544,0.2959,0.2544,0.2749,810,2255805,163,241,0.5883,0.615,0.0092,-0.0006,0.0095,0.254,2.9,6252.2,10000,10001830,510050C1912A02900,50ETF购2019年12月2853A,510050.SH,ETF期权,认购,0,2.853,10163,2019-12,2019/4/25 0:00:00,2019/12/25 0:00:00,2019-12-25,2019-12-26,0.3214,实物资产,退市,
2019/4/30 0:00:00,0.2749,0.2744,0.285,0.272,0.2798,406,1130020,162,240,0.5927,0.6125,0.0092,-0.0006,0.0095,0.2569,2.9,6315.6,10000,10001830,510050C1912A02900,50ETF购2019年12月2853A,510050.SH,ETF期权,认购,0,2.853,10163,2019-12,2019/4/25 0:00:00,2019/12/25 0:00:00,2019-12-25,2019-12-26,0.3214,实物资产,退市,
2019/5/6 0:00:00,0.2798,0.2345,0.2479,0.2017,0.2149,1441,3167953,161,234,0.5006,0.6703,0.0089,-0.0006,0.0076,0.2727,2.9,4363.4,10000,10001830,510050C1912A02900,50ETF购2019年12月2853A,510050.SH,ETF期权,认购,0,2.853,10163,2019-12,2019/4/25 0:00:00,2019/12/25 0:00:00,2019-12-25,2019-12-26,0.3214,实物资产,退市,
2019/5/7 0:00:00,0.2149,0.2246,0.2306,0.1936,0.2041,881,1820598,160,233,0.5084,0.623,0.0089,-0.0006,0.0076,0.2612,2.9,4299.0,10000,10001830,510050C1912A02900,50ETF购2019年12月2853A,510050.SH,ETF期权,认购,0,2.853,10163,2019-12,2019/4/25 0:00:00,2019/12/25 0:00:00,2019-12-25,2019-12-26,0.3214,实物资产,退市,
2019/5/8 0:00:00,0.2041,0.1874,0.1989,0.181,0.1847,785,1499253,159,232,0.4795,0.6346,0.0087,-0.0006,0.0071,0.2648,2.9,3770.5,10000,10001830,510050C1912A02900,50ETF购2019年12月2853A,510050.SH,ETF期权,认购,0,2.853,10163,2019-12,2019/4/25 0:00:00,2019/12/25 0:00:00,2019-12-25,2019-12-26,0.3214,实物资产,退市,
2019/5/9 0:00:00,0.1847,0.1803,0.1817,0.1563,0.1622,580,975016,158,231,0.442,0.6412,0.0084,-0.0006,0.0064,0.2687,2.9,3501.2,10000,10001830,510050C1912A02900,50ETF购2019年12月2853A,510050.SH,ETF期权,认购,0,2.853,10163,2019-12,2019/4/25 0:00:00,2019/12/25 0:00:00,2019-12-25,2019-12-26,0.3214,实物资产,退市,
2019/5/10 0:00:00,0.1622,0.1754,0.2036,0.162,0.2012,1070,1995793,157,230,0.5006,0.6202,0.0088,-0.0006,0.0073,0.2649,2.9,4114.4,10000,10001830,510050C1912A02900,50ETF购2019年12月2853A,510050.SH,ETF期权,认购,0,2.853,10163,2019-12,2019/4/25 0:00:00,2019/12/25 0:00:00,2019-12-25,2019-12-26,0.3214,实物资产,退市,
2019/5/13 0:00:00,0.2012,0.1747,0.1878,0.1721,0.1737,605,1095972,156,227,0.4696,0.6199,0.0085,-0.0006,0.0067,0.2662,2.9,3647.5,10000,10001830,510050C1912A02900,50ETF购2019年12月2853A,510050.SH,ETF期权,认购,0,2.853,10163,2019-12,2019/4/25 0:00:00,2019/12/25 0:00:00,2019-12-25,2019-12-26,0.3214,实物资产,退市,
