date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2018/6/27 0:00:00,非数字,0.2184,0.229,0.1482,0.16,726,1285039,1,1,非数字,非数字,非数字,非数字,非数字,非数字,2.3,4608,10000,10001371,510050C1806M02300,50ETF购2018年6月2.30,510050.SH,ETF期权,认购,欧式,2.3,10000,2018-06,2018/6/27 0:00:00,2018/6/27 0:00:00,2018-06-27,2018-06-28,0.2202,实物资产,退市,
