date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2015/8/26 0:00:00,非数字,0.0322,0.051,0.0001,0.0001,387,64957,1,1,非数字,非数字,非数字,非数字,非数字,非数字,1.9,非数字,10000,10000386,510050P1508M01900,50ETF沽2015年8月1.90,510050.SH,ETF期权,认沽,欧式,1.9,10000,2015-08,2015/8/26 0:00:00,2015/8/26 0:00:00,2015-08-26,2015-08-27,0.0693,实物资产,退市,
