date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2020/3/5 0:00:00,NaN,0.0081,0.0159,0.0076,0.0146,8728,1033863,34,49,0.1504,0.9168,0.0026,-0.0006,0.0006,0.2131,3.3,2248.8,10000,10002377,510050C2004M03300,50ETF购2020年4月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-04,2020/3/5 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0061,实物资产,退市,
2020/3/6 0:00:00,0.0146,0.0132,0.0158,0.0107,0.0114,7896,937179,33,48,0.1083,0.7374,0.002,-0.0005,0.0004,0.2301,3.3,2179.7,10000,10002377,510050C2004M03300,50ETF购2020年4月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-04,2020/3/5 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0061,实物资产,退市,
2020/3/9 0:00:00,0.0114,0.0081,0.0101,0.0064,0.0078,7021,556789,32,45,0.0511,0.4381,0.0011,-0.0003,0.0002,0.2598,3.3,2079.7,10000,10002377,510050C2004M03300,50ETF购2020年4月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-04,2020/3/5 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0061,实物资产,退市,
2020/3/10 0:00:00,0.0078,0.0079,0.0139,0.0078,0.0139,6949,790159,31,44,0.0814,0.6046,0.0015,-0.0004,0.0003,0.275,3.3,2176.7,10000,10002377,510050C2004M03300,50ETF购2020年4月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-04,2020/3/5 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0061,实物资产,退市,
2020/3/11 0:00:00,0.0139,0.0145,0.0145,0.0101,0.0101,6217,735975,30,43,0.0606,0.4892,0.0012,-0.0004,0.0002,0.2788,3.3,2113.8,10000,10002377,510050C2004M03300,50ETF购2020年4月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-04,2020/3/5 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0061,实物资产,退市,
2020/3/12 0:00:00,0.0101,0.0087,0.0123,0.0087,0.0104,6251,668654,29,42,0.043,0.3794,0.0009,-0.0003,0.0001,0.3056,3.3,2089.2,10000,10002377,510050C2004M03300,50ETF购2020年4月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-04,2020/3/5 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0061,实物资产,退市,
2020/3/13 0:00:00,0.0104,0.009,0.0145,0.0085,0.0143,9870,1198848,28,41,0.0288,0.2793,0.0006,-0.0002,0.0001,0.3574,3.3,2100.2,10000,10002377,510050C2004M03300,50ETF购2020年4月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-04,2020/3/5 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0061,实物资产,退市,
2020/3/16 0:00:00,0.0143,0.0143,0.015,0.0098,0.012,9641,1121541,27,38,0.0071,0.0897,0.0002,-0.0001,0,0.4216,3.3,2000.9,10000,10002377,510050C2004M03300,50ETF购2020年4月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-04,2020/3/5 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0061,实物资产,退市,
2020/3/17 0:00:00,0.012,0.011,0.0196,0.011,0.013,9924,1424746,26,37,0.0077,0.0937,0.0002,-0.0001,0,0.4452,3.3,2002.5,10000,10002377,510050C2004M03300,50ETF购2020年4月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-04,2020/3/5 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0061,实物资产,退市,
2020/3/18 0:00:00,0.013,0.0136,0.0154,0.0039,0.0057,17453,1231840,25,36,0.0029,0.0409,0.0001,0,0,0.4116,3.3,1889.6,10000,10002377,510050C2004M03300,50ETF购2020年4月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-04,2020/3/5 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0061,实物资产,退市,
