date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2015/8/25 0:00:00,非数字,0.1519,0.19,0.0411,0.1676,398,320864,2,2,-0.996927969910072,0.163874516008124,9.22683589357761E-06,-0.0506834457197538,-5.6003579417298E-05,1.0992271484375,2.05,3939.2,10000,10000355,510050P1508M02050,50ETF沽2015年8月2.05,510050.SH,ETF期权,认沽,欧式,2.05,10000,2015-08,2015/8/25 0:00:00,2015/8/26 0:00:00,2015-08-26,2015-08-27,0.1519,实物资产,退市,
2015/8/26 0:00:00,0.1676,0.1364,0.3561,0.0334,0.1031,557,478675,1,1,非数字,非数字,非数字,非数字,非数字,非数字,2.05,3375.2,10000,10000355,510050P1508M02050,50ETF沽2015年8月2.05,510050.SH,ETF期权,认沽,欧式,2.05,10000,2015-08,2015/8/25 0:00:00,2015/8/26 0:00:00,2015-08-26,2015-08-27,0.1519,实物资产,退市,
