date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2015/8/25 0:00:00,非数字,0.1762,0.2506,0.0851,0.143,553,788668,2,2,-0.999797480853506,0.0134408815152443,7.56779095536929E-07,0.0398887339246049,-5.75202665533358E-05,0,2.1,4406.2,10000,10000356,510050P1508M02100,50ETF沽2015年8月2.10,510050.SH,ETF期权,认沽,欧式,2.1,10000,2015-08,2015/8/25 0:00:00,2015/8/26 0:00:00,2015-08-26,2015-08-27,0.1802,实物资产,退市,
2015/8/26 0:00:00,0.143,0.1819,0.22,0.0772,0.1565,350,496869,1,1,非数字,非数字,非数字,非数字,非数字,非数字,2.1,3875.2,10000,10000356,510050P1508M02100,50ETF沽2015年8月2.10,510050.SH,ETF期权,认沽,欧式,2.1,10000,2015-08,2015/8/25 0:00:00,2015/8/26 0:00:00,2015-08-26,2015-08-27,0.1802,实物资产,退市,
