date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2015/6/9 0:00:00,非数字,0.3002,0.3002,0.2658,0.2759,132,371069,74,107,0.393869793410301,0.645030906531942,0.00696856235233679,-0.415969520831963,0.00340672663790779,0.505405172729492,3.6,5111.7,10000,10000225,510050C1509M03600,50ETF购2015年9月3.60,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-09,2015/6/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2845,实物资产,退市,
2015/6/10 0:00:00,0.2759,0.2563,0.2939,0.2524,0.2719,124,342954,73,106,0.364817536387405,0.645025584075444,0.00669204350258033,-0.399020566916322,0.00310343090088793,0.528893688964844,3.6,5043,10000,10000225,510050C1509M03600,50ETF购2015年9月3.60,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-09,2015/6/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2845,实物资产,退市,
2015/6/11 0:00:00,0.2719,0.283,0.294,0.2648,0.2703,136,378086,72,105,0.351325733923579,0.642128794081955,0.00653355755324936,-0.393654826652521,0.00294836882248541,0.542038470458984,3.6,5013,10000,10000225,510050C1509M03600,50ETF购2015年9月3.60,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-09,2015/6/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2845,实物资产,退市,
2015/6/12 0:00:00,0.2703,0.2808,0.3025,0.2722,0.2722,89,253284,71,104,0.357302856764669,0.650392061375665,0.00656699534827235,-0.39714258983217,0.00298259757589228,0.539219116210937,3.6,5041.1,10000,10000225,510050C1509M03600,50ETF购2015年9月3.60,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-09,2015/6/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2845,实物资产,退市,
2015/6/15 0:00:00,0.2722,0.272,0.2839,0.2552,0.26,84,226464,70,101,0.2963666627395,0.617537484804015,0.00582042575115566,-0.367448441385053,0.00234828672555071,0.592310852050781,3.6,4820.2,10000,10000225,510050C1509M03600,50ETF购2015年9月3.60,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-09,2015/6/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2845,实物资产,退市,
2015/6/16 0:00:00,0.26,0.2688,0.2742,0.2222,0.2222,119,301338,69,100,0.254345273773244,0.587118596784355,0.00525744613045333,-0.334759076999408,0.00196396837449997,0.57962375793457,3.6,4425.6,10000,10000225,510050C1509M03600,50ETF购2015年9月3.60,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-09,2015/6/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2845,实物资产,退市,
2015/6/17 0:00:00,0.2222,0.2367,0.2367,0.2073,0.23,28,63904,68,99,0.268624878377745,0.603121888284032,0.00542576498314205,-0.348853922877582,0.00206869816542372,0.577902853393555,3.6,4463.5,10000,10000225,510050C1509M03600,50ETF购2015年9月3.60,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-09,2015/6/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2845,实物资产,退市,
2015/6/18 0:00:00,0.23,0.2063,0.2247,0.1721,0.1721,133,263627,67,98,0.201318646513281,0.521750396796251,0.00440769022689226,-0.294359486422194,0.00147895770049955,0.566350823974609,3.6,3876.4,10000,10000225,510050C1509M03600,50ETF购2015年9月3.60,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-09,2015/6/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2845,实物资产,退市,
2015/6/19 0:00:00,0.1721,0.1624,0.1883,0.1293,0.143,297,486712,66,97,0.136887565589869,0.410436669894305,0.00323073525112173,-0.228817456092977,0.000944690563821267,0.613562057495117,3.6,3441.8,10000,10000225,510050C1509M03600,50ETF购2015年9月3.60,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-09,2015/6/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2845,实物资产,退市,
2015/6/23 0:00:00,0.143,0.1329,0.1789,0.1252,0.1789,291,428220,65,93,0.179560949468418,0.477599939127206,0.00391451545593479,-0.293431649202577,0.00122302065214055,0.634507577514648,3.6,3872.2,10000,10000225,510050C1509M03600,50ETF购2015年9月3.60,510050.SH,ETF期权,认购,欧式,3.6,10000,2015-09,2015/6/9 0:00:00,2015/9/23 0:00:00,2015-09-23,2015-09-24,0.2845,实物资产,退市,
