date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2017/5/25 0:00:00,非数字,0.016,0.0169,0.0089,0.0089,12026,1476423,43,63,-0.0837232902987307,1.52112548799877,0.00156620362662157,-0.038501736407769,-0.000357957014111029,0.125396496582031,2.35,1853,10000,10000907,510050P1707M02350,50ETF沽2017年7月2.35,510050.SH,ETF期权,认沽,欧式,2.35,10000,2017-07,2017/5/25 0:00:00,2017/7/26 0:00:00,2017-07-26,2017-07-27,0.0176,实物资产,退市,
2017/5/26 0:00:00,0.0089,0.0089,0.0112,0.0072,0.0074,7704,709539,42,62,-0.0887329809196968,1.60334882671173,0.00161991344015844,-0.0404410125742,-0.000372677884254843,0.116828588867187,2.35,1872.2,10000,10000907,510050P1707M02350,50ETF沽2017年7月2.35,510050.SH,ETF期权,认沽,欧式,2.35,10000,2017-07,2017/5/25 0:00:00,2017/7/26 0:00:00,2017-07-26,2017-07-27,0.0176,实物资产,退市,
2017/5/31 0:00:00,0.0074,0.0075,0.0089,0.0044,0.0072,10042,661201,41,57,-0.0662529500158114,1.35167758142921,0.00124752904033314,-0.0341652076558659,-0.000255883097591528,0.125689416503906,2.35,1792,10000,10000907,510050P1707M02350,50ETF沽2017年7月2.35,510050.SH,ETF期权,认沽,欧式,2.35,10000,2017-07,2017/5/25 0:00:00,2017/7/26 0:00:00,2017-07-26,2017-07-27,0.0176,实物资产,退市,
2017/6/1 0:00:00,0.0072,0.0071,0.0097,0.0062,0.0066,5209,397295,40,56,-0.0479450840076826,1.04456833617249,0.000964010081276031,-0.027374078227035,-0.000182797225076678,0.132646264648437,2.35,1711,10000,10000907,510050P1707M02350,50ETF沽2017年7月2.35,510050.SH,ETF期权,认沽,欧式,2.35,10000,2017-07,2017/5/25 0:00:00,2017/7/26 0:00:00,2017-07-26,2017-07-27,0.0176,实物资产,退市,
2017/6/2 0:00:00,0.0066,0.0061,0.01,0.0059,0.009,5564,475644,39,55,-0.0744600170036505,1.47635755669329,0.00133745479408484,-0.0388238889907584,-0.00027686651660995,0.133671484375,2.35,1854,10000,10000907,510050P1707M02350,50ETF沽2017年7月2.35,510050.SH,ETF期权,认沽,欧式,2.35,10000,2017-07,2017/5/25 0:00:00,2017/7/26 0:00:00,2017-07-26,2017-07-27,0.0176,实物资产,退市,
2017/6/5 0:00:00,0.009,0.009,0.013,0.0089,0.0097,9271,1003268,38,52,-0.124822021103231,2.20203814738828,0.00187719838501687,-0.0578457395081437,-0.000434125992313926,0.120709777832031,2.35,2107.4,10000,10000907,510050P1707M02350,50ETF沽2017年7月2.35,510050.SH,ETF期权,认沽,欧式,2.35,10000,2017-07,2017/5/25 0:00:00,2017/7/26 0:00:00,2017-07-26,2017-07-27,0.0176,实物资产,退市,
2017/6/6 0:00:00,0.0097,0.01,0.0102,0.0072,0.0078,6245,540404,37,51,-0.0933040511487502,1.79085945973226,0.00151672313670166,-0.0484917433526168,-0.000319683791418149,0.123346057128906,2.35,1723,10000,10000907,510050P1707M02350,50ETF沽2017年7月2.35,510050.SH,ETF期权,认沽,欧式,2.35,10000,2017-07,2017/5/25 0:00:00,2017/7/26 0:00:00,2017-07-26,2017-07-27,0.0176,实物资产,退市,
2017/6/7 0:00:00,0.0078,0.0079,0.0088,0.0062,0.0079,7285,528097,36,50,-0.0591520800175021,1.24910456268334,0.00107042059027828,-0.0360121211260794,-0.000200200512588279,0.1407015625,2.35,1755,10000,10000907,510050P1707M02350,50ETF沽2017年7月2.35,510050.SH,ETF期权,认沽,欧式,2.35,10000,2017-07,2017/5/25 0:00:00,2017/7/26 0:00:00,2017-07-26,2017-07-27,0.0176,实物资产,退市,
2017/6/8 0:00:00,0.0079,0.0081,0.0091,0.0061,0.0068,7311,562237,35,49,-0.0372824336799278,0.85556372153276,0.000738016406090773,-0.0259612914439058,-0.000124510046606013,0.14948916015625,2.35,1713,10000,10000907,510050P1707M02350,50ETF沽2017年7月2.35,510050.SH,ETF期权,认沽,欧式,2.35,10000,2017-07,2017/5/25 0:00:00,2017/7/26 0:00:00,2017-07-26,2017-07-27,0.0176,实物资产,退市,
2017/6/9 0:00:00,0.0068,0.0068,0.0083,0.0064,0.0075,6882,507083,34,48,-0.0251001922529723,0.615891848451499,0.000529652128944318,-0.0193364428452424,-8.25301391823438E-05,0.165453295898437,2.35,1720,10000,10000907,510050P1707M02350,50ETF沽2017年7月2.35,510050.SH,ETF期权,认沽,欧式,2.35,10000,2017-07,2017/5/25 0:00:00,2017/7/26 0:00:00,2017-07-26,2017-07-27,0.0176,实物资产,退市,
