date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2018/7/26 0:00:00,非数字,0.1038,0.1042,0.095,0.0992,498,488129,162,245,-0.306378455533646,0.828205565767812,0.00738936363100537,-0.0849356752759814,-0.0058811508999762,0.212540173339844,2.45,2832,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/7/27 0:00:00,0.0992,0.0972,0.1022,0.095,0.0967,53,51922,161,244,-0.30744876211058,0.832011764223096,0.00738555355351185,-0.0859195283199763,-0.00587631805804652,0.208805444335938,2.45,2807,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/7/30 0:00:00,0.0967,0.0971,0.0985,0.089,0.0943,349,328641,160,241,-0.297705079181842,0.820465386531619,0.00726834890094574,-0.0865655457421248,-0.00563560968394911,0.211405108642578,2.45,2678.4,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/7/31 0:00:00,0.0943,0.0954,0.0978,0.09,0.0932,177,166853,159,240,-0.291636606995745,0.811876937870962,0.00720683449161734,-0.0868830177743076,-0.00550912035400133,0.213235858154297,2.45,2647,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/8/1 0:00:00,0.0932,0.0916,0.1163,0.0867,0.1158,388,409347,158,239,-0.343371832030758,0.872612956401352,0.00753454789042365,-0.0914317267364856,-0.00637261525436712,0.218471801757813,2.45,3332.4,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/8/2 0:00:00,0.1158,0.1184,0.1488,0.1184,0.1393,847,1155921,157,238,-0.392116519344159,0.926262192840023,0.00769147796825055,-0.0922387259130265,-0.00714779031615891,0.223488055419922,2.45,4033.8,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/8/3 0:00:00,0.1393,0.1384,0.1525,0.1355,0.1522,238,347385,156,237,-0.41820293982935,0.961686750212474,0.00771553005010614,-0.0909198489046578,-0.0075263793328743,0.225868029785156,2.45,4400.4,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/8/6 0:00:00,0.1522,0.152,0.1617,0.1399,0.1589,358,540047,155,234,-0.421511649923287,0.970288820315614,0.00767321998016063,-0.0923328500791527,-0.00748076003440329,0.233996557617187,2.45,4485,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/8/7 0:00:00,0.1589,0.1502,0.1568,0.1273,0.1274,214,309355,154,233,-0.355769207250503,0.859606296847594,0.00751509153125011,-0.100601212239467,-0.0064536416580979,0.231030743408203,2.45,3510,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/8/8 0:00:00,0.1274,0.1273,0.1444,0.1273,0.1431,177,237543,153,232,-0.387494560530133,0.891631141825464,0.00759840199943147,-0.101212988079949,-0.00693523909069063,0.234472552490234,2.45,3982.8,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/8/9 0:00:00,0.1431,0.1442,0.1451,0.1194,0.1201,427,540183,152,231,-0.338584485425795,0.819277466657648,0.00740798019763023,-0.103078332071523,-0.00614108222124868,0.232971337890625,2.45,3252.2,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/8/10 0:00:00,0.1201,0.1174,0.1256,0.1167,0.1181,229,276409,151,230,-0.338518683076423,0.82097054750774,0.00739130467662337,-0.103344558482652,-0.00611149878060863,0.230701208496094,2.45,3246.2,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/8/13 0:00:00,0.1181,0.1225,0.144,0.1189,0.1271,851,1136010,150,227,-0.358044375314422,0.85417146374784,0.00742213502451956,-0.103076455805278,-0.00632706365796558,0.232934722900391,2.45,3555.2,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/8/14 0:00:00,0.1271,0.1292,0.1375,0.1292,0.1329,161,215871,149,226,-0.36489290995311,0.865073960547025,0.00743024443151996,-0.103233358341622,-0.00640300999968863,0.237200369262695,2.45,3658.6,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
2018/8/15 0:00:00,0.1329,0.1349,0.163,0.1349,0.1624,172,262962,148,225,-0.422103258905,0.915350881268815,0.00752274439948117,-0.102713290365413,-0.00725641340850983,0.243424917602539,2.45,4508.8,10000,10001427,510050P1903A02450,50ETF沽2019年3月2.401A,510050.SH,ETF期权,认沽,欧式,2.401,10202,2019-03,2018/7/26 0:00:00,2019/3/27 0:00:00,2019-03-27,2019-03-28,0.1041,实物资产,退市,
