date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2018/6/28 0:00:00,非数字,0.239,0.2511,0.2159,0.22,1102,2574068,40,56,0.896161294689883,1.04823915747104,0.00170915634668067,-0.166728035250036,0.00297880290682189,0.228211389160156,2.25,5129.2,10000,10001385,510050C1808M02250,50ETF购2018年8月2.25,510050.SH,ETF期权,认购,欧式,2.25,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.2387,实物资产,退市,
2018/6/29 0:00:00,0.22,0.2366,0.267,0.229,0.2641,958,2336439,39,55,0.940456450011338,0.669140764483078,0.00113636579264736,-0.136724271255593,0.00308656601307362,0.21393154296875,2.25,5621,10000,10001385,510050C1808M02250,50ETF购2018年8月2.25,510050.SH,ETF期权,认购,欧式,2.25,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.2387,实物资产,退市,
2018/7/2 0:00:00,0.2641,0.2628,0.2628,0.1691,0.1836,1499,3021856,38,52,0.839818771867345,1.39124572435789,0.002186231525905,-0.21016623004756,0.00257117495261406,0.223012060546875,2.25,4718.4,10000,10001385,510050C1808M02250,50ETF购2018年8月2.25,510050.SH,ETF期权,认购,欧式,2.25,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.2387,实物资产,退市,
2018/7/3 0:00:00,0.1836,0.19,0.2018,0.1526,0.1921,2213,3870077,37,51,0.852332314440244,1.32733073920095,0.00205806556595149,-0.203540461776711,0.00256307245851438,0.23502177734375,2.25,4813,10000,10001385,510050C1808M02250,50ETF购2018年8月2.25,510050.SH,ETF期权,认购,欧式,2.25,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.2387,实物资产,退市,
2018/7/4 0:00:00,0.1921,0.1936,0.2059,0.1776,0.1816,1443,2718068,36,50,0.825600430977404,1.50426948310706,0.00225238769625241,-0.219114742411225,0.0024263379720006,0.258675061035156,2.25,4684,10000,10001385,510050C1808M02250,50ETF购2018年8月2.25,510050.SH,ETF期权,认购,欧式,2.25,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.2387,实物资产,退市,
2018/7/5 0:00:00,0.1816,0.1877,0.201,0.1681,0.1802,1421,2583788,35,49,0.828915743969451,1.50045268386906,0.0022030995881893,-0.218622166219228,0.00238811474924504,0.253841882324219,2.25,4671.2,10000,10001385,510050C1808M02250,50ETF购2018年8月2.25,510050.SH,ETF期权,认购,欧式,2.25,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.2387,实物资产,退市,
2018/7/6 0:00:00,0.1802,0.1799,0.2226,0.1682,0.2059,2494,5068122,34,48,0.87390265161545,1.2026982495328,0.00180227618882322,-0.196621647829147,0.00247791167507132,0.25142529296875,2.25,4969,10000,10001385,510050C1808M02250,50ETF购2018年8月2.25,510050.SH,ETF期权,认购,欧式,2.25,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.2387,实物资产,退市,
2018/7/9 0:00:00,0.2059,0.2147,0.2615,0.2147,0.2614,1676,4030786,33,45,0.937396617378456,0.687703688501997,0.00106716691628455,-0.154714430679883,0.00250801205947179,0.2250625,2.25,5609.2,10000,10001385,510050C1808M02250,50ETF购2018年8月2.25,510050.SH,ETF期权,认购,欧式,2.25,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.2387,实物资产,退市,
2018/7/10 0:00:00,0.2614,0.2654,0.2668,0.242,0.2611,719,1825237,32,44,0.942694332978735,0.670072375375809,0.00098319937957511,-0.147729885837394,0.00246776173647823,0.246445654296875,2.25,5602.6,10000,10001385,510050C1808M02250,50ETF购2018年8月2.25,510050.SH,ETF期权,认购,欧式,2.25,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.2387,实物资产,退市,
2018/7/11 0:00:00,0.2611,0.2316,0.2374,0.211,0.232,551,1244724,31,43,0.911523879265634,0.951958021633037,0.00133473553789709,-0.179205267918623,0.00232193754522827,0.278666845703125,2.25,5245.8,10000,10001385,510050C1808M02250,50ETF购2018年8月2.25,510050.SH,ETF期权,认购,欧式,2.25,10000,2018-08,2018/6/28 0:00:00,2018/8/22 0:00:00,2018-08-22,2018-08-23,0.2387,实物资产,退市,
