date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2015/8/26 0:00:00,非数字,0.0089,0.0198,0.0001,0.0001,843,55106,1,1,非数字,非数字,非数字,非数字,非数字,非数字,1.8,非数字,10000,10000384,510050P1508M01800,50ETF沽2015年8月1.80,510050.SH,ETF期权,认沽,欧式,1.8,10000,2015-08,2015/8/26 0:00:00,2015/8/26 0:00:00,2015-08-26,2015-08-27,0.0269,实物资产,退市,
