date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2015/8/26 0:00:00,非数字,0.2428,0.3197,0.2299,0.265,196,519955,79,120,0.663817198604678,0.563090762200295,0.00405362616915766,-0.384173265630967,0.00312146617381301,0.410224505615234,1.8,4985.2,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/8/27 0:00:00,0.265,0.2748,0.3325,0.2685,0.3325,125,358770,78,119,0.744429305510949,0.445528444474672,0.00385689851431609,-0.384032487133087,0.00360263574127157,0.214224462890625,1.8,6247,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/8/28 0:00:00,0.3325,0.37,0.375,0.3353,0.3664,171,608967,77,118,0.769022095079757,0.409884502359008,0.00373599517077226,-0.379070541809679,0.00373969001072043,0,1.8,7793.6,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/8/31 0:00:00,0.3664,0.3667,0.3667,0.3171,0.364,60,203620,76,115,0.786369219679633,0.388435998660467,0.00359379722334396,-0.376435996123024,0.0037699273198202,0,1.8,8275.8,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/1 0:00:00,0.364,0.3545,0.3677,0.3416,0.3539,437,1500986,75,114,0.79462694677457,0.379058369420713,0.00352604277826842,-0.372460928841285,0.00379856810693952,0,1.8,8764.6,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/2 0:00:00,0.3539,0.3863,0.498,0.3863,0.3863,1052,4141537,74,113,0.798144350447515,0.375343288002265,0.0034869031932183,-0.371965607128081,0.0037919554496655,0,1.8,8895.2,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/7 0:00:00,0.3863,0.4166,0.4188,0.3976,0.3976,274,1093283,73,108,0.763136405499406,0.445061344458473,0.00357613935608045,-0.39148713978111,0.00342084076423903,0.391660705566406,1.8,6544,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/8 0:00:00,0.3976,0.3654,0.3871,0.3527,0.3735,190,707709,72,107,0.77939979671164,0.421261427998195,0.00347914371671489,-0.386776445790811,0.0034922364854043,0,1.8,6538.4,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/9 0:00:00,0.3735,0.4052,0.4381,0.376,0.405,829,3372196,71,106,0.79276941033019,0.40124494567444,0.00338798227156231,-0.381991245074155,0.00354541783817209,0,1.8,7664.8,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/10 0:00:00,0.405,0.4056,0.436,0.3812,0.4016,326,1314293,70,105,0.792160947688624,0.404357034070411,0.00337307066117286,-0.383872974482859,0.00351072400472628,0,1.8,7613.2,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/11 0:00:00,0.4016,0.4189,0.42,0.3939,0.394,124,503837,69,104,0.787547360854086,0.41428713790674,0.00338034857495045,-0.387675840940363,0.00345167419460924,0,1.8,6603.6,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/14 0:00:00,0.394,0.4229,0.4229,0.3585,0.384,617,2340626,68,101,0.801899574611785,0.398240779460437,0.00323887979178139,-0.383837943157069,0.00344681763360663,0,1.8,7865.6,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/15 0:00:00,0.384,0.37,0.3799,0.3348,0.3532,511,1812923,67,100,0.779153545440592,0.43735638485867,0.00334899900910373,-0.39928211771858,0.00327906327211663,0,1.8,7294.4,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/16 0:00:00,0.3532,0.3594,0.439,0.3496,0.4299,157,579728,66,99,0.809578228281236,0.386055557718877,0.0031568081665481,-0.385945637585396,0.00342468829764888,0,1.8,7912.4,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/17 0:00:00,0.4299,0.4403,0.453,0.4101,0.4101,348,1517506,65,98,0.793529209564232,0.418401887758186,0.00323310685805423,-0.394754080166102,0.00330158011031099,0.1863970703125,1.8,6738.6,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/18 0:00:00,0.4101,0.4202,0.4291,0.4073,0.415,120,499101,64,97,0.796551921874568,0.423381917059798,0.00318832042467879,-0.38839449190929,0.00329541645762619,0.251718212890625,1.8,6816.6,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/21 0:00:00,0.415,0.39,0.4097,0.39,0.4097,284,1136899,63,94,0.80596843603049,0.418916847973016,0.00306912845639545,-0.383684467196869,0.00325741770632605,0,1.8,7430.4,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/22 0:00:00,0.4097,0.4251,0.4486,0.4079,0.4309,767,3349747,62,93,0.817074238706476,0.401843099152285,0.00297687643775976,-0.376929277385968,0.00328770266339759,0,1.8,7616.4,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/23 0:00:00,0.4309,0.4048,0.4298,0.3707,0.3707,574,2276150,61,92,0.794053577991763,0.446640367312378,0.0031011946292689,-0.393441042712695,0.00312885899167134,0,1.8,7055,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/24 0:00:00,0.3707,0.395,0.3973,0.3708,0.378,191,724537,60,91,0.803916047302149,0.451771968279238,0.00300425248518197,-0.372903613139941,0.00316699817147316,0,1.8,7121.4,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/25 0:00:00,0.378,0.3916,0.3916,0.3402,0.3556,238,848195,59,90,0.797593147133387,0.466558117073202,0.00302289134320302,-0.379496219511772,0.00310023588970536,0,1.8,6905.2,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/28 0:00:00,0.3556,0.3628,0.3628,0.333,0.3501,153,522872,58,87,0.807392277995403,0.476619628281287,0.00288765484552471,-0.364671929953692,0.00306652955692321,0,1.8,6816.8,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/29 0:00:00,0.3501,0.348,0.3493,0.2905,0.3049,339,1054431,57,86,0.78610720013308,0.526341454483269,0.00299014620623043,-0.376237202143376,0.00293007805523403,0,1.8,6322.4,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/9/30 0:00:00,0.3049,0.3219,0.338,0.312,0.325,291,934499,56,85,0.79730464725377,0.508088029154745,0.0029067599861521,-0.371266028810983,0.00295296489803812,0,1.8,6471.4,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/8 0:00:00,0.325,0.3644,0.3998,0.3644,0.3811,605,2344056,55,77,0.830193775968718,0.470244704008285,0.00253388883907268,-0.359284508865329,0.00283857119464552,0,1.8,6924.2,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/9 0:00:00,0.3811,0.3947,0.4085,0.3885,0.4083,93,368868,54,76,0.848100841114849,0.447884693153012,0.00236712505948258,-0.334246766058964,0.00289206416049937,0,1.8,7169.2,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/12 0:00:00,0.4083,0.4262,0.482,0.4106,0.4633,1864,8596833,53,73,0.878529214377279,0.378891407088953,0.00205030152917084,-0.308203583953598,0.00291563186049831,0,1.8,7841.6,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/13 0:00:00,0.4633,0.4609,0.4708,0.458,0.4613,98,454360,52,72,0.882761825288076,0.386483937407814,0.00197787789965463,-0.293612007846812,0.00290243859996973,0,1.8,7741.8,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/14 0:00:00,0.4613,0.4539,0.4685,0.4433,0.4495,63,290481,51,71,0.884011630020016,0.407204895745597,0.00193107073722988,-0.280296674496275,0.00287663846499951,0,1.8,7517.6,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/15 0:00:00,0.4495,0.4512,0.4897,0.443,0.4897,227,1058613,50,70,0.904971965610598,0.351996497319961,0.00169351437726474,-0.252231053526568,0.00292913006906721,0,1.8,8002.8,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/16 0:00:00,0.4897,0.4966,0.511,0.4889,0.4925,276,1382603,49,69,0.91243444829083,0.331127002866041,0.00159464025448157,-0.24330279808442,0.00292002918831742,0,1.8,8214.4,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/19 0:00:00,0.4925,0.5033,0.5096,0.4716,0.4849,159,779358,48,66,0.917438550531994,0.327426816224456,0.00149051498581126,-0.237164262609723,0.00281666006896514,0,1.8,8185,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/20 0:00:00,0.4849,0.491,0.491,0.4542,0.4728,129,601938,47,65,0.925171355769017,0.30316096172275,0.00138520323937129,-0.226636033300373,0.00280590879129449,0,1.8,8416.2,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/21 0:00:00,0.4728,0.5098,0.5098,0.4275,0.4548,321,1492833,46,64,0.919868894993937,0.324660460027301,0.0014347014946666,-0.236250973949341,0.00274178202958367,0,1.8,8203,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/22 0:00:00,0.4548,0.4768,0.4799,0.4303,0.4799,125,584283,45,63,0.926281431614496,0.307072816797734,0.00134330830511576,-0.225972139851062,0.00272528970244907,0,1.8,8331.6,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/23 0:00:00,0.4799,0.5023,0.5023,0.4792,0.5018,63,311486,44,62,0.932615234523754,0.286675472827317,0.00125258156410331,-0.217020845719175,0.00270697624448716,0,1.8,8502,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/26 0:00:00,0.5018,0.5127,0.5492,0.5002,0.508,161,833979,43,59,0.936685959015299,0.280105472961535,0.00116375653413409,-0.212900931537741,0.00259194117939069,0,1.8,8485,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/27 0:00:00,0.508,0.5151,0.5151,0.4761,0.5013,80,389228,42,58,0.93758589403109,0.279842350763038,0.00113991302717742,-0.211483182634174,0.00255171480022275,0,1.8,8439.6,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
2015/10/28 0:00:00,0.5013,0.5038,0.5038,0.46,0.47,769,3653125,41,57,0.927532835802819,0.32337919481958,0.00124653603588298,-0.229791133642429,0.00247226494966907,0,1.8,7995.6,10000,10000393,510050C1512M01800,50ETF购2015年12月1.80,510050.SH,ETF期权,认购,欧式,1.8,10000,2015-12,2015/8/26 0:00:00,2015/12/23 0:00:00,2015-12-23,2015-12-24,0.2329,实物资产,退市,
