date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2018/9/27 0:00:00,非数字,0.09,0.0946,0.0846,0.09,6504,5793167,40,63,0.503617374532868,1.6920786831616,0.00432082806654111,-0.314067195286192,0.00209525511317664,0.217666271972656,2.65,3833.6,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
2018/9/28 0:00:00,0.09,0.0884,0.1146,0.0884,0.1075,10343,10650569,39,62,0.555193015963363,1.66266707873466,0.00429500716725989,-0.322081448119656,0.0022901395537134,0.222279760742187,2.65,4265.8,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
2018/10/8 0:00:00,0.1075,0.0859,0.086,0.0528,0.0533,14747,10194590,38,52,0.33999245372497,1.61265522587486,0.00346926791440904,-0.321930744057604,0.00113489010211646,0.252377282714844,2.65,2402.6,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
2018/10/9 0:00:00,0.0533,0.0522,0.0597,0.0493,0.0519,9612,5140814,37,51,0.357463979080728,1.65026488275114,0.00351534519948661,-0.333250044700513,0.0011746089457462,0.238976196289063,2.65,2523,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
2018/10/10 0:00:00,0.0519,0.0519,0.0602,0.0434,0.052,12080,6320313,36,50,0.354343050742168,1.67225510510594,0.00346926300357304,-0.333304157550703,0.001142377657962,0.241905395507813,2.65,2524,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
2018/10/11 0:00:00,0.052,0.0306,0.0389,0.0256,0.0284,17475,5744833,35,49,0.200794668700046,1.28412228843357,0.00248210144707633,-0.246649971083832,0.000613115600782092,0.266217749023437,2.65,1991.3,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
2018/10/12 0:00:00,0.0284,0.032,0.0412,0.025,0.0391,11620,3942407,34,48,0.27872475259226,1.49385823975828,0.00300593850437689,-0.312258543108702,0.000847434094357762,0.258089221191406,2.65,2136.8,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
2018/10/15 0:00:00,0.0391,0.0403,0.0432,0.0321,0.0323,13571,4944099,33,45,0.224202963408541,1.39736467334013,0.00255955629341771,-0.281052375751321,0.000633646756519201,0.272295837402344,2.65,2047.1,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
2018/10/16 0:00:00,0.0323,0.0322,0.0405,0.029,0.0325,22950,7836446,32,44,0.223163160976257,1.42741045082522,0.00252772273511234,-0.280131874812403,0.000618171081693285,0.272661987304687,2.65,2051.9,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
2018/10/17 0:00:00,0.0325,0.0385,0.0433,0.0264,0.0349,26675,9448875,31,43,0.234640880503061,1.47879766997162,0.00257989230185019,-0.293089083375099,0.000637301781469954,0.2754447265625,2.65,2082.9,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
2018/10/18 0:00:00,0.0349,0.0325,0.0356,0.0278,0.029,24451,7691024,30,42,0.158010836158291,1.18514513839539,0.00195652075503696,-0.229355681731806,0.000411089452003667,0.309789587402344,2.65,1983.3,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
2018/10/19 0:00:00,0.029,0.0289,0.0377,0.0261,0.0363,33176,10496610,29,41,0.259525575303012,1.52378898930774,0.00267228205752305,-0.332271086983877,0.000673463976526022,0.273980126953125,2.65,2106.7,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
2018/10/22 0:00:00,0.0363,0.0399,0.0803,0.0399,0.0677,92098,57814491,28,38,0.441284082484065,1.75772287560376,0.00326537242702538,-0.4682232014058,0.00109133299050281,0.263288549804688,2.65,3285.8,10000,10001475,510050C1811M02650,50ETF购2018年11月2.65,510050.SH,ETF期权,认购,欧式,2.65,10000,2018-11,2018/9/27 0:00:00,2018/11/28 0:00:00,2018-11-28,2018-11-29,0.0924,实物资产,退市,
