date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2015/3/24 0:00:00,非数字,0.0002,0.0002,0.0001,0.0001,32,36,2,2,0.00136020285148097,0.085489395011465,6.16184551916819E-06,-0.0426231152743575,9.77594695172209E-08,0.4406515625,2.8,1848.6,10000,10000097,510050C1503M02800,50ETF购2015年3月2.80,510050.SH,ETF期权,认购,欧式,2.8,10000,2015-03,2015/3/24 0:00:00,2015/3/25 0:00:00,2015-03-25,2015-03-26,0.0003,实物资产,退市,
2015/3/25 0:00:00,0.0001,0.0001,0.0002,0.0001,0.0001,45,69,1,1,非数字,非数字,非数字,非数字,非数字,非数字,2.8,非数字,10000,10000097,510050C1503M02800,50ETF购2015年3月2.80,510050.SH,ETF期权,认购,欧式,2.8,10000,2015-03,2015/3/24 0:00:00,2015/3/25 0:00:00,2015-03-25,2015-03-26,0.0003,实物资产,退市,
