date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2019/2/26 0:00:00,NaN,0.0061,0.0093,0.0001,0.0002,59257,1817738,2,2,0,0,0,0,0,0.4922,3,1911.6,10000,10001722,510050C1902M03000,50ETF购2019年2月3000,510050.SH,ETF期权,认购,欧式,3,10000,2019-02,2019/2/26 0:00:00,2019/2/27 0:00:00,2019-02-27,2019-02-28,0.0044,实物资产,退市,
2019/2/27 0:00:00,0.0002,0.0001,0.0003,0.0001,0.0001,5425,6716,1,1,0,0,0,0,0,0.6484,3,1915.2,10000,10001722,510050C1902M03000,50ETF购2019年2月3000,510050.SH,ETF期权,认购,欧式,3,10000,2019-02,2019/2/26 0:00:00,2019/2/27 0:00:00,2019-02-27,2019-02-28,0.0044,实物资产,退市,
