date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2015/8/25 0:00:00,非数字,0.0235,0.2797,0.0033,0.0057,1360,549752,2,2,0.027209444372078,1.0999243160536,6.1930441698934E-05,-0.65416375424593,1.38986625641774E-06,0.95275498046875,2,1377.2,10000,10000350,510050C1508M02000,50ETF购2015年8月2.00,510050.SH,ETF期权,认购,欧式,2,10000,2015-08,2015/8/25 0:00:00,2015/8/26 0:00:00,2015-08-26,2015-08-27,0.075,实物资产,退市,
2015/8/26 0:00:00,0.0057,0.01,0.0266,0.0001,0.0001,1687,145335,1,1,非数字,非数字,非数字,非数字,非数字,非数字,2,非数字,10000,10000350,510050C1508M02000,50ETF购2015年8月2.00,510050.SH,ETF期权,认购,欧式,2,10000,2015-08,2015/8/25 0:00:00,2015/8/26 0:00:00,2015-08-26,2015-08-27,0.075,实物资产,退市,
