date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2020/7/6 0:00:00,NaN,0.39,0.39,0.1672,0.1686,15201,37705530,13,17,-0.8632,1.9444,0.0016,-0.0005,-0.0015,0.3045,3.6,5848.8,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
2020/7/7 0:00:00,0.1686,0.15,0.2177,0.1271,0.2175,67619,128869868,12,16,-0.877,1.2724,0.0014,-0.0008,-0.0014,0.3014,3.6,6257.4,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
2020/7/8 0:00:00,0.2175,0.2187,0.22,0.158,0.1874,68614,129403818,11,15,-0.8155,1.6739,0.0019,-0.0012,-0.0012,0.3298,3.6,6010.4,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
2020/7/9 0:00:00,0.1874,0.182,0.204,0.169,0.1785,44966,83834405,10,14,-0.8035,1.7938,0.0019,-0.0014,-0.0011,0.337,3.6,5935.8,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
2020/7/10 0:00:00,0.1785,0.1974,0.2543,0.1887,0.2406,42455,90417956,9,13,-0.9298,0.9269,0.0009,-0.0006,-0.0012,0.3269,3.6,6453.6,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
2020/7/13 0:00:00,0.2406,0.2429,0.2557,0.166,0.1975,35818,73428725,8,10,-0.9051,1.2686,0.001,-0.0009,-0.0009,0.3218,3.6,6074.2,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
2020/7/14 0:00:00,0.1975,0.2036,0.2627,0.1841,0.2255,40961,88312197,7,9,-0.9527,0.7893,0.0005,-0.0005,-0.0008,0.3054,3.6,6311,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
2020/7/15 0:00:00,0.2255,0.21,0.2626,0.1916,0.2496,34239,77191776,6,8,-0.9788,0.4347,0.0003,-0.0002,-0.0008,0.2793,3.6,6520,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
2020/7/16 0:00:00,0.2496,0.2437,0.4058,0.2266,0.4058,44386,133948257,5,7,-0.9998,0.0079,0,0.0002,-0.0007,0.6536,3.6,7905.2,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
2020/7/17 0:00:00,0.4058,0.3874,0.4011,0.3341,0.3673,13106,48599071,4,6,-0.9995,0.0164,0,0.0002,-0.0006,0,3.6,7584.8,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
2020/7/20 0:00:00,0.3673,0.3542,0.3649,0.2588,0.2712,6922,20963132,3,3,-0.9996,0.0189,0,0.0002,-0.0003,0.5684,3.6,6709.2,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
2020/7/21 0:00:00,0.2712,0.2607,0.2871,0.2485,0.278,3429,9267681,2,2,-1,0.0018,0,0.0002,-0.0002,0.7695,3.6,6775.8,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
2020/7/22 0:00:00,0.278,0.2677,0.2831,0.1991,0.2718,2740,6781228,1,1,-1,0,0,0.0002,-0.0001,0.8008,3.6,6660.8,10000,10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
