date,pre_close,open,high,low,close,volume,amt,ptmtradeday,ptmday,delta,gamma,vega,theta,rho,us_impliedvol,exe_price,maint_margin,exe_ratio,wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
2019/7/25 0:00:00,NaN,0.2576,0.2587,0.2458,0.2529,668,1671560,162,245,0.6327,0.7274,0.0092,-0.0005,0.0108,0.1963,2.9,6147.4,10000,10001912,510050C2003A02900,50ETF购2020年3月2853A,510050.SH,ETF期权,认购,欧式,2.853,10163,2020-03,2019/7/25 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.2542,实物资产,退市,
2019/7/26 0:00:00,0.2529,0.2521,0.2636,0.2497,0.2636,113,289212,161,244,0.6366,0.7275,0.0092,-0.0005,0.0109,0.1983,2.9,6199.4,10000,10001912,510050C2003A02900,50ETF购2020年3月2853A,510050.SH,ETF期权,认购,欧式,2.853,10163,2020-03,2019/7/25 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.2542,实物资产,退市,
2019/7/29 0:00:00,0.2636,0.2575,0.2598,0.2516,0.2562,308,784268,160,241,0.6342,0.7413,0.0091,-0.0005,0.0107,0.1935,2.9,6109.6,10000,10001912,510050C2003A02900,50ETF购2020年3月2853A,510050.SH,ETF期权,认购,欧式,2.853,10163,2020-03,2019/7/25 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.2542,实物资产,退市,
2019/7/30 0:00:00,0.2562,0.2659,0.2725,0.2608,0.2709,1229,3310894,159,240,0.6415,0.7353,0.0091,-0.0005,0.0108,0.2059,2.9,6294.6,10000,10001912,510050C2003A02900,50ETF购2020年3月2853A,510050.SH,ETF期权,认购,欧式,2.853,10163,2020-03,2019/7/25 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.2542,实物资产,退市,
2019/7/31 0:00:00,0.2709,0.2612,0.2612,0.2477,0.2482,714,1804517,158,239,0.6289,0.8637,0.0091,-0.0005,0.0107,0.2015,2.9,6034,10000,10001912,510050C2003A02900,50ETF购2020年3月2853A,510050.SH,ETF期权,认购,欧式,2.853,10163,2020-03,2019/7/25 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.2542,实物资产,退市,
2019/8/1 0:00:00,0.2482,0.241,0.2412,0.2136,0.2145,718,1628214,157,238,0.6066,0.8825,0.0091,-0.0005,0.0102,0.1817,2.9,5667,10000,10001912,510050C2003A02900,50ETF购2020年3月2853A,510050.SH,ETF期权,认购,欧式,2.853,10163,2020-03,2019/7/25 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.2542,实物资产,退市,
2019/8/2 0:00:00,0.2145,0.1863,0.1975,0.1845,0.1937,1778,3435240,156,237,0.5658,0.931,0.0092,-0.0005,0.0094,0.1893,2.9,5305,10000,10001912,510050C2003A02900,50ETF购2020年3月2853A,510050.SH,ETF期权,认购,欧式,2.853,10163,2020-03,2019/7/25 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.2542,实物资产,退市,
2019/8/5 0:00:00,0.1937,0.1858,0.1858,0.1643,0.1684,1035,1775267,155,234,0.5121,0.9836,0.0091,-0.0004,0.0083,0.1939,2.9,4432,10000,10001912,510050C2003A02900,50ETF购2020年3月2853A,510050.SH,ETF期权,认购,欧式,2.853,10163,2020-03,2019/7/25 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.2542,实物资产,退市,
2019/8/6 0:00:00,0.1684,0.1479,0.1631,0.1446,0.1573,3003,4609078,154,233,0.4782,1.0419,0.0089,-0.0004,0.0077,0.1995,2.9,3989,10000,10001912,510050C2003A02900,50ETF购2020年3月2853A,510050.SH,ETF期权,认购,欧式,2.853,10163,2020-03,2019/7/25 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.2542,实物资产,退市,
2019/8/7 0:00:00,0.1573,0.1607,0.1616,0.14,0.14,859,1271022,153,232,0.4614,1.0654,0.0088,-0.0004,0.0074,0.1881,2.9,3657.2,10000,10001912,510050C2003A02900,50ETF购2020年3月2853A,510050.SH,ETF期权,认购,欧式,2.853,10163,2020-03,2019/7/25 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.2542,实物资产,退市,
2019/8/8 0:00:00,0.14,0.1442,0.1505,0.1387,0.1402,2385,3400642,152,231,0.5032,1.0588,0.009,-0.0004,0.0081,0.1682,2.9,4109.2,10000,10001912,510050C2003A02900,50ETF购2020年3月2853A,510050.SH,ETF期权,认购,欧式,2.853,10163,2020-03,2019/7/25 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.2542,实物资产,退市,
