,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2015-04-30,101,3.5,0.039063,0.4719,0.4719,0.4719,0.4719,3.198,0.46210937500000004
1,put,2015-05-04,100,3.5,0.038081000000000004,0.5053,0.5053,0.5053,0.5053,3.211,0.5265234375
2,put,2015-05-05,99,3.5,0.037847,0.4582,0.5114,0.4556,0.5112,3.096,0.4280078125
3,put,2015-05-06,98,3.5,0.037937,0.5031,0.53,0.4638,0.53,3.083,0.44695312500000006
4,put,2015-05-07,97,3.5,0.03773,0.5167,0.5517,0.5166,0.5516,3.045,0.44316406250000007
5,put,2015-05-08,96,3.5,0.037175,0.5499,0.5499,0.5499,0.5499,3.055,0.45263671875000006
6,put,2015-05-12,94,3.5,0.035230000000000004,0.5148,0.5148,0.5003,0.5003,3.129,0.45074218750000006
7,put,2015-05-13,93,3.5,0.034254,0.4968,0.4969,0.4968,0.4969,3.084,0.39390625
8,put,2015-05-15,91,3.5,0.032355,0.5553,0.5571,0.5553,0.5571,3.006,0.4052734375
9,put,2015-05-18,90,3.5,0.032119,0.5821,0.5821,0.5788,0.5818,2.946,0.35980468750000005
10,put,2015-05-19,89,3.5,0.032267000000000004,0.55,0.55,0.5026,0.5026,3.066,0.386328125
11,put,2015-05-20,88,3.5,0.031774,0.5108,0.5187,0.4928,0.4928,3.066,0.36738281250000004
12,put,2015-05-21,87,3.5,0.030513,0.4945,0.5161,0.4945,0.5161,3.104,0.46210937500000004
13,put,2015-05-22,86,3.5,0.029556,0.4722,0.4865,0.4439,0.4511,3.199,0.45453125000000005
14,put,2015-05-25,85,3.5,0.029144,0.4158,0.4158,0.3958,0.402,3.303,0.47347656250000003
15,put,2015-05-26,84,3.5,0.029041,0.3755,0.4097,0.3611,0.3635,3.32,0.4280078125
16,put,2015-05-27,83,3.5,0.029129000000000002,0.3713,0.4049,0.37,0.4024,3.285,0.46210937500000004
17,put,2015-05-28,82,3.5,0.029348,0.392,0.5512,0.392,0.5512,3.079,0.507578125
18,put,2015-05-29,81,3.5,0.029392,0.5341,0.5626,0.5043,0.5043,3.066,0.401484375
19,put,2015-06-01,80,3.5,0.029500000000000002,0.5472,0.5472,0.4828,0.4828,3.198,0.522734375
20,put,2015-06-02,79,3.5,0.029606,0.4508,0.4508,0.4508,0.4508,3.209,0.4810546875
21,put,2015-06-03,78,3.5,0.029911,0.4635,0.4635,0.4521,0.4541,3.191,0.46968750000000004
22,put,2015-06-04,77,3.5,0.030137999999999998,0.4071,0.5783,0.4071,0.4299,3.259,0.4743429032820854
23,put,2015-06-05,76,3.5,0.02994,0.3845,0.4212,0.3845,0.4212,3.254,0.48484375
24,put,2015-06-08,75,3.5,0.029796,0.4139,0.4139,0.3331,0.3331,3.427,0.492421875
25,put,2015-06-09,74,3.5,0.029900000000000003,0.3351,0.3694,0.3351,0.3694,3.361,0.48877302009521684
26,put,2015-06-10,73,3.5,0.030179,0.3765,0.383,0.375,0.375,3.32,0.477265625
27,put,2015-06-11,72,3.5,0.030240999999999997,0.3918,0.433,0.3918,0.4131,3.3,0.5265234375
28,put,2015-06-15,70,3.5,0.030573000000000003,0.4401,0.4401,0.4297,0.4297,3.216,0.477265625
29,put,2015-06-16,69,3.5,0.031021,0.4457,0.51,0.4457,0.51,3.148,0.5530468749999999
30,put,2015-06-17,68,3.5,0.03121,0.501,0.501,0.4869,0.4869,3.175,0.54546875
31,put,2015-06-18,67,3.5,0.031311,0.5058,0.5437,0.4922,0.5391,3.042,0.477265625
32,put,2015-06-19,66,3.5,0.031622,0.5631,0.6208,0.5631,0.6157,2.874,0.2878125
33,put,2015-06-23,65,3.5,0.0321,0.6779,0.6779,0.6779,0.6779,2.976,0.689453125
34,put,2015-06-24,64,3.5,0.0325,0.5848,0.6358,0.5825,0.6358,3.018,0.6629296875
35,put,2015-06-25,63,3.5,0.032084,0.5922,0.604,0.5788,0.5931,2.919,0.37117187500000004
36,put,2015-06-26,62,3.5,0.032896999999999996,0.6448,0.8546,0.6448,0.8352,2.686,0.537890625
37,put,2015-06-29,61,3.5,0.032233,0.7596,0.98,0.7596,0.8668,2.66,0.5757812499999999
38,put,2015-06-30,60,3.5,0.031754,0.8422,0.8422,0.8048,0.8048,2.851,0.8182812500000001
39,put,2015-07-03,57,3.5,0.032096,0.8971,1,0.8971,0.9182,2.579,0.48484375
40,put,2015-07-06,56,3.5,0.03223,0.8722,0.8722,0.8722,0.8722,2.742,0.8220703125000001
41,put,2015-07-07,55,3.5,0.031941000000000004,0.865,0.865,0.8,0.8,2.79,0.7235546875
42,put,2015-07-08,54,3.5,0.031659,0.8766,0.878,0.8766,0.878,2.604,0.7240873498950293
43,put,2015-07-09,53,3.5,0.032157,0.9467,0.9467,0.6954,0.7399,2.792,0.54546875
44,put,2015-07-10,52,3.5,0.032238,0.7448,0.78,0.6194,0.6679999999999999,2.905,0.6098828124999999
45,put,2015-07-13,51,3.5,0.0322,0.6953,0.6965,0.6315,0.6951,2.862,0.5985156249999999
46,put,2015-07-14,50,3.5,0.032623,0.7026,0.8172,0.6933,0.8172,2.762,0.7424999999999999
47,put,2015-07-15,49,3.5,0.032549999999999996,0.76,0.8351,0.76,0.8351,2.749,0.7766015624999999
48,put,2015-07-16,48,3.5,0.031846,0.8188,0.8188,0.7548,0.7548,2.74,0.4090625
49,put,2015-07-17,47,3.5,0.032184,0.7401,0.7401,0.7401,0.7401,2.803,0.6136718749999999
50,put,2015-07-20,46,3.5,0.031859,0.75,0.7736,0.75,0.7736,2.777,0.659140625
51,put,2015-07-21,45,3.5,0.031854,0.8279,0.8776,0.81,0.81,2.768,0.7728124999999999
