,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2015-04-13,51,3.1,0.045473999999999994,0.2586,0.2716,0.2574,0.2601,2.991,0.46968750000000004
1,put,2015-04-14,50,3.1,0.045227,0.25,0.264,0.25,0.264,2.999,0.492421875
2,put,2015-04-15,49,3.1,0.045073,0.235,0.2488,0.2305,0.24,3.011,0.45453125000000005
3,put,2015-04-16,48,3.1,0.04504,0.2287,0.2287,0.1899,0.1899,3.145,0.4886328125
4,put,2015-04-17,47,3.1,0.044896000000000005,0.1765,0.1765,0.1595,0.1712,3.185,0.4886328125
5,put,2015-04-20,46,3.1,0.043453,0.1595,0.2168,0.1532,0.2023,3.103,0.48484375
6,put,2015-04-21,45,3.1,0.042249999999999996,0.1948,0.214,0.1948,0.205,3.141,0.5341015625
7,put,2015-04-22,44,3.1,0.041918,0.18,0.18,0.1573,0.1573,3.241,0.5189453125
8,put,2015-04-23,43,3.1,0.041983,0.1626,0.1758,0.155,0.1701,3.212,0.5303125
9,put,2015-04-24,42,3.1,0.041837,0.17300000000000001,0.205,0.17300000000000001,0.175,3.171,0.507578125
10,put,2015-04-27,41,3.1,0.040344,0.1707,0.1707,0.1458,0.1458,3.255,0.5189453125
11,put,2015-04-28,40,3.1,0.039740000000000004,0.146,0.1547,0.132,0.145,3.228,0.5195527616726421
12,put,2015-04-29,39,3.1,0.0394,0.1526,0.155,0.1386,0.1411,3.22,0.4886328125
13,put,2015-04-30,38,3.1,0.039063,0.1404,0.14800000000000002,0.1362,0.14800000000000002,3.198,0.492421875
14,put,2015-05-04,37,3.1,0.038081000000000004,0.1485,0.16699999999999998,0.1406,0.1406,3.211,0.492421875
15,put,2015-05-05,36,3.1,0.037847,0.1369,0.1841,0.1369,0.17600000000000002,3.096,0.46210937500000004
16,put,2015-05-06,35,3.1,0.037937,0.1732,0.195,0.1501,0.1881,3.083,0.48484375
17,put,2015-05-07,34,3.1,0.03773,0.19,0.203,0.183,0.1968,3.045,0.46589843750000004
18,put,2015-05-08,33,3.1,0.037175,0.1937,0.2324,0.1885,0.205,3.055,0.507578125
19,put,2015-05-11,32,3.1,0.036611,0.196,0.2177,0.1701,0.1701,3.11,0.492421875
20,put,2015-05-12,31,3.1,0.035230000000000004,0.1833,0.1875,0.1588,0.1591,3.129,0.492421875
21,put,2015-05-13,30,3.1,0.034254,0.1681,0.1839,0.1578,0.1838,3.084,0.5113671875
22,put,2015-05-14,29,3.1,0.03295,0.1825,0.1936,0.1712,0.1779,3.073,0.48484375
