,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2015-02-10,152,2.45,0.045696,0.197,0.2179,0.19,0.2063,2.369,0.36359375000000005
1,call,2015-02-11,151,2.45,0.045715000000000006,0.2079,0.2108,0.1922,0.1925,2.38,0.33328125
2,call,2015-02-12,150,2.45,0.045540000000000004,0.1849,0.1899,0.182,0.1899,2.384,0.325703125
3,call,2015-02-13,149,2.45,0.045669,0.1886,0.1993,0.1735,0.1735,2.39,0.295390625
4,call,2015-02-16,148,2.45,0.045716,0.168,0.168,0.1678,0.1678,2.394,0.28402343750000003
5,call,2015-02-17,147,2.45,0.045626,0.1759,0.181,0.1759,0.1769,2.411,0.28591796875000003
6,call,2015-02-25,146,2.45,0.04592399999999999,0.1724,0.1724,0.1593,0.161,2.37,0.295390625
7,call,2015-02-26,145,2.45,0.046345,0.1669,0.1902,0.1669,0.1902,2.45,0.27265625000000004
8,call,2015-02-27,144,2.45,0.046482,0.2,0.2,0.187,0.187,2.438,0.28023437500000004
9,call,2015-03-02,143,2.45,0.046612,0.1961,0.1974,0.1915,0.1921,2.441,0.2878125
10,call,2015-03-03,142,2.45,0.046759,0.1799,0.1799,0.165,0.165,2.364,0.31244140625
11,call,2015-03-04,141,2.45,0.046664000000000004,0.1555,0.158,0.1555,0.158,2.362,0.30296875
12,call,2015-03-05,140,2.45,0.046856999999999996,0.1386,0.1401,0.138,0.1401,2.334,0.29728515625
13,call,2015-03-06,139,2.45,0.047095000000000005,0.15,0.1501,0.1424,0.1424,2.339,0.2991796875
14,call,2015-03-09,138,2.45,0.047596,0.1254,0.1616,0.1254,0.1616,2.397,0.28402343750000003
15,call,2015-03-10,137,2.45,0.047313,0.1573,0.1573,0.1446,0.1446,2.359,0.2878125
16,call,2015-03-11,136,2.45,0.047008999999999995,0.1568,0.1568,0.151,0.151,2.374,0.2878125
17,call,2015-03-12,135,2.45,0.04702,0.1635,0.1832,0.1568,0.1829,2.448,0.27644531250000004
18,call,2015-03-13,134,2.45,0.046981999999999996,0.1863,0.1889,0.1863,0.1889,2.455,0.28023437500000004
19,call,2015-03-16,133,2.45,0.047459,0.1963,0.1963,0.1963,0.1963,2.51,0.23476562500000003
20,call,2015-03-17,132,2.45,0.047672,0.2277,0.2277,0.2276,0.2276,2.543,0.2537109375
21,call,2015-03-18,131,2.45,0.047207,0.2363,0.2548,0.2363,0.2526,2.611,0.21203125
22,call,2015-03-19,130,2.45,0.047304000000000006,0.2589,0.2589,0.2589,0.2589,2.587,0.2575
23,call,2015-03-20,129,2.45,0.046605,0.2643,0.2999,0.2643,0.2867,2.635,0.24613281250000002
24,call,2015-03-23,128,2.45,0.046715,0.3112,0.3112,0.3033,0.3033,2.676,0.2158203125
25,call,2015-03-24,127,2.45,0.046692,0.3164,0.3164,0.3164,0.3164,2.638,0.30296875
26,call,2015-03-25,126,2.45,0.046925999999999995,0.2815,0.2981,0.2675,0.2685,2.604,0.26128906250000006
27,call,2015-03-26,125,2.45,0.04743699999999999,0.301,0.3181,0.301,0.3181,2.643,0.30296875
28,call,2015-03-27,124,2.45,0.047793,0.2974,0.3178,0.2861,0.3117,2.649,0.28402343750000003
29,call,2015-03-30,123,2.45,0.047702999999999995,0.3155,0.3744,0.3139,0.3744,2.74,0.26507812500000005
30,call,2015-03-31,122,2.45,0.047827,0.4222,0.4363,0.3735,0.3735,2.707,0.3219140625
31,call,2015-04-01,121,2.45,0.046969000000000004,0.3993,0.4334,0.3993,0.4334,2.753,0.37496093750000004
32,call,2015-04-02,120,2.45,0.046863999999999996,0.4249,0.4249,0.4249,0.4249,2.739,0.3825390625
33,call,2015-04-03,119,2.45,0.046799999999999994,0.4054,0.4367,0.4054,0.4367,2.773,0.35601562500000006
34,call,2015-04-07,118,2.45,0.046403,0.4617,0.4617,0.4617,0.4617,2.842,0.28023437500000004
35,call,2015-04-08,117,2.45,0.045679,0.5084,0.5364,0.5084,0.5364,2.898,0.35601562500000006
36,call,2015-04-09,116,2.45,0.045335,0.5829,0.6005,0.5537,0.5853,2.877,0.507578125
37,call,2015-04-10,115,2.45,0.045145,0.5521,0.5855,0.5449,0.5757,2.936,0.37875000000000003
38,call,2015-04-13,114,2.45,0.045473999999999994,0.6475,0.6563,0.6163,0.6563,2.991,0.46589843750000004
39,call,2015-04-15,112,2.45,0.045073,0.6884,0.6884,0.6884,0.6884,3.011,0.507578125
40,call,2015-04-16,111,2.45,0.04504,0.6789,0.7657,0.6789,0.7645,3.145,0.4090625
41,call,2015-04-17,110,2.45,0.044896000000000005,0.8295,0.8295,0.7886,0.7886,3.185,0.36359375000000005
42,call,2015-04-20,109,2.45,0.043453,0.7597,0.84,0.6485,0.7675,3.103,0.522734375
43,call,2015-04-21,108,2.45,0.042249999999999996,0.7436,0.7562,0.7436,0.7483,3.141,0.37875000000000003
44,call,2015-04-22,107,2.45,0.041918,0.814,0.814,0.8131,0.8131,3.241,0.38062902450674757
45,call,2015-04-24,105,2.45,0.041837,0.78,0.7839,0.78,0.7839,3.171,0.416640625
46,call,2015-04-27,104,2.45,0.040344,0.845,0.845,0.845,0.845,3.255,0.3484375
47,call,2015-04-28,103,2.45,0.039740000000000004,0.8684,0.8684,0.8458,0.846,3.228,0.46210937500000004
48,call,2015-04-29,102,2.45,0.0394,0.8401,0.8588,0.8231,0.8588,3.22,0.5265234375
49,call,2015-05-04,100,2.45,0.038081000000000004,0.8199,0.8291,0.8145,0.8291,3.211,0.46968750000000004
50,call,2015-05-05,99,2.45,0.037847,0.7779,0.7779,0.7779,0.7779,3.096,0.6023046874999999
51,call,2015-05-06,98,2.45,0.037937,0.76,0.7635,0.73,0.73,3.083,0.51515625
52,call,2015-05-07,97,2.45,0.03773,0.72,0.72,0.7061,0.7061,3.045,0.537890625
53,call,2015-05-08,96,2.45,0.037175,0.7027,0.7027,0.6855,0.6867,3.055,0.46589843750000004
54,call,2015-05-14,92,2.45,0.03295,0.706,0.706,0.706,0.706,3.073,0.470530425779097
55,call,2015-05-18,90,2.45,0.032119,0.61,0.61,0.61,0.61,2.946,0.5303125
56,call,2015-05-19,89,2.45,0.032267000000000004,0.6828,0.6841,0.6811,0.6841,3.066,0.45832031250000005
