,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2018-03-01,38,2.85,0.0475,0.0925,0.0962,0.0674,0.0785,2.884,0.27265625000000004
1,put,2018-03-02,37,2.85,0.04765,0.0818,0.0968,0.0751,0.0882,2.856,0.27265625000000004
2,put,2018-03-05,36,2.85,0.04765,0.086,0.0913,0.0637,0.0809,2.855,0.24992187500000002
3,put,2018-03-06,35,2.85,0.04769999999999999,0.0771,0.08900000000000001,0.061,0.0617,2.888,0.24234375000000002
4,put,2018-03-07,34,2.85,0.047367,0.0624,0.0761,0.049,0.07200000000000001,2.871,0.24992187500000002
5,put,2018-03-08,33,2.85,0.04769999999999999,0.0716,0.0727,0.0552,0.0565,2.893,0.23476562500000003
6,put,2018-03-09,32,2.85,0.047288,0.05,0.0598,0.0475,0.0515,2.903,0.23476562500000003
7,put,2018-03-12,31,2.85,0.0473,0.048,0.0538,0.0433,0.0525,2.905,0.24234375000000002
8,put,2018-03-13,30,2.85,0.0473,0.0508,0.0696,0.0482,0.0685,2.873,0.2575
9,put,2018-03-14,29,2.85,0.0472,0.0692,0.0755,0.06,0.0672,2.863,0.24234375000000002
10,put,2018-03-15,28,2.85,0.0472,0.0691,0.0697,0.0514,0.0518,2.89,0.23476562500000003
11,put,2018-03-16,27,2.85,0.04724999999999999,0.0519,0.0663,0.0439,0.0655,2.862,0.24613281250000002
12,put,2018-03-19,26,2.85,0.047225,0.0652,0.0717,0.0512,0.0524,2.892,0.24992187500000002
13,put,2018-03-20,25,2.85,0.047,0.0544,0.068,0.046,0.0506,2.895,0.24992187500000002
14,put,2018-03-21,24,2.85,0.0467,0.0444,0.0604,0.0377,0.0554,2.884,0.2575
15,put,2018-03-22,23,2.85,0.046,0.0549,0.0743,0.0442,0.0657,2.857,0.2575
16,put,2018-03-23,22,2.85,0.045405,0.1058,0.1699,0.1058,0.1699,2.781,0.25726301657302797
17,put,2018-03-26,21,2.85,0.04573000000000001,0.16699999999999998,0.1799,0.13,0.154,2.734,0.33328125
18,put,2018-03-27,20,2.85,0.045899999999999996,0.1308,0.1605,0.11,0.1408,2.739,0.30296875
19,put,2018-03-28,19,2.85,0.04542500000000001,0.155,0.1997,0.1374,0.1987,2.688,0.4090625
20,put,2018-03-29,18,2.85,0.044950000000000004,0.205,0.2189,0.1334,0.1498,2.734,0.34085937499999996
21,put,2018-03-30,17,2.85,0.043949999999999996,0.14300000000000002,0.1677,0.1408,0.1597,2.713,0.318125
22,put,2018-04-02,16,2.85,0.0438,0.1601,0.1749,0.1284,0.1725,2.702,0.35601562500000006
23,put,2018-04-03,15,2.85,0.044038,0.1832,0.1937,0.16,0.1726,2.693,0.325703125
24,put,2018-04-04,14,2.85,0.043856,0.16699999999999998,0.1727,0.1436,0.1699,2.694,0.318125
25,put,2018-04-09,13,2.85,0.043191,0.1699,0.1768,0.1466,0.1559,2.711,0.33328125
26,put,2018-04-10,12,2.85,0.043025,0.1526,0.1565,0.096,0.0984,2.775,0.27265625000000004
27,put,2018-04-11,11,2.85,0.04252500000000001,0.096,0.1065,0.0826,0.0968,2.775,0.27265625000000004
28,put,2018-04-12,10,2.85,0.042615,0.0958,0.1224,0.0928,0.1189,2.742,0.27265625000000004
29,put,2018-04-13,9,2.85,0.042640000000000004,0.1066,0.1446,0.1001,0.1398,2.717,0.2878125
30,put,2018-04-16,8,2.85,0.042425,0.1398,0.2021,0.1391,0.195,2.655,0.2878125
31,put,2018-04-17,7,2.85,0.043,0.1942,0.2289,0.1722,0.225,2.626,0.37875000000000003
32,put,2018-04-18,6,2.85,0.040823,0.2055,0.231,0.1923,0.20600000000000002,2.643,0.2575
33,put,2018-04-19,5,2.85,0.04062,0.2001,0.2002,0.1612,0.1729,2.676,0.2575
34,put,2018-04-20,4,2.85,0.0406,0.1792,0.2257,0.1775,0.2158,2.637,0.25603017406111445
35,put,2018-04-23,3,2.85,0.040418,0.2205,0.2205,0.185,0.1929,2.658,0.439375
36,put,2018-04-24,2,2.85,0.040650000000000006,0.1941,0.1941,0.1225,0.132,2.718,0.2575
37,put,2018-04-25,1,2.85,0.04045,0.1406,0.1617,0.1321,0.156,2.693,0.2575
