,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2015-03-18,25,2.65,0.047207,0.1404,0.1404,0.107,0.107,2.611,0
1,put,2015-03-19,24,2.65,0.047304000000000006,0.1096,0.1191,0.1067,0.1146,2.587,0
2,put,2015-03-20,23,2.65,0.046605,0.1116,0.1209,0.0769,0.0916,2.635,0
3,put,2015-03-23,22,2.65,0.046715,0.0771,0.0839,0.0698,0.0768,2.676,0
4,put,2015-03-24,21,2.65,0.046692,0.0733,0.1039,0.0733,0.0895,2.638,0
5,put,2015-03-25,20,2.65,0.046925999999999995,0.0926,0.1177,0.08900000000000001,0.1063,2.604,0
6,put,2015-03-26,19,2.65,0.04743699999999999,0.1088,0.12,0.0744,0.0883,2.643,0
7,put,2015-03-27,18,2.65,0.047793,0.0845,0.0939,0.0704,0.0822,2.649,0
8,put,2015-03-30,17,2.65,0.047702999999999995,0.0769,0.0769,0.0421,0.0444,2.74,0
9,put,2015-03-31,16,2.65,0.047827,0.0345,0.0574,0.0251,0.055999999999999994,2.707,0
10,put,2015-04-01,15,2.65,0.046969000000000004,0.0532,0.0548,0.0381,0.0442,2.753,0
11,put,2015-04-02,14,2.65,0.046863999999999996,0.0425,0.062,0.0346,0.0521,2.739,0
12,put,2015-04-03,13,2.65,0.046799999999999994,0.0526,0.0542,0.0381,0.0381,2.773,0
13,put,2015-04-07,12,2.65,0.046403,0.0367,0.0367,0.0191,0.0197,2.842,0
14,put,2015-04-08,11,2.65,0.045679,0.0191,0.0285,0.0095,0.0109,2.898,0
15,put,2015-04-09,10,2.65,0.045335,0.0107,0.016,0.0072,0.0122,2.877,0
16,put,2015-04-10,9,2.65,0.045145,0.012,0.0125,0.0051,0.0051,2.936,0
17,put,2015-04-13,8,2.65,0.045473999999999994,0.0046,0.0046,0.0022,0.0025,2.991,0
18,put,2015-04-14,7,2.65,0.045227,0.0026,0.0032,0.0008,0.0009,2.999,0
19,put,2015-04-15,6,2.65,0.045073,0.0004,0.0011,0.0001,0.0003,3.011,0
20,put,2015-04-16,5,2.65,0.04504,0.0004,0.0004,0.0001,0.0001,3.145,0
21,put,2015-04-17,4,2.65,0.044896000000000005,0.0001,0.0006,0.0001,0.0001,3.185,0
22,put,2015-04-20,3,2.65,0.043453,0.0001,0.0004,0.0001,0.0001,3.103,0
23,put,2015-04-21,2,2.65,0.042249999999999996,0.0001,0.0002,0.0001,0.0001,3.141,0
24,put,2015-04-22,1,2.65,0.041918,0.0001,0.0002,0.0001,0.0001,3.241,0
