,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2016-03-24,43,2.25,0.027437,0.1788,0.1901,0.1788,0.1884,2.14,0.439375
1,put,2016-03-25,42,2.25,0.027445,0.1896,0.1949,0.1808,0.1849,2.145,0.439375
2,put,2016-03-28,41,2.25,0.027528999999999998,0.1748,0.1987,0.1676,0.1987,2.121,0.439375
3,put,2016-03-29,40,2.25,0.027686000000000002,0.1972,0.2141,0.18899999999999997,0.2141,2.104,0.46210937500000004
4,put,2016-03-30,39,2.25,0.0277,0.1997,0.1997,0.1653,0.1667,2.158,0.416640625
5,put,2016-03-31,38,2.25,0.027896,0.16,0.1707,0.158,0.1679,2.156,0.42421875
6,put,2016-04-01,37,2.25,0.027925,0.1679,0.1909,0.1584,0.161,2.165,0.416640625
7,put,2016-04-05,36,2.25,0.028008,0.1677,0.1721,0.1394,0.1449,2.175,0.386328125
8,put,2016-04-06,35,2.25,0.028134000000000003,0.1477,0.1511,0.1434,0.1464,2.165,0.37875000000000003
9,put,2016-04-07,34,2.25,0.028154,0.1448,0.1622,0.1403,0.1622,2.139,0.37875000000000003
10,put,2016-04-08,33,2.25,0.028170999999999998,0.1681,0.1775,0.1641,0.1682,2.124,0.37117187500000004
11,put,2016-04-11,32,2.25,0.028213,0.1682,0.1682,0.1388,0.1484,2.144,0.3484375
12,put,2016-04-12,31,2.25,0.028222,0.1504,0.1546,0.1464,0.1507,2.142,0.35601562500000006
13,put,2016-04-13,30,2.25,0.028463,0.1442,0.1442,0.1084,0.1241,2.168,0.318125
14,put,2016-04-14,29,2.25,0.028588,0.1198,0.1208,0.1101,0.1153,2.174,0.30296875
15,put,2016-04-15,28,2.25,0.028619,0.1145,0.1171,0.1071,0.1127,2.178,0.30296875
16,put,2016-04-18,27,2.25,0.028463,0.1167,0.133,0.1167,0.1252,2.154,0.295390625
17,put,2016-04-19,26,2.25,0.028502999999999997,0.1208,0.1265,0.1144,0.1191,2.161,0.295390625
18,put,2016-04-20,25,2.25,0.028713000000000002,0.1214,0.1708,0.1135,0.141,2.148,0.36359375000000005
19,put,2016-04-21,24,2.25,0.028925,0.145,0.1468,0.1137,0.1301,2.146,0.30296875
20,put,2016-04-22,23,2.25,0.028875,0.1333,0.1431,0.1174,0.1219,2.156,0.30296875
21,put,2016-04-25,22,2.25,0.029554,0.1235,0.1424,0.1195,0.1269,2.145,0.30296875
22,put,2016-04-26,21,2.25,0.029470999999999997,0.1234,0.1346,0.1118,0.1235,2.152,0.318125
23,put,2016-04-27,20,2.25,0.029428999999999997,0.1205,0.1322,0.1187,0.129,2.144,0.318125
24,put,2016-04-28,19,2.25,0.029538000000000002,0.1269,0.1374,0.12,0.1275,2.142,0.30296875
25,put,2016-04-29,18,2.25,0.029525000000000003,0.1316,0.1334,0.1233,0.1309,2.135,0.30296875
26,put,2016-05-03,17,2.25,0.02895,0.1316,0.1352,0.1001,0.1055,2.159,0.2575
27,put,2016-05-04,16,2.25,0.028691,0.1094,0.1147,0.1061,0.1101,2.153,0.27265625000000004
28,put,2016-05-05,15,2.25,0.028783,0.1138,0.11599999999999999,0.1089,0.1101,2.151,0.2575
29,put,2016-05-06,14,2.25,0.028863,0.1099,0.14800000000000002,0.1082,0.14800000000000002,2.103,0.22718750000000001
30,put,2016-05-09,13,2.25,0.028811,0.1584,0.1925,0.1558,0.1817,2.071,0.318125
31,put,2016-05-10,12,2.25,0.028644,0.1888,0.1899,0.1723,0.185,2.07,0.3484375
32,put,2016-05-11,11,2.25,0.0288,0.1795,0.188,0.17,0.1811,2.077,0.4090625
33,put,2016-05-12,10,2.25,0.028797000000000003,0.185,0.2009,0.1684,0.1752,2.083,0.4090625
34,put,2016-05-13,9,2.25,0.028925,0.1805,0.1813,0.1665,0.1768,2.079,0.4090625
35,put,2016-05-16,8,2.25,0.029113000000000003,0.1809,0.1899,0.17,0.1737,2.081,0.4090625
36,put,2016-05-17,7,2.25,0.029156,0.1712,0.183,0.1673,0.1759,2.077,0.37875000000000003
37,put,2016-05-18,6,2.25,0.029371,0.1799,0.2004,0.177,0.1829,2.078,0.5909374999999999
38,put,2016-05-19,5,2.25,0.029584000000000003,0.1843,0.1843,0.171,0.1824,2.072,0.5900000191693185
39,put,2016-05-20,4,2.25,0.029434000000000002,0.1877,0.1877,0.1704,0.1729,2.083,0.5606249999999999
40,put,2016-05-23,3,2.25,0.029473,0.1678,0.1683,0.1536,0.1655,2.084,0.2575
41,put,2016-05-24,2,2.25,0.029453999999999998,0.1704,0.18100000000000002,0.1701,0.1786,2.069,0.25312411927523815
42,put,2016-05-25,1,2.25,0.029413,0.1755,0.1787,0.1638,0.1787,2.074,0.924375
