,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2017-08-03,40,2.85,0.0433,0.1341,0.1591,0.1277,0.1576,2.689,0.15140625000000002
1,put,2017-08-04,39,2.85,0.0433,0.1585,0.175,0.1525,0.1746,2.671,0.158984375
2,put,2017-08-07,38,2.85,0.0435,0.1785,0.1871,0.1657,0.174,2.679,0.18929687500000003
3,put,2017-08-08,37,2.85,0.04335,0.1753,0.1807,0.1666,0.1701,2.682,0.18171875
4,put,2017-08-09,36,2.85,0.04335,0.1709,0.1858,0.1699,0.1858,2.664,0.18929687500000003
5,put,2017-08-10,35,2.85,0.0435,0.185,0.2092,0.17,0.1942,2.655,0.19687500000000002
6,put,2017-08-11,34,2.85,0.043449999999999996,0.1971,0.2336,0.1971,0.2272,2.613,0.13625
7,put,2017-08-14,33,2.85,0.0436,0.2316,0.2333,0.2081,0.2146,2.635,0.21203125
8,put,2017-08-15,32,2.85,0.04375,0.2138,0.2138,0.1873,0.1962,2.651,0.18929687500000003
9,put,2017-08-16,31,2.85,0.043899999999999995,0.2014,0.213,0.2013,0.2076,2.64,0.19687500000000002
10,put,2017-08-17,30,2.85,0.0441,0.2079,0.2083,0.1919,0.1957,2.652,0.19687500000000002
11,put,2017-08-18,29,2.85,0.043899999999999995,0.19899999999999998,0.204,0.1782,0.1815,2.664,0.1665625
12,put,2017-08-21,28,2.85,0.04385,0.1804,0.1871,0.1687,0.1832,2.663,0.18171875
13,put,2017-08-22,27,2.85,0.0438,0.1827,0.1827,0.1616,0.1625,2.689,0.18929687500000003
14,put,2017-08-23,26,2.85,0.0438,0.1633,0.16399999999999998,0.1314,0.1428,2.708,0.1665625
15,put,2017-08-24,25,2.85,0.0441,0.1426,0.1551,0.1301,0.1525,2.698,0.18171875
16,put,2017-08-25,24,2.85,0.0441,0.1517,0.1533,0.1,0.10099999999999999,2.757,0.1665625
17,put,2017-08-28,23,2.85,0.0441,0.0988,0.0998,0.0616,0.0815,2.788,0.174140625
18,put,2017-08-29,22,2.85,0.044175000000000006,0.081,0.0878,0.0729,0.0772,2.789,0.1665625
19,put,2017-08-30,21,2.85,0.044199999999999996,0.0773,0.0893,0.0623,0.0865,2.774,0.1665625
20,put,2017-08-31,20,2.85,0.044025,0.0862,0.0985,0.0778,0.0888,2.766,0.15140625000000002
21,put,2017-09-01,19,2.85,0.04391,0.08900000000000001,0.1006,0.0776,0.0941,2.76,0.15140625000000002
22,put,2017-09-04,18,2.85,0.044199999999999996,0.0949,0.1062,0.0905,0.0935,2.764,0.1665625
23,put,2017-09-05,17,2.85,0.044488,0.0941,0.0945,0.0743,0.0796,2.782,0.1665625
24,put,2017-09-06,16,2.85,0.044480000000000006,0.081,0.0965,0.081,0.09300000000000001,2.764,0.174140625
25,put,2017-09-07,15,2.85,0.043899999999999995,0.0901,0.1117,0.0857,0.1102,2.743,0.18171875
26,put,2017-09-08,14,2.85,0.043819,0.1104,0.1199,0.0998,0.1122,2.738,0.1665625
27,put,2017-09-11,13,2.85,0.0437,0.111,0.122,0.0931,0.1185,2.73,0.1665625
28,put,2017-09-12,12,2.85,0.0437,0.1169,0.1221,0.1035,0.1056,2.746,0.1665625
29,put,2017-09-13,11,2.85,0.0438,0.105,0.1171,0.1037,0.1079,2.739,0.13625
30,put,2017-09-14,10,2.85,0.0437,0.1072,0.1311,0.1028,0.1242,2.722,0.13625
31,put,2017-09-15,9,2.85,0.043613,0.125,0.1358,0.1196,0.1262,2.722,0.13625
32,put,2017-09-18,8,2.85,0.0436,0.1255,0.1255,0.1023,0.1154,2.729,0.1356713881208546
33,put,2017-09-19,7,2.85,0.044050000000000006,0.1154,0.1348,0.1076,0.1274,2.72,0.13625
34,put,2017-09-20,6,2.85,0.043945,0.1279,0.1332,0.1206,0.1283,2.717,0.13609240576544768
35,put,2017-09-21,5,2.85,0.044000000000000004,0.1288,0.1334,0.1059,0.1184,2.728,0.13339370973888176
36,put,2017-09-22,4,2.85,0.044000000000000004,0.1192,0.1329,0.1132,0.1198,2.729,0.13625
37,put,2017-09-25,3,2.85,0.043675,0.1352,0.1352,0.1174,0.1214,2.729,0.2575
38,put,2017-09-26,2,2.85,0.0437,0.1211,0.1222,0.113,0.1198,2.731,0.37875000000000003
39,put,2017-09-27,1,2.85,0.0437,0.1206,0.1463,0.1206,0.1452,2.711,0.803125
