,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2019-01-03,35,2.05,0.030962999999999997,0.0098,0.0102,0.0064,0.0089,2.261,0.2575
1,put,2019-01-04,34,2.05,0.031088,0.0095,0.011000000000000001,0.0053,0.0053,2.31,0.2575
2,put,2019-01-07,33,2.05,0.030789,0.0048,0.0056,0.0041,0.0048,2.307,0.2575
3,put,2019-01-08,32,2.05,0.030074999999999998,0.0048,0.0051,0.0038,0.0043,2.3,0.2575
4,put,2019-01-09,31,2.05,0.0301,0.0038,0.004,0.0017,0.0022,2.325,0.2575
5,put,2019-01-10,30,2.05,0.0302,0.002,0.0026,0.0016,0.002,2.328,0.2575
6,put,2019-01-11,29,2.05,0.030038,0.0019,0.0021,0.0013,0.0019,2.347,0.2575
7,put,2019-01-14,28,2.05,0.029900000000000003,0.0018,0.002,0.0016,0.0018,2.325,0.2575
8,put,2019-01-15,27,2.05,0.029722,0.0019,0.0021,0.0009,0.0011,2.37,0.2575
9,put,2019-01-16,26,2.05,0.028999999999999998,0.0011,0.0012,0.0007,0.0007,2.374,0.2575
10,put,2019-01-17,25,2.05,0.029449999999999997,0.0007,0.0015,0.0007,0.0013,2.365,0.2575
11,put,2019-01-18,24,2.05,0.029115000000000002,0.0012,0.0015,0.0009,0.0012,2.409,0.2575
12,put,2019-01-21,23,2.05,0.028999999999999998,0.001,0.0015,0.0009,0.0013,2.424,0.318125
13,put,2019-01-22,22,2.05,0.0294,0.0007,0.0013,0.0003,0.0005,2.396,0.2575
14,put,2019-01-23,21,2.05,0.029474999999999998,0.0005,0.0011,0.0003,0.0008,2.392,0.2575
15,put,2019-01-24,20,2.05,0.029425,0.0008,0.0013,0.0006,0.0006,2.403,0.2575
16,put,2019-01-25,19,2.05,0.029300000000000003,0.0008,0.0011,0.0006,0.0006,2.433,0.2575
17,put,2019-01-28,18,2.05,0.028999999999999998,0.0006,0.0009,0.0002,0.0006,2.43,0.2575
18,put,2019-01-29,17,2.05,0.029018000000000002,0.0006,0.0007,0.0001,0.0004,2.448,0.2575
19,put,2019-01-30,16,2.05,0.029025,0.0006,0.0007,0.0004,0.0005,2.437,0.2575
20,put,2019-01-31,15,2.05,0.02924,0.0005,0.0007,0.0004,0.0005,2.474,0.2575
21,put,2019-02-01,14,2.05,0.02905,0.0007,0.0011,0.0005,0.0006,2.492,0.2575
22,put,2019-02-11,13,2.05,0.0291,0.0005,0.0009,0.0004,0.0004,2.516,0.25485925910984986
23,put,2019-02-12,12,2.05,0.028900000000000002,0.0004,0.0005,0.0002,0.0003,2.524,0.2554570231566443
24,put,2019-02-13,11,2.05,0.028624999999999998,0.0003,0.0005,0.0003,0.0004,2.571,0.2525483602456497
25,put,2019-02-14,10,2.05,0.0285,0.0005,0.0005,0.0003,0.0004,2.567,0.2489897492936688
26,put,2019-02-15,9,2.05,0.0282,0.0004,0.0006,0.0002,0.0003,2.511,0.24644143318054346
27,put,2019-02-18,8,2.05,0.028292,0.0002,0.0004,0.0002,0.0003,2.571,0.24251126046969018
28,put,2019-02-19,7,2.05,0.028300000000000002,0.0004,0.0005,0.0002,0.0003,2.567,0.24440810198797838
29,put,2019-02-20,6,2.05,0.027999999999999997,0.0003,0.0003,0.0001,0.0002,2.577,0.24192893705949664
30,put,2019-02-21,5,2.05,0.0281,0.0001,0.0003,0.0001,0.0001,2.566,0.2467120114618399
31,put,2019-02-22,4,2.05,0.0281,0.0002,0.0002,0.0001,0.0001,2.618,0.2504271364507921
32,put,2019-02-25,3,2.05,0.0282,0.0001,0.0004,0.0001,0.0002,2.816,0.24784435917839565
33,put,2019-02-26,2,2.05,0.028863,0.0001,0.0014,0.0001,0.0001,2.728,0.2514095892023655
34,put,2019-02-27,1,2.05,0.028149999999999998,0.0001,0.0001,0.0001,0.0001,2.736,0.2476433711570976
