,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2019-01-24,164,2.2,0.029425,0.29,0.29,0.2688,0.2852,2.403,0.22718750000000001
1,call,2019-01-25,163,2.2,0.029300000000000003,0.2932,0.3097,0.2921,0.3023,2.433,0.2158203125
2,call,2019-01-28,162,2.2,0.028999999999999998,0.3157,0.3285,0.2951,0.3038,2.43,0.22718750000000001
3,call,2019-01-29,161,2.2,0.029018000000000002,0.2995,0.3229,0.299,0.3184,2.448,0.22718750000000001
4,call,2019-01-30,160,2.2,0.029025,0.3154,0.3273,0.3086,0.3136,2.437,0.23855468750000003
5,call,2019-01-31,159,2.2,0.02924,0.32,0.3391,0.32,0.3391,2.474,0.22718750000000001
6,call,2019-02-01,158,2.2,0.02905,0.3513,0.3565,0.3396,0.3565,2.492,0.23476562500000003
7,call,2019-02-11,157,2.2,0.0291,0.3456,0.3775,0.3456,0.376,2.516,0.23476562500000003
8,call,2019-02-12,156,2.2,0.028900000000000002,0.3787,0.38799999999999996,0.3749,0.381,2.524,0.23097656250000004
9,call,2019-02-13,155,2.2,0.028624999999999998,0.3847,0.4358,0.38,0.4305,2.571,0.2575
10,call,2019-02-14,154,2.2,0.0285,0.4281,0.4398,0.4254,0.4325,2.567,0.27265625000000004
11,call,2019-02-15,153,2.2,0.0282,0.4256,0.4257,0.3848,0.389,2.511,0.28023437500000004
12,call,2019-02-18,152,2.2,0.028292,0.4144,0.445,0.4136,0.4447,2.571,0.2991796875
13,call,2019-02-19,151,2.2,0.028300000000000002,0.4452,0.4787,0.44,0.4481,2.567,0.3143359375
14,call,2019-02-20,150,2.2,0.027999999999999997,0.4578,0.4682,0.4427,0.4553,2.577,0.3143359375
15,call,2019-02-21,149,2.2,0.0281,0.45,0.4721,0.4368,0.4413,2.566,0.30296875
16,call,2019-02-22,148,2.2,0.0281,0.436,0.48200000000000004,0.4258,0.48200000000000004,2.618,0.295390625
17,call,2019-02-25,147,2.2,0.0282,0.5,0.6892,0.5,0.6892,2.816,0.39390625
18,call,2019-02-26,146,2.2,0.028863,0.67,0.6907,0.6151,0.6199,2.728,0.4090625
19,call,2019-02-27,145,2.2,0.028149999999999998,0.642,0.6659,0.6069,0.6323,2.736,0.4280078125
20,call,2019-02-28,144,2.2,0.028271,0.6251,0.6424,0.616,0.622,2.736,0.4052734375
21,call,2019-03-01,143,2.2,0.028374999999999997,0.6325,0.6862,0.6216,0.6862,2.802,0.42421875
22,call,2019-03-04,142,2.2,0.028525000000000002,0.7067,0.7633,0.6832,0.7005,2.815,0.43558593749999996
23,call,2019-03-05,141,2.2,0.028665,0.7017,0.7107,0.6868,0.6986,2.813,0.43558593749999996
24,call,2019-03-06,140,2.2,0.0287,0.7004,0.7264,0.6654,0.7014,2.82,0.43179687499999997
25,call,2019-03-07,139,2.2,0.028325,0.7009,0.7009,0.65,0.6603,2.773,0.43179687499999997
26,call,2019-03-08,138,2.2,0.028650000000000002,0.6234,0.633,0.5751,0.5765,2.675,0.4280078125
27,call,2019-03-11,137,2.2,0.0288,0.5783,0.596,0.5568,0.5759,2.69,0.3976953125
28,call,2019-03-12,136,2.2,0.028775,0.5939,0.629,0.5807,0.5975,2.701,0.43179687499999997
29,call,2019-03-13,135,2.2,0.028999999999999998,0.5965,0.6267,0.5823,0.6046,2.706,0.439375
30,call,2019-03-14,134,2.2,0.028779,0.6025,0.6255,0.5957,0.6045,2.71,0.43179687499999997
31,call,2019-03-15,133,2.2,0.028833,0.6124,0.6489,0.6124,0.6277,2.74,0.43179687499999997
32,call,2019-03-18,132,2.2,0.0288,0.62,0.6969,0.62,0.6944,2.812,0.44695312500000006
33,call,2019-03-19,131,2.2,0.029175,0.6940000000000001,0.7105,0.6689,0.6725,2.79,0.439375
