,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2015-08-21,141,2.25,0.031403,0.2388,0.2418,0.2144,0.2144,2.274,0.33707031249999997
1,call,2015-08-24,140,2.25,0.03137,0.1921,0.1921,0.1328,0.1328,2.047,0.3976953125
2,call,2015-08-25,139,2.25,0.03149,0.0962,0.1443,0.0962,0.1011,1.886,0.46210937500000004
3,call,2015-08-26,138,2.25,0.031121,0.111,0.1997,0.111,0.145,1.946,0.5113671875
4,call,2015-08-27,137,2.25,0.030838,0.1429,0.1725,0.1398,0.1725,2.11,0.42421875
5,call,2015-08-28,136,2.25,0.030878000000000003,0.1879,0.1972,0.1831,0.1894,2.168,0.4052734375
6,call,2015-08-31,135,2.25,0.030910000000000003,0.175,0.2028,0.17,0.2028,2.209,0.39390625
7,call,2015-09-01,134,2.25,0.030938,0.1856,0.1856,0.1856,0.1856,2.228,0.34085937499999996
8,call,2015-09-02,133,2.25,0.031075,0.1636,0.20600000000000002,0.1636,0.187,2.236,0.33707031249999997
9,call,2015-09-07,132,2.25,0.031018,0.2011,0.2162,0.2011,0.2117,2.14,0.4810546875
10,call,2015-09-08,131,2.25,0.031063,0.1937,0.2101,0.1573,0.2046,2.177,0.43558593749999996
11,call,2015-09-09,130,2.25,0.03104,0.2025,0.2362,0.1996,0.225,2.209,0.44316406250000007
12,call,2015-09-10,129,2.25,0.031386,0.2343,0.2343,0.2343,0.2343,2.206,0.46589843750000004
13,call,2015-09-11,128,2.25,0.031366,0.2061,0.2223,0.2061,0.21100000000000002,2.193,0.43558593749999996
14,call,2015-09-14,127,2.25,0.031189,0.226,0.2295,0.1829,0.2041,2.223,0.39390625
15,call,2015-09-15,126,2.25,0.031175,0.1963,0.1963,0.188,0.188,2.167,0.4204296875
16,call,2015-09-16,125,2.25,0.031325,0.185,0.2215,0.185,0.2215,2.242,0.4090625
17,call,2015-09-17,124,2.25,0.031559,0.21600000000000003,0.2273,0.2126,0.2126,2.198,0.439375
18,call,2015-09-18,123,2.25,0.031611,0.2193,0.2193,0.21,0.21100000000000002,2.198,0.439375
19,call,2015-09-21,122,2.25,0.03163,0.1967,0.1967,0.1961,0.1961,2.212,0.3976953125
20,call,2015-09-22,121,2.25,0.031733,0.2167,0.2184,0.203,0.20800000000000002,2.237,0.3976953125
21,call,2015-09-23,120,2.25,0.03195,0.1902,0.1931,0.1855,0.1855,2.18,0.4128515625
22,call,2015-09-24,119,2.25,0.03195,0.1936,0.1936,0.1872,0.1872,2.187,0.4128515625
23,call,2015-09-25,118,2.25,0.031916,0.1718,0.1718,0.155,0.155,2.171,0.36359375000000005
24,call,2015-09-28,117,2.25,0.031913,0.1576,0.1576,0.1446,0.1487,2.174,0.35222656250000006
25,call,2015-09-29,116,2.25,0.031959,0.1299,0.131,0.1164,0.1164,2.127,0.3294921875
26,call,2015-09-30,115,2.25,0.0319,0.1235,0.1261,0.1222,0.12300000000000001,2.147,0.325703125
27,call,2015-10-08,114,2.25,0.031920000000000004,0.1562,0.1861,0.1562,0.1573,2.196,0.35222656250000006
28,call,2015-10-09,113,2.25,0.031997,0.1627,0.1679,0.1559,0.1591,2.221,0.3294921875
29,call,2015-10-12,112,2.25,0.032046,0.1729,0.2226,0.1721,0.2115,2.288,0.35980468750000005
30,call,2015-10-13,111,2.25,0.032132999999999995,0.1934,0.205,0.1934,0.1974,2.279,0.34464843749999996
31,call,2015-10-14,110,2.25,0.032325,0.19,0.195,0.188,0.188,2.258,0.35222656250000006
32,call,2015-10-15,109,2.25,0.0322,0.185,0.2029,0.185,0.2029,2.304,0.3294921875
33,call,2015-10-16,108,2.25,0.032188,0.2175,0.2175,0.2046,0.2055,2.322,0.3143359375
34,call,2015-10-19,107,2.25,0.032126999999999996,0.2159,0.2159,0.2159,0.2159,2.32,0.34085937499999996
35,call,2015-10-20,106,2.25,0.03225,0.2,0.205,0.1762,0.1934,2.341,0.26507812500000005
36,call,2015-10-21,105,2.25,0.032075,0.1984,0.1984,0.17,0.1743,2.32,0.2537109375
37,call,2015-10-22,104,2.25,0.03195,0.1858,0.1858,0.1706,0.1806,2.333,0.24992187500000002
38,call,2015-10-23,103,2.25,0.031932999999999996,0.1933,0.1958,0.1829,0.1958,2.35,0.26128906250000006
39,call,2015-10-26,102,2.25,0.030604,0.2134,0.2134,0.1941,0.1956,2.35,0.26507812500000005
40,call,2015-10-27,101,2.25,0.030255999999999998,0.2001,0.2001,0.1759,0.1848,2.348,0.24234375000000002
41,call,2015-10-28,100,2.25,0.030240999999999997,0.1847,0.1849,0.1721,0.1721,2.308,0.27644531250000004
42,call,2015-10-29,99,2.25,0.030527000000000002,0.1755,0.1755,0.1628,0.1717,2.311,0.27265625000000004
43,call,2015-10-30,98,2.25,0.030488,0.1717,0.1761,0.1676,0.1721,2.31,0.27644531250000004
44,call,2015-11-02,97,2.25,0.03065,0.1615,0.1646,0.1589,0.1635,2.283,0.295390625
45,call,2015-11-03,96,2.25,0.030673,0.1656,0.1656,0.1456,0.1456,2.272,0.27265625000000004
46,call,2015-11-04,95,2.25,0.030875,0.1562,0.2008,0.1562,0.2008,2.386,0.22718750000000001
47,call,2015-11-05,94,2.25,0.030924999999999998,0.2066,0.26,0.2066,0.23600000000000002,2.445,0.19687500000000002
48,call,2015-11-06,93,2.25,0.030722,0.2463,0.27399999999999997,0.2442,0.27399999999999997,2.499,0.1665625
49,call,2015-11-09,92,2.25,0.031,0.2871,0.36,0.2871,0.3521,2.532,0.33328125
50,call,2015-11-10,91,2.25,0.030983999999999998,0.3217,0.38799999999999996,0.3217,0.38799999999999996,2.521,0.45453125000000005
51,call,2015-11-11,90,2.25,0.031002000000000002,0.385,0.385,0.36,0.36,2.504,0.416640625
52,call,2015-11-12,89,2.25,0.031096,0.3625,0.3625,0.33,0.33,2.47,0.4090625
53,call,2015-11-13,88,2.25,0.030909,0.3118,0.312,0.3037,0.307,2.444,0.401484375
54,call,2015-11-16,87,2.25,0.031057,0.295,0.3003,0.2878,0.2878,2.449,0.34464843749999996
55,call,2015-11-17,86,2.25,0.030962999999999997,0.33,0.3318,0.2839,0.2839,2.45,0.33328125
56,call,2015-11-18,85,2.25,0.030950000000000002,0.2806,0.2819,0.275,0.2819,2.438,0.35601562500000006
57,call,2015-11-19,84,2.25,0.03093,0.27399999999999997,0.2972,0.2659,0.2972,2.471,0.33328125
58,call,2015-11-20,83,2.25,0.030640999999999998,0.2872,0.2888,0.2844,0.2858,2.459,0.3294921875
59,call,2015-11-23,82,2.25,0.030721,0.272,0.272,0.2513,0.253,2.45,0.2575
60,call,2015-11-24,81,2.25,0.030692,0.2417,0.2417,0.22899999999999998,0.2333,2.444,0.21203125
61,call,2015-11-25,80,2.25,0.030692,0.2351,0.2518,0.2321,0.2518,2.454,0.24992187500000002
62,call,2015-11-26,79,2.25,0.030752,0.2741,0.2741,0.2479,0.2483,2.447,0.2575
63,call,2015-11-27,78,2.25,0.030763,0.2374,0.2374,0.191,0.191,2.318,0.3484375
64,call,2015-11-30,77,2.25,0.030716,0.18899999999999997,0.2599,0.1744,0.2028,2.329,0.36359375000000005
65,call,2015-12-01,76,2.25,0.030625,0.1853,0.2173,0.1853,0.2027,2.339,0.3484375
66,call,2015-12-02,75,2.25,0.030546000000000004,0.2053,0.2688,0.1988,0.262,2.462,0.27265625000000004
67,call,2015-12-03,74,2.25,0.030341,0.26,0.2745,0.2558,0.2618,2.46,0.28023437500000004
68,call,2015-12-04,73,2.25,0.030112999999999997,0.2526,0.2526,0.2293,0.2309,2.398,0.325703125
69,call,2015-12-07,72,2.25,0.030125000000000002,0.23,0.2306,0.2204,0.2204,2.39,0.318125
70,call,2015-12-08,71,2.25,0.030125000000000002,0.2144,0.2164,0.1971,0.1991,2.366,0.3067578125
71,call,2015-12-09,70,2.25,0.030074999999999998,0.2014,0.2143,0.2014,0.2065,2.369,0.325703125
72,call,2015-12-10,69,2.25,0.030125000000000002,0.2099,0.2308,0.1984,0.2,2.355,0.33328125
73,call,2015-12-11,68,2.25,0.030125000000000002,0.1977,0.2121,0.193,0.2057,2.344,0.37117187500000004
74,call,2015-12-14,67,2.25,0.030025,0.2059,0.2431,0.2039,0.2431,2.415,0.34085937499999996
75,call,2015-12-15,66,2.25,0.030038,0.2398,0.2398,0.2202,0.2202,2.382,0.3484375
76,call,2015-12-16,65,2.25,0.03,0.2288,0.2289,0.2154,0.2167,2.372,0.35980468750000005
77,call,2015-12-17,64,2.25,0.03005,0.2233,0.249,0.2233,0.2312,2.401,0.3484375
78,call,2015-12-18,63,2.25,0.029988,0.2356,0.24600000000000002,0.2269,0.2274,2.422,0.2916015625
79,call,2015-12-21,62,2.25,0.029925,0.23199999999999998,0.2711,0.23,0.2596,2.499,0.075625
80,call,2015-12-22,61,2.25,0.029934,0.2649,0.2694,0.2601,0.2694,2.49,0.24992187500000002
81,call,2015-12-23,60,2.25,0.030009,0.2725,0.2978,0.2701,0.2775,2.499,0.24992187500000002
82,call,2015-12-24,59,2.25,0.029959,0.2641,0.2666,0.2447,0.2626,2.478,0.26507812500000005
83,call,2015-12-25,58,2.25,0.03,0.2651,0.2678,0.258,0.2648,2.486,0.24992187500000002
84,call,2015-12-28,57,2.25,0.030013,0.2572,0.2589,0.2165,0.2205,2.412,0.310546875
85,call,2015-12-29,56,2.25,0.030063,0.2169,0.2262,0.2138,0.225,2.432,0.28023437500000004
86,call,2015-12-30,55,2.25,0.03005,0.2291,0.2291,0.2071,0.2155,2.424,0.26507812500000005
87,call,2015-12-31,54,2.25,0.030137999999999998,0.2234,0.2258,0.2081,0.2096,2.416,0.27265625000000004
88,call,2016-01-04,53,2.25,0.030299999999999997,0.2113,0.2113,0.1268,0.1268,2.278,0.310546875
89,call,2016-01-05,52,2.25,0.030421,0.1206,0.1507,0.11199999999999999,0.1323,2.286,0.318125
90,call,2016-01-06,51,2.25,0.030363,0.1328,0.1463,0.1281,0.14,2.317,0.2878125
91,call,2016-01-07,50,2.25,0.030237,0.1331,0.1331,0.0957,0.1031,2.177,0.4090625
92,call,2016-01-08,49,2.25,0.03,0.1034,0.1222,0.0879,0.1042,2.219,0.35222656250000006
93,call,2016-01-11,48,2.25,0.02997,0.0967,0.1051,0.0702,0.0702,2.125,0.37875000000000003
94,call,2016-01-12,47,2.25,0.029775,0.0736,0.0929,0.0736,0.0835,2.131,0.4204296875
95,call,2016-01-13,46,2.25,0.029436,0.0858,0.096,0.0688,0.0695,2.112,0.401484375
96,call,2016-01-14,45,2.25,0.029279000000000003,0.064,0.085,0.06,0.0827,2.131,0.42421875
97,call,2016-01-15,44,2.25,0.029283,0.0808,0.0808,0.055,0.0559,2.07,0.416640625
98,call,2016-01-18,43,2.25,0.029249999999999998,0.0534,0.0643,0.0523,0.0538,2.07,0.4090625
99,call,2016-01-19,42,2.25,0.029195000000000002,0.0514,0.0714,0.0513,0.0652,2.13,0.37875000000000003
100,call,2016-01-20,41,2.25,0.028852000000000003,0.0606,0.0632,0.0489,0.0518,2.091,0.386328125
101,call,2016-01-21,40,2.25,0.028849999999999997,0.051,0.0614,0.0375,0.0375,2.043,0.386328125
102,call,2016-01-22,39,2.25,0.029056000000000002,0.0398,0.0488,0.0373,0.040999999999999995,2.067,0.37875000000000003
103,call,2016-01-25,38,2.25,0.029257,0.0436,0.0448,0.0354,0.037000000000000005,2.065,0.37117187500000004
104,call,2016-01-26,37,2.25,0.029363,0.0323,0.0351,0.0191,0.02,1.958,0.4090625
105,call,2016-01-27,36,2.25,0.030063,0.0208,0.0259,0.0171,0.0246,1.957,0.439375
106,call,2016-01-28,35,2.25,0.030071,0.0241,0.0253,0.019,0.0196,1.915,0.45453125000000005
107,call,2016-01-29,34,2.25,0.029859,0.0196,0.0281,0.0196,0.025,1.975,0.439375
108,call,2016-02-01,33,2.25,0.02981,0.0249,0.026000000000000002,0.0177,0.0189,1.942,0.439375
109,call,2016-02-02,32,2.25,0.029845999999999998,0.0185,0.0262,0.0185,0.0221,1.975,0.42421875
110,call,2016-02-03,31,2.25,0.029896,0.0201,0.0213,0.0162,0.0182,1.953,0.439375
111,call,2016-02-04,30,2.25,0.029750000000000002,0.021,0.021,0.0163,0.018000000000000002,1.978,0.4090625
112,call,2016-02-05,29,2.25,0.029679,0.0184,0.0184,0.0162,0.0171,1.968,0.42421875
113,call,2016-02-15,28,2.25,0.029559000000000002,0.0164,0.0164,0.0108,0.0108,1.949,0.39390625
114,call,2016-02-16,27,2.25,0.029588,0.0112,0.0148,0.0111,0.0121,2.001,0.36359375000000005
115,call,2016-02-17,26,2.25,0.029559000000000002,0.0118,0.0133,0.0099,0.0109,2.013,0.3484375
116,call,2016-02-18,25,2.25,0.029508999999999997,0.0112,0.013000000000000001,0.0075,0.0083,2.011,0.318125
117,call,2016-02-19,24,2.25,0.029179,0.0086,0.009000000000000001,0.0065,0.0073,2.006,0.318125
118,call,2016-02-22,23,2.25,0.029088,0.0087,0.01,0.0056,0.0085,2.054,0.2878125
119,call,2016-02-23,22,2.25,0.028999999999999998,0.0077,0.0087,0.0065,0.0076,2.03,0.318125
120,call,2016-02-24,21,2.25,0.029037999999999998,0.0075,0.009000000000000001,0.0062,0.0076,2.039,0.318125
121,call,2016-02-25,20,2.25,0.02904,0.0076,0.0076,0.0027,0.0035,1.936,0.37875000000000003
122,call,2016-02-26,19,2.25,0.02895,0.0037,0.0039,0.0029,0.0034,1.956,0.37875000000000003
123,call,2016-02-29,18,2.25,0.028913,0.0032,0.0032,0.0014,0.0022,1.937,0.37875000000000003
124,call,2016-03-01,17,2.25,0.02891,0.0023,0.0031,0.002,0.0026,1.971,0.3484375
125,call,2016-03-02,16,2.25,0.028650000000000002,0.0027,0.0065,0.0023,0.0059,2.049,0.318125
126,call,2016-03-03,15,2.25,0.028575,0.0059,0.0073,0.0053,0.006,2.053,0.318125
127,call,2016-03-04,14,2.25,0.028567,0.0061,0.0127,0.0053,0.011000000000000001,2.122,0.30296875
128,call,2016-03-07,13,2.25,0.028475,0.0121,0.0184,0.011000000000000001,0.0124,2.111,0.3484375
129,call,2016-03-08,12,2.25,0.028411,0.0123,0.0125,0.0053,0.0108,2.115,0.33328125
130,call,2016-03-09,11,2.25,0.028388,0.0095,0.0095,0.006,0.0074,2.107,0.318125
131,call,2016-03-10,10,2.25,0.028062999999999998,0.006999999999999999,0.0095,0.0051,0.0055,2.059,0.37875000000000003
132,call,2016-03-11,9,2.25,0.028079999999999997,0.005,0.0057,0.003,0.0035,2.066,0.37875000000000003
133,call,2016-03-14,8,2.25,0.028010999999999998,0.004,0.006999999999999999,0.0028,0.0032,2.076,0.3484375
134,call,2016-03-15,7,2.25,0.028037999999999997,0.0034,0.0034,0.0015,0.0019,2.098,0.318125
135,call,2016-03-16,6,2.25,0.028050000000000002,0.0025,0.003,0.0018,0.002,2.135,0.2575
136,call,2016-03-17,5,2.25,0.027212999999999998,0.0022,0.004,0.0013,0.0016,2.132,0.2575
137,call,2016-03-18,4,2.25,0.027359,0.0024,0.0047,0.0016,0.0019,2.14,0.318125
138,call,2016-03-21,3,2.25,0.02735,0.0028,0.0124,0.0022,0.0056,2.192,0.318125
139,call,2016-03-22,2,2.25,0.027477,0.0048,0.0055,0.0001,0.0003,2.169,0.2575
140,call,2016-03-23,1,2.25,0.027458999999999997,0.0004,0.0005,0.0001,0.0001,2.171,0.2575
