,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2018-02-12,152,2.7,0.047400000000000005,0.2,0.2,0.1288,0.1402,2.8,0.295390625
1,put,2018-02-13,151,2.7,0.047400000000000005,0.1368,0.1368,0.1008,0.12300000000000001,2.848,0.295390625
2,put,2018-02-14,150,2.7,0.047338,0.1172,0.1232,0.1146,0.11800000000000001,2.866,0.29728515625
3,put,2018-02-22,149,2.7,0.04742,0.1177,0.1177,0.0896,0.0917,2.925,0.28402343750000003
4,put,2018-02-23,148,2.7,0.04735,0.0911,0.0911,0.0671,0.0692,2.955,0.2575
5,put,2018-02-26,147,2.7,0.0473,0.0685,0.071,0.0611,0.0645,2.965,0.2537109375
6,put,2018-02-27,146,2.7,0.04735,0.0645,0.077,0.0634,0.077,2.92,0.2575
7,put,2018-02-28,145,2.7,0.04724999999999999,0.08,0.095,0.0785,0.092,2.871,0.26128906250000006
8,put,2018-03-01,144,2.7,0.0475,0.0961,0.09699999999999999,0.0789,0.0846,2.884,0.2575
9,put,2018-03-02,143,2.7,0.04765,0.0887,0.0976,0.08199999999999999,0.0893,2.856,0.2537109375
10,put,2018-03-05,142,2.7,0.04765,0.0894,0.0964,0.0749,0.0861,2.855,0.24613281250000002
11,put,2018-03-06,141,2.7,0.04769999999999999,0.0805,0.0928,0.0753,0.0782,2.888,0.24992187500000002
12,put,2018-03-07,140,2.7,0.047367,0.076,0.084,0.0692,0.0818,2.871,0.24992187500000002
13,put,2018-03-08,139,2.7,0.04769999999999999,0.0798,0.0835,0.0706,0.0708,2.893,0.24234375000000002
14,put,2018-03-09,138,2.7,0.047288,0.0686,0.0736,0.0659,0.0703,2.903,0.24613281250000002
15,put,2018-03-12,137,2.7,0.0473,0.0659,0.0724,0.0659,0.0702,2.905,0.24613281250000002
16,put,2018-03-13,136,2.7,0.0473,0.0732,0.0831,0.0699,0.08199999999999999,2.873,0.2537109375
17,put,2018-03-14,135,2.7,0.0472,0.0798,0.0892,0.0798,0.086,2.863,0.25560546875
18,put,2018-03-15,134,2.7,0.0472,0.0857,0.0857,0.0794,0.0795,2.89,0.2575
19,put,2018-03-16,133,2.7,0.04724999999999999,0.0813,0.0873,0.0768,0.0873,2.862,0.2575
20,put,2018-03-19,132,2.7,0.047225,0.0888,0.0905,0.0834,0.0837,2.892,0.26886718750000005
21,put,2018-03-20,131,2.7,0.047,0.0861,0.0915,0.0821,0.0826,2.895,0.26886718750000005
22,put,2018-03-21,130,2.7,0.0467,0.0828,0.09,0.0746,0.087,2.884,0.27265625000000004
23,put,2018-03-22,129,2.7,0.046,0.09,0.1,0.0845,0.0964,2.857,0.27265625000000004
24,put,2018-03-23,128,2.7,0.045405,0.109,0.172,0.109,0.1642,2.781,0.34464843749999996
25,put,2018-03-26,127,2.7,0.04573000000000001,0.1611,0.1801,0.15,0.1588,2.734,0.3067578125
26,put,2018-03-27,126,2.7,0.045899999999999996,0.1377,0.1511,0.1332,0.14300000000000002,2.739,0.2878125
27,put,2018-03-28,125,2.7,0.04542500000000001,0.1459,0.1796,0.1394,0.17800000000000002,2.688,0.30865234375
28,put,2018-03-29,124,2.7,0.044950000000000004,0.1823,0.1968,0.1447,0.151,2.734,0.29728515625
29,put,2018-03-30,123,2.7,0.043949999999999996,0.1462,0.1633,0.145,0.1608,2.713,0.2991796875
30,put,2018-04-02,122,2.7,0.0438,0.1622,0.1672,0.146,0.1672,2.702,0.30296875
31,put,2018-04-03,121,2.7,0.044038,0.17800000000000002,0.1799,0.1632,0.1644,2.693,0.2916015625
32,put,2018-04-04,120,2.7,0.043856,0.16,0.1638,0.1496,0.1638,2.694,0.29349609375
33,put,2018-04-09,119,2.7,0.043191,0.16,0.1679,0.155,0.1577,2.711,0.295390625
34,put,2018-04-10,118,2.7,0.043025,0.158,0.158,0.1216,0.1224,2.775,0.28023437500000004
35,put,2018-04-11,117,2.7,0.04252500000000001,0.1194,0.126,0.1153,0.1253,2.775,0.28591796875000003
36,put,2018-04-12,116,2.7,0.042615,0.1262,0.1397,0.1252,0.1397,2.742,0.2916015625
37,put,2018-04-13,115,2.7,0.042640000000000004,0.1371,0.1518,0.1277,0.1485,2.717,0.2878125
38,put,2018-04-16,114,2.7,0.042425,0.15,0.1834,0.149,0.1805,2.655,0.295390625
39,put,2018-04-17,113,2.7,0.043,0.18,0.1974,0.1691,0.1965,2.626,0.30296875
40,put,2018-04-18,112,2.7,0.040823,0.1922,0.1949,0.1774,0.1841,2.643,0.295390625
41,put,2018-04-19,111,2.7,0.04062,0.1847,0.1847,0.156,0.1627,2.676,0.28402343750000003
42,put,2018-04-20,110,2.7,0.0406,0.1653,0.1866,0.1624,0.1792,2.637,0.28212890625000003
43,put,2018-04-23,109,2.7,0.040418,0.1815,0.1815,0.1604,0.1634,2.658,0.27265625000000004
44,put,2018-04-24,108,2.7,0.040650000000000006,0.1514,0.1517,0.1299,0.1396,2.718,0.28023437500000004
45,put,2018-04-25,107,2.7,0.04045,0.1412,0.1506,0.1412,0.1461,2.693,0.27265625000000004
46,put,2018-04-26,106,2.7,0.040549999999999996,0.1435,0.1618,0.1381,0.1616,2.655,0.27076171875000005
47,put,2018-04-27,105,2.7,0.0409,0.1575,0.1837,0.1424,0.1656,2.642,0.26886718750000005
