,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2015-12-22,26,2.6,0.029934,0.0336,0.0388,0.032,0.0352,2.49,0.28023437500000004
1,call,2015-12-23,25,2.6,0.030009,0.0361,0.0499,0.0351,0.0362,2.499,0.28023437500000004
2,call,2015-12-24,24,2.6,0.029959,0.0362,0.0383,0.0296,0.0339,2.478,0.30296875
3,call,2015-12-25,23,2.6,0.03,0.0342,0.0384,0.0325,0.037000000000000005,2.486,0.318125
4,call,2015-12-28,22,2.6,0.030013,0.037000000000000005,0.038,0.0195,0.0195,2.412,0.325703125
5,call,2015-12-29,21,2.6,0.030063,0.0195,0.0235,0.0188,0.021,2.432,0.318125
6,call,2015-12-30,20,2.6,0.03005,0.0216,0.0222,0.0163,0.02,2.424,0.33328125
7,call,2015-12-31,19,2.6,0.030137999999999998,0.0195,0.0223,0.0167,0.0167,2.416,0.33328125
8,call,2016-01-04,18,2.6,0.030299999999999997,0.0161,0.0169,0.0085,0.0087,2.278,0.42421875
9,call,2016-01-05,17,2.6,0.030421,0.009000000000000001,0.0145,0.0071,0.011000000000000001,2.286,0.45453125000000005
10,call,2016-01-06,16,2.6,0.030363,0.0111,0.0119,0.0055,0.0061,2.317,0.37875000000000003
11,call,2016-01-07,15,2.6,0.030237,0.0054,0.0059,0.0035,0.0059,2.177,0.5303125
12,call,2016-01-08,14,2.6,0.03,0.0058,0.0099,0.0036,0.0037,2.219,0.439375
13,call,2016-01-11,13,2.6,0.02997,0.0035,0.0053,0.0022,0.0023,2.125,0.43748842244899155
14,call,2016-01-12,12,2.6,0.029775,0.0025,0.0027,0.0011,0.0012,2.131,0.4359077999231396
15,call,2016-01-13,11,2.6,0.029436,0.0014,0.0019,0.001,0.0011,2.112,0.4378946662723261
16,call,2016-01-14,10,2.6,0.029279000000000003,0.0009,0.0015,0.0005,0.0009,2.131,0.4375691009947358
17,call,2016-01-15,9,2.6,0.029283,0.0007,0.0009,0.0004,0.0007,2.07,0.437932197648835
18,call,2016-01-18,8,2.6,0.029249999999999998,0.0007,0.0009,0.0005,0.0005,2.07,0.4339112963567113
19,call,2016-01-19,7,2.6,0.029195000000000002,0.0006,0.0006,0.0004,0.0004,2.13,0.4321075681384173
20,call,2016-01-20,6,2.6,0.028852000000000003,0.0005,0.0005,0.0002,0.0003,2.091,0.435180288674831
21,call,2016-01-21,5,2.6,0.028849999999999997,0.0003,0.0003,0.0001,0.0002,2.043,0.43678612930234445
22,call,2016-01-22,4,2.6,0.029056000000000002,0.0002,0.0002,0.0001,0.0001,2.067,0.44079478013681245
23,call,2016-01-25,3,2.6,0.029257,0.0001,0.0002,0.0001,0.0001,2.065,0.4427774873895563
24,call,2016-01-26,2,2.6,0.029363,0.0001,0.0001,0.0001,0.0001,1.958,0.4410641459216329
25,call,2016-01-27,1,2.6,0.030063,0.0001,0.0003,0.0001,0.0001,1.957,0.4447496720983694
