,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2019-08-29,34,3.2,0.028025,0.012,0.0121,0.0079,0.0085,2.901,0.22718750000000001
1,call,2019-08-30,33,3.2,0.0282,0.0096,0.0107,0.0077,0.0089,2.916,0.22718750000000001
2,call,2019-09-02,32,3.2,0.028175,0.0089,0.0103,0.0084,0.0086,2.94,0.21203125
3,call,2019-09-03,31,3.2,0.028175,0.0087,0.0097,0.0081,0.0087,2.939,0.21203125
4,call,2019-09-04,30,3.2,0.02825,0.0088,0.0109,0.0081,0.0109,2.973,0.21203125
5,call,2019-09-05,29,3.2,0.027975,0.0135,0.0357,0.0135,0.0194,3.004,0.23476562500000003
6,call,2019-09-06,28,3.2,0.028224999999999997,0.0233,0.0291,0.0211,0.0291,3.037,0.24992187500000002
7,call,2019-09-09,27,3.2,0.0281,0.04,0.0428,0.0273,0.0304,3.032,0.26507812500000005
8,call,2019-09-10,26,3.2,0.02835,0.0305,0.034,0.0243,0.0255,3.021,0.2575
9,call,2019-09-11,25,3.2,0.028300000000000002,0.0287,0.0289,0.021,0.0233,3.007,0.26507812500000005
10,call,2019-09-12,24,3.2,0.028201999999999998,0.0245,0.031,0.0237,0.0296,3.047,0.2575
11,call,2019-09-16,23,3.2,0.028224999999999997,0.0296,0.03,0.0181,0.0218,3.034,0.24234375000000002
12,call,2019-09-17,22,3.2,0.028224999999999997,0.0191,0.0192,0.0102,0.0117,2.987,0.24234375000000002
13,call,2019-09-18,21,3.2,0.028302,0.0128,0.0138,0.0105,0.0115,3.003,0.22718750000000001
14,call,2019-09-19,20,3.2,0.028275,0.0115,0.0126,0.0089,0.0126,3.007,0.24234375000000002
15,call,2019-09-20,19,3.2,0.028849999999999997,0.0138,0.0142,0.011000000000000001,0.0113,3.013,0.22718750000000001
16,call,2019-09-23,18,3.2,0.028900000000000002,0.0096,0.0096,0.0065,0.0071,2.981,0.24234375000000002
17,call,2019-09-24,17,3.2,0.028999999999999998,0.008,0.0082,0.006,0.0063,2.987,0.22718750000000001
18,call,2019-09-25,16,3.2,0.028975,0.0052,0.0068,0.0052,0.0056,2.977,0.24234375000000002
19,call,2019-09-26,15,3.2,0.029025,0.0057,0.0063,0.0048,0.0051,2.978,0.24234375000000002
20,call,2019-09-27,14,3.2,0.028975,0.0049,0.0061,0.0049,0.0056,2.978,0.2575
21,call,2019-09-30,13,3.2,0.02895,0.0051,0.006,0.0029,0.0035,2.945,0.2575
22,call,2019-10-08,12,3.2,0.028475,0.0028,0.0031,0.0015,0.0017,2.968,0.19687500000000002
23,call,2019-10-09,11,3.2,0.028224999999999997,0.0013,0.0019,0.001,0.0016,2.971,0.22718750000000001
24,call,2019-10-10,10,3.2,0.028224999999999997,0.0016,0.002,0.0014,0.0016,2.987,0.19687500000000002
25,call,2019-10-11,9,3.2,0.028300000000000002,0.0019,0.0038,0.0014,0.0029,3.032,0.22718750000000001
26,call,2019-10-14,8,3.2,0.028399999999999998,0.004,0.0048,0.0013,0.0018,3.061,0.19687500000000002
27,call,2019-10-15,7,3.2,0.028374999999999997,0.0015,0.002,0.001,0.0011,3.062,0.13625
28,call,2019-10-16,6,3.2,0.028300000000000002,0.0013,0.0024,0.0003,0.0004,3.051,0.13625
29,call,2019-10-17,5,3.2,0.028300000000000002,0.0003,0.0009,0.0003,0.0007,3.059,0.13625
30,call,2019-10-18,4,3.2,0.028399999999999998,0.0007,0.0012,0.0002,0.0002,3.014,0.2575
31,call,2019-10-21,3,3.2,0.0287,0.0002,0.0003,0.0001,0.0001,3.016,0.2575
32,call,2019-10-22,2,3.2,0.0288,0.0001,0.0002,0.0001,0.0001,3.019,0.2575
33,call,2019-10-23,1,3.2,0.028900000000000002,0.0001,0.0001,0.0001,0.0001,3.0,0.25792490514310823
