,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2015-11-30,42,2.3,0.030716,0.1,0.12300000000000001,0.0939,0.1023,2.329,0.386328125
1,put,2015-12-01,41,2.3,0.030625,0.1058,0.1114,0.0837,0.0947,2.339,0.37875000000000003
2,put,2015-12-02,40,2.3,0.030546000000000004,0.0935,0.0946,0.0515,0.0527,2.462,0.37875000000000003
3,put,2015-12-03,39,2.3,0.030341,0.0536,0.0585,0.0467,0.0532,2.46,0.386328125
4,put,2015-12-04,38,2.3,0.030112999999999997,0.055,0.0738,0.055,0.07,2.398,0.37875000000000003
5,put,2015-12-07,37,2.3,0.030125000000000002,0.0687,0.0763,0.0656,0.0741,2.39,0.39390625
6,put,2015-12-08,36,2.3,0.030125000000000002,0.0744,0.091,0.0744,0.0895,2.366,0.416640625
7,put,2015-12-09,35,2.3,0.030074999999999998,0.0905,0.0905,0.0764,0.0852,2.369,0.416640625
8,put,2015-12-10,34,2.3,0.030125000000000002,0.0846,0.0917,0.0664,0.0897,2.355,0.416640625
9,put,2015-12-11,33,2.3,0.030125000000000002,0.0874,0.0968,0.0806,0.0856,2.344,0.39390625
10,put,2015-12-14,32,2.3,0.030025,0.0901,0.0949,0.0573,0.0593,2.415,0.39390625
11,put,2015-12-15,31,2.3,0.030038,0.0556,0.0705,0.0556,0.0668,2.382,0.386328125
12,put,2015-12-16,30,2.3,0.03,0.065,0.0682,0.0589,0.0649,2.372,0.37117187500000004
13,put,2015-12-17,29,2.3,0.03005,0.062,0.062,0.044000000000000004,0.0514,2.401,0.36359375000000005
14,put,2015-12-18,28,2.3,0.029988,0.0493,0.05,0.0325,0.0345,2.422,0.318125
15,put,2015-12-21,27,2.3,0.029925,0.0337,0.037000000000000005,0.0213,0.0234,2.499,0.3484375
16,put,2015-12-22,26,2.3,0.029934,0.0227,0.0277,0.0213,0.0236,2.49,0.3484375
17,put,2015-12-23,25,2.3,0.030009,0.0226,0.0249,0.0181,0.024,2.499,0.36359375000000005
18,put,2015-12-24,24,2.3,0.029959,0.0231,0.026000000000000002,0.0196,0.0207,2.478,0.33328125
19,put,2015-12-25,23,2.3,0.03,0.0199,0.02,0.0153,0.0153,2.486,0.318125
20,put,2015-12-28,22,2.3,0.030013,0.0149,0.0274,0.01,0.024,2.412,0.2878125
21,put,2015-12-29,21,2.3,0.030063,0.0243,0.0254,0.0189,0.019,2.432,0.2878125
22,put,2015-12-30,20,2.3,0.03005,0.0185,0.0261,0.0185,0.0201,2.424,0.295390625
23,put,2015-12-31,19,2.3,0.030137999999999998,0.0206,0.0245,0.0169,0.0245,2.416,0.318125
24,put,2016-01-04,18,2.3,0.030299999999999997,0.0245,0.095,0.0227,0.0908,2.278,0.401484375
25,put,2016-01-05,17,2.3,0.030421,0.1118,0.127,0.0664,0.085,2.286,0.401484375
26,put,2016-01-06,16,2.3,0.030363,0.0841,0.0914,0.0676,0.0722,2.317,0.42421875
27,put,2016-01-07,15,2.3,0.030237,0.08199999999999999,0.1998,0.0812,0.1998,2.177,0.72734375
28,put,2016-01-08,14,2.3,0.03,0.12,0.2023,0.1028,0.1316,2.219,0.492421875
29,put,2016-01-11,13,2.3,0.02997,0.147,0.203,0.1412,0.203,2.125,0.5606249999999999
30,put,2016-01-12,12,2.3,0.029775,0.1974,0.2023,0.1625,0.1879,2.131,0.48484375
31,put,2016-01-13,11,2.3,0.029436,0.171,0.2058,0.1549,0.2019,2.112,0.4874028385881737
32,put,2016-01-14,10,2.3,0.029279000000000003,0.2172,0.2397,0.1725,0.1838,2.131,0.48484375
33,put,2016-01-15,9,2.3,0.029283,0.1873,0.2499,0.1793,0.235,2.07,0.48078752772047095
34,put,2016-01-18,8,2.3,0.029249999999999998,0.258,0.258,0.2103,0.24,2.07,0.5909374999999999
35,put,2016-01-19,7,2.3,0.029195000000000002,0.242,0.2458,0.1779,0.1854,2.13,0.5909374999999999
36,put,2016-01-20,6,2.3,0.028852000000000003,0.1895,0.2391,0.1842,0.2288,2.091,0.803125
37,put,2016-01-21,5,2.3,0.028849999999999997,0.2317,0.2703,0.1923,0.2683,2.043,0.86375
38,put,2016-01-22,4,2.3,0.029056000000000002,0.2623,0.2728,0.2293,0.2361,2.067,0.62125
39,put,2016-01-25,3,2.3,0.029257,0.233,0.2494,0.222,0.2352,2.065,0.6200113553067386
40,put,2016-01-26,2,2.3,0.029363,0.2469,0.3429,0.2469,0.332,1.958,0.6195380377121322
41,put,2016-01-27,1,2.3,0.030063,0.3304,0.3761,0.3265,0.342,1.957,0.6207324109818895
