,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2015-02-09,153,2.3,0.045769000000000004,0.3046,0.3046,0.2583,0.2583,2.331,0.37117187500000004
1,call,2015-02-10,152,2.3,0.045696,0.2579,0.2816,0.2553,0.277,2.369,0.36359375000000005
2,call,2015-02-11,151,2.3,0.045715000000000006,0.2771,0.28,0.2607,0.2614,2.38,0.325703125
3,call,2015-02-12,150,2.3,0.045540000000000004,0.2543,0.2579,0.2535,0.2579,2.384,0.318125
4,call,2015-02-13,149,2.3,0.045669,0.2665,0.2748,0.2561,0.2561,2.39,0.3067578125
5,call,2015-02-17,147,2.3,0.045626,0.2544,0.2624,0.2544,0.2573,2.411,0.2878125
6,call,2015-02-25,146,2.3,0.04592399999999999,0.2507,0.2507,0.2366,0.2371,2.37,0.30107421875
7,call,2015-02-26,145,2.3,0.046345,0.2456,0.2769,0.2456,0.2769,2.45,0.27644531250000004
8,call,2015-02-27,144,2.3,0.046482,0.2855,0.2866,0.2755,0.2755,2.438,0.2916015625
9,call,2015-03-02,143,2.3,0.046612,0.2906,0.2906,0.2736,0.274,2.441,0.28402343750000003
10,call,2015-03-03,142,2.3,0.046759,0.2626,0.2626,0.2366,0.2366,2.364,0.310546875
11,call,2015-03-04,141,2.3,0.046664000000000004,0.2424,0.2424,0.2255,0.2255,2.362,0.295390625
12,call,2015-03-05,140,2.3,0.046856999999999996,0.2442,0.2627,0.1807,0.2063,2.334,0.2916015625
13,call,2015-03-09,138,2.3,0.047596,0.1987,0.2406,0.1929,0.2406,2.397,0.28402343750000003
14,call,2015-03-10,137,2.3,0.047313,0.2262,0.228,0.2128,0.2162,2.359,0.2878125
15,call,2015-03-11,136,2.3,0.047008999999999995,0.2312,0.2312,0.2312,0.2312,2.374,0.2991796875
16,call,2015-03-12,135,2.3,0.04702,0.2377,0.2752,0.2326,0.2675,2.448,0.27265625000000004
17,call,2015-03-13,134,2.3,0.046981999999999996,0.2608,0.2816,0.2608,0.2675,2.455,0.26507812500000005
18,call,2015-03-16,133,2.3,0.047459,0.281,0.2818,0.276,0.2818,2.51,0.204453125
19,call,2015-03-17,132,2.3,0.047672,0.306,0.306,0.306,0.306,2.543,0.19687500000000002
20,call,2015-03-18,131,2.3,0.047207,0.3405,0.3437,0.3405,0.3437,2.611,0.19671763340658996
21,call,2015-03-19,130,2.3,0.047304000000000006,0.36,0.373,0.3499,0.35,2.587,0.219609375
22,call,2015-03-20,129,2.3,0.046605,0.36,0.4074,0.36,0.4003,2.635,0.24992187500000002
23,call,2015-03-23,128,2.3,0.046715,0.4249,0.4287,0.41,0.4114,2.676,0.252226106201876
24,call,2015-03-24,127,2.3,0.046692,0.4248,0.4286,0.3925,0.3932,2.638,0.219609375
25,call,2015-03-25,126,2.3,0.046925999999999995,0.3851,0.3863,0.3851,0.3863,2.604,0.28402343750000003
26,call,2015-03-26,125,2.3,0.04743699999999999,0.4052,0.4173,0.4052,0.4173,2.643,0.28023437500000004
27,call,2015-03-27,124,2.3,0.047793,0.4081,0.4217,0.4027,0.4217,2.649,0.28023437500000004
28,call,2015-03-30,123,2.3,0.047702999999999995,0.442,0.5069,0.442,0.5069,2.74,0.30296875
29,call,2015-03-31,122,2.3,0.047827,0.5433,0.5433,0.5127,0.5127,2.707,0.39390625
30,call,2015-04-01,121,2.3,0.046969000000000004,0.5003,0.5316,0.4712,0.5316,2.753,0.3484375
31,call,2015-04-02,120,2.3,0.046863999999999996,0.5717,0.5717,0.5285,0.5311,2.739,0.37875000000000003
32,call,2015-04-03,119,2.3,0.046799999999999994,0.5227,0.561,0.5227,0.5466,2.773,0.34464843749999996
33,call,2015-04-08,117,2.3,0.045679,0.6678,0.6906,0.6195,0.6906,2.898,0.45453125000000005
34,call,2015-04-09,116,2.3,0.045335,0.6914,0.7245,0.6914,0.7,2.877,0.5265234375
35,call,2015-04-10,115,2.3,0.045145,0.7013,0.705,0.6943,0.6948,2.936,0.36359375000000005
36,call,2015-04-13,114,2.3,0.045473999999999994,0.7544,0.7741,0.7313,0.7728,2.991,0.46210937500000004
37,call,2015-04-14,113,2.3,0.045227,0.7761,0.79,0.76,0.7732,2.999,0.44695312500000006
38,call,2015-04-15,112,2.3,0.045073,0.7883,0.8252,0.782,0.8054,3.011,0.51515625
39,call,2015-04-16,111,2.3,0.04504,0.7962,0.8516,0.7962,0.8516,3.145,0.5186760087369932
40,call,2015-04-17,110,2.3,0.044896000000000005,1.0073,1.0073,0.9414,0.9414,3.185,0.44695312500000006
41,call,2015-04-20,109,2.3,0.043453,0.9493,1.0124,0.8872,0.8872,3.103,0.5303125
