,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2019-02-26,22,2.95,0.028863,0.1983,0.2507,0.1924,0.24,2.728,0.34085937499999996
1,put,2019-02-27,21,2.95,0.028149999999999998,0.2364,0.256,0.2023,0.2359,2.736,0.36359375000000005
2,put,2019-02-28,20,2.95,0.028271,0.2358,0.2433,0.2142,0.2315,2.736,0.3484375
3,put,2019-03-01,19,2.95,0.028374999999999997,0.2223,0.2293,0.175,0.19,2.802,0.39390625
4,put,2019-03-04,18,2.95,0.028525000000000002,0.168,0.187,0.1388,0.1748,2.815,0.37117187500000004
5,put,2019-03-05,17,2.95,0.028665,0.1757,0.1921,0.1726,0.1763,2.813,0.386328125
6,put,2019-03-06,16,2.95,0.0287,0.1813,0.21,0.17,0.1817,2.82,0.44695312500000006
7,put,2019-03-07,15,2.95,0.028325,0.184,0.228,0.184,0.2175,2.773,0.46968750000000004
8,put,2019-03-08,14,2.95,0.028650000000000002,0.2485,0.2926,0.2388,0.2899,2.675,0.45453125000000005
9,put,2019-03-11,13,2.95,0.0288,0.2912,0.3026,0.2573,0.266,2.69,0.37875000000000003
10,put,2019-03-12,12,2.95,0.028775,0.2511,0.2698,0.2198,0.2551,2.701,0.37875000000000003
11,put,2019-03-13,11,2.95,0.028999999999999998,0.2464,0.2737,0.2277,0.247,2.706,0.3484375
12,put,2019-03-14,10,2.95,0.028779,0.2505,0.2568,0.2218,0.2421,2.71,0.318125
13,put,2019-03-15,9,2.95,0.028833,0.2326,0.233,0.191,0.2167,2.74,0.37875000000000003
14,put,2019-03-18,8,2.95,0.0288,0.2166,0.2175,0.1506,0.1507,2.812,0.3484375
15,put,2019-03-19,7,2.95,0.029175,0.1489,0.1752,0.1392,0.1699,2.79,0.37875000000000003
16,put,2019-03-20,6,2.95,0.029125,0.1734,0.1864,0.1448,0.1644,2.794,0.37875000000000003
17,put,2019-03-21,5,2.95,0.02915,0.1626,0.1738,0.1514,0.1721,2.784,0.4090625
18,put,2019-03-22,4,2.95,0.028825,0.168,0.1999,0.1568,0.1752,2.777,0.37875000000000003
19,put,2019-03-25,3,2.95,0.0285,0.218,0.2557,0.2027,0.2542,2.702,0.681875
20,put,2019-03-26,2,2.95,0.0287,0.2427,0.267,0.2097,0.257,2.692,0.6812345012342359
21,put,2019-03-27,1,2.95,0.0286,0.2556,0.2556,0.1491,0.2318,2.723,0.6785681956112611
