,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2015-05-06,158,2.95,0.037937,0.5388,0.5388,0.4785,0.4785,3.083,0.4886328125
1,call,2015-05-07,157,2.95,0.03773,0.4985,0.5106,0.4935,0.4935,3.045,0.5416796875
2,call,2015-05-08,156,2.95,0.037175,0.4855,0.4855,0.4535,0.4535,3.055,0.4810546875
3,call,2015-05-11,155,2.95,0.036611,0.4985,0.4985,0.4985,0.4985,3.11,0.47855652271712656
4,call,2015-05-15,151,2.95,0.032355,0.48,0.48,0.475,0.475,3.006,0.5644140624999999
5,call,2015-05-18,150,2.95,0.032119,0.429,0.429,0.3717,0.3719,2.946,0.47537109375000003
6,call,2015-05-19,149,2.95,0.032267000000000004,0.4221,0.4593,0.4221,0.4317,3.066,0.46021484375000005
7,call,2015-05-20,148,2.95,0.031774,0.45,0.45,0.45,0.45,3.066,0.48673828125
8,call,2015-05-21,147,2.95,0.030513,0.4671,0.4671,0.4671,0.4671,3.104,0.4810546875
9,call,2015-05-22,146,2.95,0.029556,0.4949,0.5,0.3686,0.5,3.199,0.44316406250000007
10,call,2015-05-25,145,2.95,0.029144,0.5878,0.588,0.5878,0.588,3.303,0.46589843750000004
11,call,2015-05-26,144,2.95,0.029041,0.6142,0.6198,0.6142,0.6196,3.32,0.4705234642973651
12,call,2015-05-27,143,2.95,0.029129000000000002,0.6245,0.6245,0.6245,0.6245,3.285,0.537890625
13,call,2015-05-29,141,2.95,0.029392,0.4803,0.4803,0.4483,0.4483,3.066,0.5416483133425964
14,call,2015-06-01,140,2.95,0.029500000000000002,0.4864,0.5566,0.4864,0.5566,3.198,0.5341015625
15,call,2015-06-03,138,2.95,0.029911,0.5497,0.5497,0.5497,0.5497,3.191,0.5341015625
16,call,2015-06-04,137,2.95,0.030137999999999998,0.5768,0.5828,0.4924,0.5466,3.259,0.46589843750000004
17,call,2015-06-05,136,2.95,0.02994,0.5987,0.5987,0.5987,0.5987,3.254,0.54546875
18,call,2015-06-08,135,2.95,0.029796,0.63,0.688,0.63,0.688,3.427,0.546222126923085
19,call,2015-06-16,129,2.95,0.031021,0.5827,0.5828,0.5827,0.5828,3.148,0.64208984375
20,call,2015-06-18,127,2.95,0.031311,0.5325,0.5437,0.4738,0.4738,3.042,0.5871484374999999
21,call,2015-06-19,126,2.95,0.031622,0.4368,0.4602,0.3964,0.3964,2.874,0.61935546875
22,call,2015-06-23,125,2.95,0.0321,0.3627,0.4037,0.3627,0.4037,2.976,0.54546875
23,call,2015-06-24,124,2.95,0.0325,0.4102,0.4281,0.4102,0.4181,3.018,0.53220703125
24,call,2015-06-25,123,2.95,0.032084,0.4675,0.4675,0.4,0.4,2.919,0.5947265624999999
25,call,2015-06-26,122,2.95,0.032896999999999996,0.3698,0.4197,0.2945,0.2945,2.686,0.62125
26,call,2015-06-29,121,2.95,0.032233,0.3128,0.3734,0.311,0.311,2.66,0.67240234375
27,call,2015-06-30,120,2.95,0.031754,0.3291,0.387,0.315,0.387,2.851,0.6401953125000001
28,call,2015-07-01,119,2.95,0.032038000000000004,0.3688,0.3688,0.3688,0.3688,2.728,0.7159765625
29,call,2015-07-02,118,2.95,0.032646,0.3327,0.3339,0.2757,0.3216,2.684,0.6780859375
30,call,2015-07-03,117,2.95,0.032096,0.3357,0.3357,0.2827,0.2866,2.579,0.7083984375
31,call,2015-07-06,116,2.95,0.03223,0.3757,0.4202,0.2851,0.3702,2.742,0.7159765625
32,call,2015-07-07,115,2.95,0.031941000000000004,0.335,0.4519,0.2954,0.3818,2.79,0.69892578125
33,call,2015-07-08,114,2.95,0.031659,0.3277,0.3872,0.3236,0.3236,2.604,0.7614453124999999
34,call,2015-07-09,113,2.95,0.032157,0.2961,0.4031,0.2961,0.3511,2.792,0.6553515625
35,call,2015-07-10,112,2.95,0.032238,0.3513,0.4925,0.3513,0.465,2.905,0.7387109374999999
36,call,2015-07-13,111,2.95,0.0322,0.4179,0.4332,0.3681,0.4165,2.862,0.704609375
37,call,2015-07-14,110,2.95,0.032623,0.4257,0.4257,0.3515,0.3543,2.762,0.6932421875
38,call,2015-07-15,109,2.95,0.032549999999999996,0.328,0.328,0.3,0.3,2.749,0.6174609375
39,call,2015-07-16,108,2.95,0.031846,0.2788,0.313,0.2555,0.2589,2.74,0.5606249999999999
40,call,2015-07-17,107,2.95,0.032184,0.2809,0.2879,0.2501,0.2879,2.803,0.5587304687499999
41,call,2015-07-20,106,2.95,0.031859,0.2979,0.2979,0.2381,0.2381,2.777,0.5553795835061452
42,call,2015-07-21,105,2.95,0.031854,0.2059,0.3557,0.188,0.2131,2.768,0.46779296875000004
43,call,2015-07-22,104,2.95,0.032170000000000004,0.2058,0.2058,0.1599,0.1599,2.737,0.401484375
44,call,2015-07-23,103,2.95,0.0322,0.1724,0.1799,0.1685,0.1685,2.794,0.37496093750000004
45,call,2015-07-24,102,2.95,0.032092999999999997,0.165,0.1703,0.1594,0.1703,2.745,0.41853515625
46,call,2015-07-27,101,2.95,0.032136,0.1531,0.1531,0.0937,0.0937,2.494,0.44695312500000006
47,call,2015-07-28,100,2.95,0.032171,0.0865,0.1285,0.0865,0.12,2.484,0.51515625
48,call,2015-07-29,99,2.95,0.031886,0.1234,0.1234,0.1234,0.1234,2.534,0.4886328125
49,call,2015-07-30,98,2.95,0.032,0.121,0.1325,0.0974,0.0974,2.469,0.477265625
50,call,2015-07-31,97,2.95,0.032066,0.0944,0.1022,0.0944,0.0973,2.462,0.48484375
51,call,2015-08-03,96,2.95,0.031938,0.092,0.0946,0.0849,0.0857,2.478,0.45074218750000006
52,call,2015-08-04,95,2.95,0.031875,0.0839,0.086,0.0839,0.086,2.54,0.4128515625
53,call,2015-08-05,94,2.95,0.031625,0.0846,0.0884,0.0802,0.0802,2.491,0.43179687499999997
54,call,2015-08-06,93,2.95,0.031525,0.076,0.0869,0.0738,0.08199999999999999,2.471,0.45453125000000005
55,call,2015-08-07,92,2.95,0.031525,0.0814,0.0971,0.0814,0.0971,2.504,0.46968750000000004
56,call,2015-08-10,91,2.95,0.0315,0.097,0.1156,0.097,0.1156,2.616,0.43558593749999996
57,call,2015-08-11,90,2.95,0.031609,0.1167,0.1172,0.1068,0.1068,2.59,0.439375
58,call,2015-08-12,89,2.95,0.031497000000000004,0.101,0.1028,0.0967,0.1025,2.564,0.44695312500000006
59,call,2015-08-13,88,2.95,0.031265999999999995,0.0931,0.0931,0.09,0.09,2.576,0.416640625
60,call,2015-08-14,87,2.95,0.031337000000000004,0.098,0.098,0.0865,0.091,2.575,0.4204296875
61,call,2015-08-17,86,2.95,0.031344,0.073,0.073,0.0621,0.0621,2.548,0.37117187500000004
62,call,2015-08-18,85,2.95,0.031423,0.0677,0.0677,0.0268,0.027999999999999997,2.41,0.3484375
63,call,2015-08-19,84,2.95,0.031425,0.03,0.0364,0.0258,0.0343,2.427,0.36738281250000004
64,call,2015-08-20,83,2.95,0.031438,0.0297,0.0471,0.0251,0.0379,2.361,0.4204296875
65,call,2015-08-21,82,2.95,0.031403,0.0362,0.0362,0.0258,0.0258,2.274,0.42421875
66,call,2015-08-24,81,2.95,0.03137,0.0224,0.0283,0.018,0.0224,2.047,0.54546875
67,call,2015-08-25,80,2.95,0.03149,0.017,0.025,0.017,0.025,1.886,0.659140625
68,call,2015-08-26,79,2.95,0.031121,0.0256,0.0402,0.0012,0.0316,1.946,0.66671875
69,call,2015-08-27,78,2.95,0.030838,0.0343,0.0386,0.0322,0.036000000000000004,2.11,0.5833593749999999
70,call,2015-08-28,77,2.95,0.030878000000000003,0.0415,0.0415,0.0351,0.0387,2.168,0.5606249999999999
71,call,2015-08-31,76,2.95,0.030910000000000003,0.0354,0.0362,0.0297,0.0362,2.209,0.5303125
72,call,2015-09-01,75,2.95,0.030938,0.0338,0.0372,0.0088,0.0259,2.228,0.46968750000000004
73,call,2015-09-02,74,2.95,0.031075,0.0213,0.0264,0.0213,0.0245,2.236,0.46210937500000004
74,call,2015-09-07,73,2.95,0.031018,0.0235,0.0253,0.0232,0.0232,2.14,0.51515625
75,call,2015-09-08,72,2.95,0.031063,0.0225,0.024,0.0185,0.0202,2.177,0.48484375
76,call,2015-09-09,71,2.95,0.03104,0.0219,0.0233,0.02,0.02,2.209,0.46968750000000004
77,call,2015-09-10,70,2.95,0.031386,0.0202,0.0206,0.0189,0.0189,2.206,0.46968750000000004
78,call,2015-09-11,69,2.95,0.031366,0.0188,0.0194,0.0182,0.0188,2.193,0.46968750000000004
79,call,2015-09-14,68,2.95,0.031189,0.0173,0.0173,0.0127,0.015,2.223,0.439375
80,call,2015-09-15,67,2.95,0.031175,0.0149,0.0149,0.0142,0.0142,2.167,0.46968750000000004
81,call,2015-09-16,66,2.95,0.031325,0.0149,0.0171,0.0142,0.0171,2.242,0.44695312500000006
82,call,2015-09-17,65,2.95,0.031559,0.0185,0.019,0.0149,0.0149,2.198,0.45453125000000005
83,call,2015-09-18,64,2.95,0.031611,0.0162,0.0209,0.0137,0.0142,2.198,0.45453125000000005
84,call,2015-09-21,63,2.95,0.03163,0.0139,0.0139,0.0124,0.0129,2.212,0.439375
85,call,2015-09-22,62,2.95,0.031733,0.0128,0.0134,0.0116,0.0127,2.237,0.439375
86,call,2015-09-23,61,2.95,0.03195,0.0112,0.0127,0.0104,0.0104,2.18,0.45453125000000005
87,call,2015-09-24,60,2.95,0.03195,0.0105,0.0109,0.0086,0.0086,2.187,0.439375
88,call,2015-09-25,59,2.95,0.031916,0.007,0.0076,0.0054,0.0067,2.171,0.42421875
89,call,2015-09-28,58,2.95,0.031913,0.0066,0.0066,0.0053,0.0055,2.174,0.4090625
90,call,2015-09-29,57,2.95,0.031959,0.0044,0.0051,0.0044,0.0047,2.127,0.439375
91,call,2015-09-30,56,2.95,0.0319,0.0052,0.0055,0.0049,0.0049,2.147,0.439375
92,call,2015-10-08,55,2.95,0.031920000000000004,0.0056,0.0069,0.0049,0.0049,2.196,0.4090625
93,call,2015-10-09,54,2.95,0.031997,0.0054,0.0058,0.0047,0.0052,2.221,0.4090625
94,call,2015-10-12,53,2.95,0.032046,0.0069,0.0085,0.0063,0.0068,2.288,0.37875000000000003
95,call,2015-10-13,52,2.95,0.032132999999999995,0.0052,0.0068,0.0052,0.0068,2.279,0.39390625
96,call,2015-10-14,51,2.95,0.032325,0.0052,0.007,0.0052,0.0057,2.258,0.39390625
97,call,2015-10-15,50,2.95,0.0322,0.0053,0.0059,0.0053,0.0054,2.304,0.37875000000000003
98,call,2015-10-16,49,2.95,0.032188,0.0057,0.006,0.0052,0.0052,2.322,0.3484375
