,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2017-04-27,167,2.45,0.04365,0.0408,0.0408,0.0306,0.0313,2.344,0.08699218750000001
1,call,2017-04-28,166,2.45,0.0437,0.0315,0.0317,0.0289,0.0304,2.34,0.08699218750000001
2,call,2017-05-02,165,2.45,0.04371800000000001,0.032,0.0324,0.0287,0.0288,2.332,0.09078125000000001
3,call,2017-05-03,164,2.45,0.0443,0.0296,0.0297,0.024,0.0242,2.325,0.08699218750000001
4,call,2017-05-04,163,2.45,0.044199999999999996,0.024,0.0242,0.0196,0.0196,2.32,0.0794140625
5,call,2017-05-05,162,2.45,0.04455,0.0196,0.0199,0.0172,0.0183,2.313,0.083203125
6,call,2017-05-08,161,2.45,0.044800000000000006,0.0184,0.0197,0.0171,0.0197,2.318,0.083203125
7,call,2017-05-09,160,2.45,0.04455,0.0195,0.0202,0.0186,0.0186,2.315,0.083203125
8,call,2017-05-10,159,2.45,0.045,0.019,0.0201,0.0185,0.0185,2.321,0.0794140625
9,call,2017-05-11,158,2.45,0.045,0.0186,0.0206,0.0184,0.0206,2.334,0.075625
10,call,2017-05-12,157,2.45,0.0451,0.0207,0.0298,0.0207,0.0288,2.37,0.068046875
11,call,2017-05-15,156,2.45,0.044767,0.0302,0.0365,0.028999999999999998,0.028999999999999998,2.374,0.068046875
12,call,2017-05-16,155,2.45,0.0449,0.0299,0.0315,0.0273,0.0312,2.379,0.068046875
13,call,2017-05-17,154,2.45,0.044983,0.0316,0.0316,0.0256,0.026000000000000002,2.358,0.0718359375
14,call,2017-05-18,153,2.45,0.04545,0.0242,0.0257,0.0223,0.0236,2.35,0.075625
15,call,2017-05-19,152,2.45,0.045575000000000004,0.0239,0.0253,0.0239,0.0244,2.355,0.0718359375
16,call,2017-05-22,151,2.45,0.0455,0.0247,0.0319,0.0247,0.0287,2.373,0.068046875
17,call,2017-05-23,150,2.45,0.04555,0.0288,0.0404,0.0288,0.0401,2.403,0.068046875
18,call,2017-05-24,149,2.45,0.045355999999999994,0.0402,0.0418,0.0353,0.0406,2.399,0.0718359375
19,call,2017-05-25,148,2.45,0.045355999999999994,0.04,0.0975,0.0399,0.0975,2.47,0.09646484375
20,call,2017-05-26,147,2.45,0.045518,0.0897,0.1109,0.0835,0.09,2.466,0.08699218750000001
21,call,2017-05-31,146,2.45,0.04518,0.0932,0.11699999999999999,0.08800000000000001,0.0997,2.475,0.0945703125
22,call,2017-06-01,145,2.45,0.045209,0.098,0.1128,0.0933,0.1128,2.49,0.1021484375
23,call,2017-06-02,144,2.45,0.045267,0.1143,0.1164,0.1042,0.1063,2.47,0.11351562500000001
24,call,2017-06-05,143,2.45,0.045272,0.1061,0.1061,0.091,0.0913,2.442,0.12109375
25,call,2017-06-06,142,2.45,0.045427999999999996,0.0903,0.1024,0.0893,0.0989,2.457,0.1173046875
26,call,2017-06-07,141,2.45,0.046900000000000004,0.0991,0.1173,0.0982,0.1149,2.48,0.1173046875
27,call,2017-06-08,140,2.45,0.047400000000000005,0.1136,0.1438,0.1125,0.142,2.501,0.14382812500000003
28,call,2017-06-09,139,2.45,0.047,0.14,0.1726,0.14,0.1531,2.517,0.14382812500000003
29,call,2017-06-12,138,2.45,0.046900000000000004,0.1501,0.1712,0.1461,0.151,2.514,0.14382812500000003
30,call,2017-06-13,137,2.45,0.046723999999999995,0.1503,0.1504,0.1386,0.1463,2.512,0.14003906250000003
31,call,2017-06-14,136,2.45,0.046542,0.1403,0.145,0.1234,0.128,2.482,0.14382812500000003
32,call,2017-06-15,135,2.45,0.0461,0.1285,0.1319,0.1106,0.1137,2.465,0.14003906250000003
33,call,2017-06-16,134,2.45,0.045774999999999996,0.1143,0.1199,0.0999,0.0999,2.46,0.12109375
34,call,2017-06-19,133,2.45,0.04567,0.1009,0.1254,0.1009,0.1254,2.497,0.1248828125
35,call,2017-06-20,132,2.45,0.045245,0.1262,0.1329,0.1193,0.1238,2.483,0.14003906250000003
36,call,2017-06-21,131,2.45,0.045165,0.1263,0.1336,0.1172,0.1312,2.509,0.12109375
37,call,2017-06-22,130,2.45,0.0454,0.1312,0.1719,0.1311,0.1493,2.524,0.13625
38,call,2017-06-23,129,2.45,0.045191999999999996,0.1477,0.163,0.1381,0.1625,2.543,0.13625
39,call,2017-06-26,128,2.45,0.045004999999999996,0.1628,0.1836,0.1625,0.17600000000000002,2.554,0.14761718750000002
40,call,2017-06-27,127,2.45,0.044844999999999996,0.17600000000000002,0.182,0.1665,0.1803,2.564,0.14382812500000003
41,call,2017-06-28,126,2.45,0.044688,0.1794,0.1812,0.1677,0.1678,2.548,0.14382812500000003
42,call,2017-06-29,125,2.45,0.044726999999999996,0.1678,0.1764,0.1639,0.1755,2.565,0.1324609375
43,call,2017-06-30,124,2.45,0.044656,0.1718,0.1738,0.1644,0.1701,2.558,0.1324609375
44,call,2017-07-03,123,2.45,0.0446,0.1686,0.1702,0.1514,0.154,2.543,0.1248828125
45,call,2017-07-04,122,2.45,0.044454,0.1511,0.1516,0.1337,0.1337,2.52,0.12109375
46,call,2017-07-05,121,2.45,0.044000000000000004,0.1327,0.171,0.1327,0.171,2.563,0.128671875
47,call,2017-07-06,120,2.45,0.043272000000000005,0.1686,0.1799,0.1611,0.1738,2.567,0.1324609375
48,call,2017-07-07,119,2.45,0.043555,0.1725,0.1737,0.1623,0.1672,2.561,0.128671875
49,call,2017-07-10,118,2.45,0.043463,0.1646,0.1767,0.1625,0.1718,2.575,0.10972656250000001
50,call,2017-07-11,117,2.45,0.043475,0.1712,0.2141,0.1712,0.2009,2.604,0.1248828125
51,call,2017-07-12,116,2.45,0.0433,0.2007,0.2245,0.1929,0.1964,2.597,0.128671875
52,call,2017-07-13,115,2.45,0.04305,0.1996,0.23199999999999998,0.1996,0.23199999999999998,2.638,0.1324609375
53,call,2017-07-14,114,2.45,0.04285,0.231,0.2525,0.2269,0.2501,2.665,0.1059375
54,call,2017-07-17,113,2.45,0.042649999999999993,0.2524,0.2976,0.239,0.2723,2.669,0.1779296875
55,call,2017-07-18,112,2.45,0.043033,0.2694,0.2754,0.248,0.2607,2.659,0.1703515625
56,call,2017-07-19,111,2.45,0.04295,0.2601,0.2975,0.2601,0.2965,2.702,0.1665625
57,call,2017-07-20,110,2.45,0.04275,0.2999,0.306,0.2934,0.3039,2.71,0.1665625
58,call,2017-07-21,109,2.45,0.04285,0.3054,0.3054,0.2775,0.2787,2.68,0.174140625
59,call,2017-07-24,108,2.45,0.042800000000000005,0.27899999999999997,0.3025,0.2747,0.299,2.7,0.18550781250000004
60,call,2017-07-25,107,2.45,0.042874999999999996,0.298,0.3051,0.2827,0.2841,2.683,0.18929687500000003
61,call,2017-07-26,106,2.45,0.042800000000000005,0.2849,0.301,0.2704,0.2803,2.677,0.19308593750000003
62,call,2017-07-27,105,2.45,0.0426,0.2791,0.2834,0.2649,0.2782,2.677,0.18929687500000003
63,call,2017-07-28,104,2.45,0.042800000000000005,0.2769,0.2816,0.2695,0.2768,2.68,0.174140625
