,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2018-10-12,34,2.25,0.029725,0.0232,0.0232,0.0146,0.016,2.494,0.318125
1,put,2018-10-15,33,2.25,0.029750000000000002,0.0154,0.0199,0.015,0.0194,2.463,0.318125
2,put,2018-10-16,32,2.25,0.0297,0.0189,0.0195,0.0115,0.017,2.467,0.310546875
3,put,2018-10-17,31,2.25,0.029500000000000002,0.0109,0.024,0.0109,0.0147,2.477,0.30296875
4,put,2018-10-18,30,2.25,0.0297,0.016,0.0266,0.016,0.0263,2.419,0.325703125
5,put,2018-10-19,29,2.25,0.030074,0.0293,0.0333,0.0113,0.013000000000000001,2.491,0.318125
6,put,2018-10-22,28,2.25,0.030875,0.01,0.011000000000000001,0.004,0.0051,2.599,0.318125
7,put,2018-10-23,27,2.25,0.031025,0.0049,0.0096,0.0042,0.0084,2.511,0.30296875
8,put,2018-10-24,26,2.25,0.03105,0.0084,0.0105,0.0057,0.009000000000000001,2.525,0.33328125
9,put,2018-10-25,25,2.25,0.031075,0.015,0.02,0.0092,0.0107,2.531,0.36359375000000005
10,put,2018-10-26,24,2.25,0.03074,0.0098,0.0142,0.008,0.0111,2.516,0.3484375
11,put,2018-10-29,23,2.25,0.030899999999999997,0.0111,0.0216,0.0102,0.0201,2.431,0.3484375
12,put,2018-10-30,22,2.25,0.030785,0.0206,0.0227,0.013000000000000001,0.0171,2.463,0.36359375000000005
13,put,2018-10-31,21,2.25,0.030950000000000002,0.016,0.0183,0.0119,0.0135,2.496,0.37875000000000003
14,put,2018-11-01,20,2.25,0.03115,0.0127,0.0127,0.0066,0.0108,2.507,0.37875000000000003
15,put,2018-11-02,19,2.25,0.03125,0.006,0.0079,0.0038,0.0053,2.594,0.4090625
16,put,2018-11-05,18,2.25,0.0313,0.0056,0.0064,0.0048,0.0052,2.558,0.37875000000000003
17,put,2018-11-06,17,2.25,0.031275,0.0054,0.0062,0.0047,0.0054,2.546,0.37875000000000003
18,put,2018-11-07,16,2.25,0.03145,0.0052,0.0057,0.0038,0.0055,2.528,0.37875000000000003
19,put,2018-11-08,15,2.25,0.031421000000000004,0.0045,0.005,0.0038,0.0044,2.537,0.37875000000000003
20,put,2018-11-09,14,2.25,0.031400000000000004,0.0046,0.0065,0.0045,0.0063,2.48,0.3484375
21,put,2018-11-12,13,2.25,0.031200000000000002,0.006,0.0066,0.004,0.0047,2.49,0.3484375
22,put,2018-11-13,12,2.25,0.0313,0.0065,0.0068,0.0028,0.0029,2.509,0.37875000000000003
23,put,2018-11-14,11,2.25,0.031,0.0027,0.004,0.0026,0.004,2.475,0.37875000000000003
24,put,2018-11-15,10,2.25,0.031,0.0035,0.0035,0.0018,0.002,2.505,0.37875000000000003
25,put,2018-11-16,9,2.25,0.031200000000000002,0.0019,0.002,0.0011,0.0012,2.507,0.37875000000000003
26,put,2018-11-19,8,2.25,0.0311,0.0011,0.0015,0.0006,0.0006,2.54,0.2575
27,put,2018-11-20,7,2.25,0.0313,0.0006,0.001,0.0005,0.0007,2.498,0.2575
28,put,2018-11-21,6,2.25,0.0313,0.0008,0.0011,0.0005,0.0005,2.497,0.2575
29,put,2018-11-22,5,2.25,0.031349999999999996,0.0005,0.0007,0.0003,0.0004,2.483,0.2575
30,put,2018-11-23,4,2.25,0.03165,0.0004,0.0008,0.0002,0.0008,2.442,0.2575
31,put,2018-11-26,3,2.25,0.031400000000000004,0.0006,0.0007,0.0001,0.0001,2.45,0.2575
32,put,2018-11-27,2,2.25,0.03175,0.0001,0.0002,0.0001,0.0001,2.439,0.2610337309212887
33,put,2018-11-28,1,2.25,0.0318,0.0001,0.0001,0.0001,0.0001,2.466,0.26443702509032957
