,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2018-09-25,17,2.8,0.0305,0.1905,0.2057,0.0802,0.1988,2.6,0.19687500000000002
1,put,2018-09-26,16,2.8,0.030899999999999997,0.1962,0.1962,0.1459,0.1678,2.638,0.2575
2,put,2018-09-27,15,2.8,0.0305,0.1667,0.1837,0.1634,0.1719,2.628,0.19687500000000002
3,put,2018-09-28,14,2.8,0.0305,0.1718,0.1718,0.1371,0.1483,2.659,0.2575
4,put,2018-10-08,13,2.8,0.030074999999999998,0.1883,0.2612,0.1883,0.2604,2.533,0.25517326756054004
5,put,2018-10-09,12,2.8,0.0298,0.263,0.263,0.2316,0.2513,2.545,0.13625
6,put,2018-10-10,11,2.8,0.02956,0.2494,0.2712,0.2239,0.2479,2.545,0.13357731458545943
7,put,2018-10-11,10,2.8,0.029434000000000002,0.3227,0.38,0.2994,0.35700000000000004,2.439,0.13203256145814768
8,put,2018-10-12,9,2.8,0.029725,0.3508,0.355,0.2933,0.3026,2.494,0.134733076335518
9,put,2018-10-15,8,2.8,0.029750000000000002,0.3022,0.3364,0.2987,0.3342,2.463,0.2575
10,put,2018-10-16,7,2.8,0.0297,0.3327,0.3422,0.2851,0.3266,2.467,0.2557595728623169
11,put,2018-10-17,6,2.8,0.029500000000000002,0.3029,0.3663,0.29100000000000004,0.3167,2.477,0.2526231115053644
12,put,2018-10-18,5,2.8,0.0297,0.3333,0.3789,0.33299999999999996,0.3735,2.419,0.24997537596268193
13,put,2018-10-19,4,2.8,0.030074,0.391,0.4001,0.3,0.3058,2.491,0.2547746188484204
14,put,2018-10-22,3,2.8,0.030875,0.2957,0.2957,0.1826,0.2059,2.599,0.5909374999999999
15,put,2018-10-23,2,2.8,0.031025,0.2105,0.2995,0.2031,0.2842,2.511,0.5947079334638903
16,put,2018-10-24,1,2.8,0.03105,0.2922,0.2922,0.2238,0.2787,2.525,0.5996590331894124
