,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2016-08-25,38,2.25,0.028221,0.0734,0.0734,0.0609,0.0686,2.269,0.18929687500000003
1,call,2016-08-26,37,2.25,0.028366,0.0672,0.0756,0.0663,0.0678,2.267,0.19308593750000003
2,call,2016-08-29,36,2.25,0.028354,0.0684,0.0684,0.059000000000000004,0.0649,2.265,0.18929687500000003
3,call,2016-08-30,35,2.25,0.028363,0.0657,0.0743,0.0644,0.0699,2.276,0.18929687500000003
4,call,2016-08-31,34,2.25,0.028413,0.0715,0.0811,0.069,0.0772,2.284,0.19687500000000002
5,call,2016-09-01,33,2.25,0.028378999999999998,0.0766,0.0791,0.0687,0.0687,2.268,0.204453125
6,call,2016-09-02,32,2.25,0.028262999999999996,0.0683,0.0736,0.0664,0.0704,2.279,0.18929687500000003
7,call,2016-09-05,31,2.25,0.028254,0.0737,0.0828,0.0729,0.0748,2.28,0.21203125
8,call,2016-09-06,30,2.25,0.028266,0.0742,0.0835,0.0655,0.0777,2.286,0.21203125
9,call,2016-09-07,29,2.25,0.028175,0.0794,0.0867,0.0781,0.0795,2.29,0.21203125
10,call,2016-09-08,28,2.25,0.028197,0.0795,0.0813,0.0776,0.0789,2.29,0.21203125
11,call,2016-09-09,27,2.25,0.028169,0.0798,0.0811,0.0715,0.0715,2.28,0.21203125
12,call,2016-09-12,26,2.25,0.028191,0.06,0.06,0.0426,0.046,2.25,0.18171875
13,call,2016-09-13,25,2.25,0.02825,0.0485,0.051,0.0399,0.0405,2.242,0.18171875
14,call,2016-09-14,24,2.25,0.028288,0.038,0.0396,0.0329,0.0339,2.229,0.18171875
15,call,2016-09-19,23,2.25,0.028288,0.0333,0.0385,0.0333,0.0354,2.242,0.1665625
16,call,2016-09-20,22,2.25,0.028325999999999997,0.036000000000000004,0.0369,0.0313,0.0327,2.239,0.1665625
17,call,2016-09-21,21,2.25,0.028481,0.0318,0.0352,0.0314,0.0349,2.243,0.1665625
18,call,2016-09-22,20,2.25,0.028409,0.038,0.0455,0.036000000000000004,0.0367,2.255,0.15140625000000002
19,call,2016-09-23,19,2.25,0.028374999999999997,0.0365,0.038,0.0321,0.0321,2.249,0.15140625000000002
20,call,2016-09-26,18,2.25,0.028325,0.0309,0.0314,0.0209,0.0209,2.222,0.158984375
21,call,2016-09-27,17,2.25,0.028271,0.0211,0.0233,0.0194,0.022000000000000002,2.229,0.15140625000000002
22,call,2016-09-28,16,2.25,0.028259,0.0222,0.024,0.0183,0.019,2.219,0.1665625
23,call,2016-09-29,15,2.25,0.028291,0.02,0.0235,0.02,0.0204,2.23,0.15140625000000002
24,call,2016-09-30,14,2.25,0.028325,0.0182,0.0242,0.0181,0.0241,2.235,0.1665625
25,call,2016-10-10,13,2.25,0.028313,0.0276,0.0352,0.0228,0.0304,2.262,0.13625
26,call,2016-10-11,12,2.25,0.028329,0.031,0.0333,0.0263,0.0292,2.265,0.12109375
27,call,2016-10-12,11,2.25,0.028334,0.027999999999999997,0.027999999999999997,0.023,0.0231,2.257,0.12109375
28,call,2016-10-13,10,2.25,0.028334,0.0224,0.0278,0.0198,0.0207,2.257,0.1059375
29,call,2016-10-14,9,2.25,0.028354,0.0209,0.0266,0.0173,0.0248,2.266,0.1059375
30,call,2016-10-17,8,2.25,0.028359000000000002,0.025,0.026000000000000002,0.0122,0.0124,2.25,0.09078125000000001
31,call,2016-10-18,7,2.25,0.028366,0.0124,0.034,0.012,0.034,2.282,0.075625
32,call,2016-10-19,6,2.25,0.028491,0.035,0.0428,0.0287,0.0297,2.279,0.0453125
33,call,2016-10-20,5,2.25,0.028437,0.0309,0.0371,0.0296,0.0313,2.28,0.075625
34,call,2016-10-21,4,2.25,0.028413,0.0323,0.05,0.0284,0.040999999999999995,2.295,0.07092537182908251
35,call,2016-10-24,3,2.25,0.028525000000000002,0.0429,0.0872,0.0414,0.0707,2.324,0.06686696762112503
36,call,2016-10-25,2,2.25,0.028571,0.0698,0.0748,0.0645,0.0646,2.319,0.07158676017560668
37,call,2016-10-26,1,2.25,0.028828999999999997,0.0668,0.071,0.0564,0.0564,2.311,0.0747493949315347
