,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2018-03-29,36,2.6,0.044950000000000004,0.07200000000000001,0.0837,0.0439,0.0498,2.734,0.3219140625
1,put,2018-03-30,35,2.6,0.043949999999999996,0.0476,0.0569,0.0458,0.0529,2.713,0.318125
2,put,2018-04-02,34,2.6,0.0438,0.053,0.0586,0.0404,0.0586,2.702,0.325703125
3,put,2018-04-03,33,2.6,0.044038,0.0625,0.07,0.0533,0.0583,2.693,0.318125
4,put,2018-04-04,32,2.6,0.043856,0.055999999999999994,0.0568,0.0447,0.0566,2.694,0.318125
5,put,2018-04-09,31,2.6,0.043191,0.0565,0.0572,0.0478,0.0497,2.711,0.318125
6,put,2018-04-10,30,2.6,0.043025,0.0478,0.0497,0.027999999999999997,0.0295,2.775,0.310546875
7,put,2018-04-11,29,2.6,0.04252500000000001,0.0285,0.0304,0.0249,0.0287,2.775,0.310546875
8,put,2018-04-12,28,2.6,0.042615,0.0285,0.0363,0.0285,0.0354,2.742,0.310546875
9,put,2018-04-13,27,2.6,0.042640000000000004,0.0339,0.044000000000000004,0.028999999999999998,0.0427,2.717,0.318125
10,put,2018-04-16,26,2.6,0.042425,0.0428,0.0655,0.0421,0.0627,2.655,0.325703125
11,put,2018-04-17,25,2.6,0.043,0.0608,0.073,0.0507,0.071,2.626,0.318125
12,put,2018-04-18,24,2.6,0.040823,0.06,0.0717,0.054000000000000006,0.0591,2.643,0.30296875
13,put,2018-04-19,23,2.6,0.04062,0.057999999999999996,0.057999999999999996,0.0398,0.0426,2.676,0.2878125
14,put,2018-04-20,22,2.6,0.0406,0.045,0.0607,0.0414,0.0549,2.637,0.2878125
15,put,2018-04-23,21,2.6,0.040418,0.0572,0.059000000000000004,0.0387,0.0411,2.658,0.27265625000000004
16,put,2018-04-24,20,2.6,0.040650000000000006,0.0416,0.0417,0.0219,0.0238,2.718,0.27265625000000004
17,put,2018-04-25,19,2.6,0.04045,0.0256,0.0332,0.0249,0.027000000000000003,2.693,0.27265625000000004
18,put,2018-04-26,18,2.6,0.040549999999999996,0.0263,0.042,0.0214,0.039,2.655,0.28023437500000004
19,put,2018-04-27,17,2.6,0.0409,0.0344,0.0605,0.0327,0.042,2.642,0.28023437500000004
20,put,2018-05-02,16,2.6,0.040999999999999995,0.0381,0.0487,0.0342,0.0401,2.646,0.2878125
21,put,2018-05-03,15,2.6,0.041025,0.0438,0.0515,0.0304,0.0383,2.654,0.30296875
22,put,2018-05-04,14,2.6,0.040999999999999995,0.0386,0.0453,0.0352,0.0451,2.634,0.30296875
23,put,2018-05-07,13,2.6,0.04082499999999999,0.042,0.046,0.0273,0.0274,2.674,0.2878125
24,put,2018-05-08,12,2.6,0.041225,0.0259,0.027000000000000003,0.0132,0.0151,2.714,0.2878125
25,put,2018-05-09,11,2.6,0.041494,0.0146,0.0163,0.0115,0.0131,2.711,0.27265625000000004
26,put,2018-05-10,10,2.6,0.04190000000000001,0.0122,0.0127,0.0071,0.008,2.723,0.2575
27,put,2018-05-11,9,2.6,0.042175000000000004,0.0078,0.008,0.0061,0.008,2.716,0.2575
28,put,2018-05-14,8,2.6,0.042,0.0076,0.0076,0.0036,0.0038,2.745,0.2575
29,put,2018-05-15,7,2.6,0.042199999999999994,0.0036,0.0042,0.0018,0.0022,2.74,0.2575
30,put,2018-05-16,6,2.6,0.0424,0.0023,0.0042,0.0016,0.0042,2.705,0.2575
31,put,2018-05-17,5,2.6,0.042050000000000004,0.0031,0.0043,0.0023,0.0034,2.689,0.22718750000000001
32,put,2018-05-18,4,2.6,0.0418,0.003,0.0031,0.0009,0.001,2.733,0.2575
33,put,2018-05-21,3,2.6,0.042199999999999994,0.0002,0.0009,0.0002,0.0004,2.736,0.2575
34,put,2018-05-22,2,2.6,0.042325,0.0003,0.0004,0.0001,0.0001,2.717,0.2575
35,put,2018-05-23,1,2.6,0.0426,0.0001,0.0002,0.0001,0.0001,2.672,0.2575
