,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2016-01-27,16,1.9,0.030063,0.0943,0.1089,0.0825,0.098,1.957,0.39390625
1,call,2016-01-28,15,1.9,0.030071,0.0963,0.1031,0.0748,0.0786,1.915,0.45453125000000005
2,call,2016-01-29,14,1.9,0.029859,0.0786,0.1171,0.0786,0.1075,1.975,0.4090625
3,call,2016-02-01,13,1.9,0.02981,0.1065,0.11,0.0665,0.0785,1.942,0.37117187500000004
4,call,2016-02-02,12,1.9,0.029845999999999998,0.0798,0.1029,0.077,0.0934,1.975,0.318125
5,call,2016-02-03,11,1.9,0.029896,0.09,0.09,0.0696,0.0832,1.953,0.37875000000000003
6,call,2016-02-04,10,1.9,0.029750000000000002,0.0854,0.1051,0.0817,0.094,1.978,0.33328125
7,call,2016-02-05,9,1.9,0.029679,0.0948,0.0991,0.086,0.0879,1.968,0.37875000000000003
8,call,2016-02-15,8,1.9,0.029559000000000002,0.061,0.0745,0.0585,0.0616,1.949,0.2575
9,call,2016-02-16,7,1.9,0.029588,0.069,0.1093,0.0682,0.1025,2.001,0.13625
10,call,2016-02-17,6,1.9,0.029559000000000002,0.1032,0.1161,0.0958,0.1096,2.013,0.1322311291001429
11,call,2016-02-18,5,1.9,0.029508999999999997,0.1158,0.1391,0.1062,0.1086,2.011,0.13626340711081314
12,call,2016-02-19,4,1.9,0.029179,0.11,0.114,0.0957,0.1076,2.006,0.2575
13,call,2016-02-22,3,1.9,0.029088,0.122,0.1604,0.1148,0.1498,2.054,0.25321880220566123
14,call,2016-02-23,2,1.9,0.028999999999999998,0.1496,0.1496,0.1172,0.1307,2.03,0.252169771689837
15,call,2016-02-24,1,1.9,0.029037999999999998,0.1258,0.1407,0.1095,0.1309,2.039,0.25226232410226623
