,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2017-12-28,39,2.75,0.047731,0.1449,0.1687,0.1438,0.1563,2.855,0.22718750000000001
1,call,2017-12-29,38,2.75,0.0483,0.1571,0.1709,0.1486,0.1535,2.858,0.219609375
2,call,2018-01-02,37,2.75,0.047428,0.1527,0.1909,0.1527,0.1904,2.907,0.21203125
3,call,2018-01-03,36,2.75,0.047148,0.1908,0.2181,0.1868,0.1933,2.912,0.21203125
4,call,2018-01-04,35,2.75,0.046900000000000004,0.1958,0.2078,0.1898,0.1955,2.919,0.204453125
5,call,2018-01-05,34,2.75,0.046919,0.1981,0.2122,0.196,0.207,2.933,0.204453125
6,call,2018-01-08,33,2.75,0.046703999999999996,0.2075,0.2216,0.2021,0.2132,2.944,0.18171875
7,call,2018-01-09,32,2.75,0.046925,0.21899999999999997,0.2376,0.218,0.2372,2.97,0.19687500000000002
8,call,2018-01-10,31,2.75,0.047,0.2368,0.261,0.2314,0.2596,2.994,0.19687500000000002
9,call,2018-01-11,30,2.75,0.047175,0.2588,0.2691,0.2496,0.2619,2.991,0.24234375000000002
10,call,2018-01-12,29,2.75,0.0472,0.2606,0.2838,0.2606,0.2835,3.018,0.22718750000000001
11,call,2018-01-15,28,2.75,0.047288,0.2835,0.3292,0.2835,0.3124,3.043,0.2878125
12,call,2018-01-16,27,2.75,0.047375,0.3116,0.3301,0.3058,0.3301,3.064,0.27265625000000004
13,call,2018-01-17,26,2.75,0.047400000000000005,0.3309,0.3871,0.3277,0.336,3.071,0.27265625000000004
14,call,2018-01-18,25,2.75,0.047496000000000003,0.3368,0.3855,0.3368,0.3706,3.106,0.30296875
15,call,2018-01-19,24,2.75,0.0479,0.3714,0.4,0.3636,0.3721,3.113,0.13625
16,call,2018-01-22,23,2.75,0.047466999999999995,0.3713,0.3974,0.3713,0.3913,3.129,0.318125
17,call,2018-01-23,22,2.75,0.0475,0.3921,0.4374,0.3921,0.4374,3.173,0.37875000000000003
18,call,2018-01-24,21,2.75,0.047400000000000005,0.4382,0.4573,0.4125,0.433,3.172,0.3484375
19,call,2018-01-25,20,2.75,0.0475,0.4276,0.43200000000000005,0.3896,0.4152,3.15,0.39390625
20,call,2018-01-26,19,2.75,0.047255000000000005,0.4144,0.4573,0.4083,0.4357,3.171,0.4090625
21,call,2018-01-29,18,2.75,0.0475,0.4365,0.457,0.3704,0.3745,3.114,0.3484375
22,call,2018-01-30,17,2.75,0.04755,0.3693,0.3861,0.3367,0.3367,3.075,0.3484375
23,call,2018-01-31,16,2.75,0.0475,0.331,0.3754,0.331,0.3691,3.113,0.2575
24,call,2018-02-01,15,2.75,0.047355,0.3704,0.3944,0.3592,0.3887,3.134,0.2575
25,call,2018-02-02,14,2.75,0.047599999999999996,0.3815,0.41,0.3422,0.408,3.145,0.46968750000000004
26,call,2018-02-05,13,2.75,0.04753,0.3832,0.4409,0.3701,0.4409,3.18,0.47212953295046606
27,call,2018-02-06,12,2.75,0.047400000000000005,0.4024,0.41600000000000004,0.3577,0.3603,3.11,0.46732145460082297
28,call,2018-02-07,11,2.75,0.047400000000000005,0.3815,0.4192,0.2771,0.2825,3.023,0.37875000000000003
29,call,2018-02-08,10,2.75,0.047152,0.2721,0.2817,0.1797,0.2086,2.939,0.4090625
30,call,2018-02-09,9,2.75,0.04769999999999999,0.15,0.16,0.0827,0.1089,2.803,0.44695312500000006
31,call,2018-02-12,8,2.75,0.047400000000000005,0.109,0.1325,0.0893,0.0932,2.8,0.386328125
32,call,2018-02-13,7,2.75,0.047400000000000005,0.1008,0.1488,0.1008,0.1163,2.848,0.33328125
33,call,2018-02-14,6,2.75,0.047338,0.1205,0.1399,0.1112,0.1364,2.866,0.4090625
34,call,2018-02-22,5,2.75,0.04742,0.15,0.1763,0.1417,0.1727,2.925,0.4044102012155133
35,call,2018-02-23,4,2.75,0.04735,0.1796,0.2093,0.1732,0.2018,2.955,0.4044200710815822
36,call,2018-02-26,3,2.75,0.0473,0.2151,0.2363,0.1793,0.2133,2.965,0.4001045432270394
37,call,2018-02-27,2,2.75,0.04735,0.2142,0.2202,0.1602,0.1639,2.92,0.3954200080817435
38,call,2018-02-28,1,2.75,0.04724999999999999,0.1508,0.1508,0.107,0.1214,2.871,0.2575
