,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2015-02-12,25,2.5,0.045540000000000004,0.0434,0.0434,0.0315,0.0373,2.384,0.318125
1,call,2015-02-13,24,2.5,0.045669,0.0381,0.0442,0.0287,0.0294,2.39,0.27265625000000004
2,call,2015-02-16,23,2.5,0.045716,0.028999999999999998,0.0329,0.0269,0.0304,2.394,0.28023437500000004
3,call,2015-02-17,22,2.5,0.045626,0.0296,0.0388,0.0296,0.0343,2.411,0.28023437500000004
4,call,2015-02-25,21,2.5,0.04592399999999999,0.0333,0.0333,0.0185,0.0208,2.37,0.27265625000000004
5,call,2015-02-26,20,2.5,0.046345,0.0205,0.0438,0.018000000000000002,0.0436,2.45,0.27265625000000004
6,call,2015-02-27,19,2.5,0.046482,0.0449,0.0524,0.0365,0.0418,2.438,0.295390625
7,call,2015-03-02,18,2.5,0.046612,0.0434,0.052000000000000005,0.0403,0.0433,2.441,0.30296875
8,call,2015-03-03,17,2.5,0.046759,0.0415,0.0415,0.018000000000000002,0.0181,2.364,0.30296875
9,call,2015-03-04,16,2.5,0.046664000000000004,0.0183,0.0214,0.0139,0.016,2.362,0.30296875
10,call,2015-03-05,15,2.5,0.046856999999999996,0.0152,0.0228,0.0073,0.0084,2.334,0.2878125
11,call,2015-03-06,14,2.5,0.047095000000000005,0.0084,0.012,0.008,0.0085,2.339,0.2878125
12,call,2015-03-09,13,2.5,0.047596,0.0081,0.0172,0.0037,0.0148,2.397,0.27265625000000004
13,call,2015-03-10,12,2.5,0.047313,0.0143,0.0143,0.0072,0.0072,2.359,0.2575
14,call,2015-03-11,11,2.5,0.047008999999999995,0.0074,0.0144,0.0062,0.0063,2.374,0.2575
15,call,2015-03-12,10,2.5,0.04702,0.008,0.0261,0.008,0.0199,2.448,0.24234375000000002
16,call,2015-03-13,9,2.5,0.046981999999999996,0.0211,0.036000000000000004,0.0176,0.0205,2.455,0.24234375000000002
17,call,2015-03-16,8,2.5,0.047459,0.0221,0.0401,0.0193,0.0375,2.51,0.21203125
18,call,2015-03-17,7,2.5,0.047672,0.0426,0.0611,0.0426,0.0548,2.543,0.18171875
19,call,2015-03-18,6,2.5,0.047207,0.0582,0.115,0.0582,0.115,2.611,0.22718750000000001
20,call,2015-03-19,5,2.5,0.047304000000000006,0.1087,0.1087,0.0863,0.0901,2.587,0.19687500000000002
21,call,2015-03-20,4,2.5,0.046605,0.094,0.16699999999999998,0.0855,0.1328,2.635,0.1930767439560741
22,call,2015-03-23,3,2.5,0.046715,0.156,0.1771,0.1481,0.1771,2.676,0.2575
23,call,2015-03-24,2,2.5,0.046692,0.1682,0.1727,0.1158,0.1465,2.638,0.62125
24,call,2015-03-25,1,2.5,0.046925999999999995,0.1395,0.1483,0.0875,0.1039,2.604,0.2575
