,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2019-02-14,90,2.75,0.0285,0.2139,0.2193,0.20600000000000002,0.2097,2.567,0.2082421875
1,put,2019-02-15,89,2.75,0.0282,0.2234,0.2581,0.2234,0.254,2.511,0.2158203125
2,put,2019-02-18,88,2.75,0.028292,0.2407,0.2407,0.2131,0.2136,2.571,0.2233984375
3,put,2019-02-19,87,2.75,0.028300000000000002,0.2159,0.2266,0.1962,0.2165,2.567,0.22718750000000001
4,put,2019-02-20,86,2.75,0.027999999999999997,0.21600000000000003,0.226,0.2097,0.2186,2.577,0.24613281250000002
5,put,2019-02-21,85,2.75,0.0281,0.2259,0.2262,0.1983,0.2192,2.566,0.23097656250000004
6,put,2019-02-22,84,2.75,0.0281,0.2211,0.2296,0.188,0.1884,2.618,0.23855468750000003
7,put,2019-02-25,83,2.75,0.0282,0.1671,0.1805,0.1404,0.1488,2.816,0.35601562500000006
8,put,2019-02-26,82,2.75,0.028863,0.1527,0.1688,0.1449,0.1653,2.728,0.318125
9,put,2019-02-27,81,2.75,0.028149999999999998,0.1496,0.1677,0.1381,0.1558,2.736,0.3067578125
10,put,2019-02-28,80,2.75,0.028271,0.1625,0.1625,0.1391,0.1458,2.736,0.2878125
11,put,2019-03-01,79,2.75,0.028374999999999997,0.1358,0.1438,0.1187,0.1197,2.802,0.295390625
12,put,2019-03-04,78,2.75,0.028525000000000002,0.1151,0.1291,0.109,0.1178,2.815,0.30296875
13,put,2019-03-05,77,2.75,0.028665,0.1197,0.1299,0.1141,0.12300000000000001,2.813,0.3143359375
14,put,2019-03-06,76,2.75,0.0287,0.1247,0.1421,0.12300000000000001,0.13,2.82,0.33707031249999997
15,put,2019-03-07,75,2.75,0.028325,0.1253,0.1568,0.1253,0.1525,2.773,0.34464843749999996
16,put,2019-03-08,74,2.75,0.028650000000000002,0.1643,0.1993,0.1643,0.198,2.675,0.34464843749999996
17,put,2019-03-11,73,2.75,0.0288,0.1761,0.1935,0.1645,0.1695,2.69,0.30296875
18,put,2019-03-12,72,2.75,0.028775,0.1596,0.17300000000000001,0.1478,0.1649,2.701,0.3067578125
19,put,2019-03-13,71,2.75,0.028999999999999998,0.1613,0.1724,0.1511,0.1633,2.706,0.310546875
20,put,2019-03-14,70,2.75,0.028779,0.1582,0.1623,0.1488,0.156,2.71,0.30296875
21,put,2019-03-15,69,2.75,0.028833,0.1456,0.1507,0.1296,0.1446,2.74,0.310546875
22,put,2019-03-18,68,2.75,0.0288,0.1403,0.1403,0.1162,0.1189,2.812,0.3219140625
23,put,2019-03-19,67,2.75,0.029175,0.11800000000000001,0.1314,0.1146,0.129,2.79,0.3294921875
24,put,2019-03-20,66,2.75,0.029125,0.1302,0.1349,0.1204,0.1251,2.794,0.325703125
25,put,2019-03-21,65,2.75,0.02915,0.1201,0.1335,0.1201,0.1335,2.784,0.33707031249999997
26,put,2019-03-22,64,2.75,0.028825,0.131,0.1444,0.128,0.1337,2.777,0.33328125
27,put,2019-03-25,63,2.75,0.0285,0.1491,0.1587,0.1433,0.1577,2.702,0.310546875
28,put,2019-03-26,62,2.75,0.0287,0.1492,0.1625,0.1416,0.1552,2.692,0.295390625
29,put,2019-03-27,61,2.75,0.0286,0.1495,0.1545,0.1326,0.1351,2.723,0.2878125
30,put,2019-03-28,60,2.75,0.028475,0.141,0.15,0.1288,0.1333,2.718,0.28023437500000004
31,put,2019-03-29,59,2.75,0.028484,0.1308,0.1308,0.0954,0.0965,2.819,0.2991796875
32,put,2019-04-01,58,2.75,0.028675000000000003,0.0934,0.1407,0.0719,0.0865,2.874,0.325703125
33,put,2019-04-02,57,2.75,0.0285,0.0861,0.0875,0.0823,0.0848,2.872,0.3219140625
34,put,2019-04-03,56,2.75,0.02834,0.0888,0.0914,0.0735,0.0771,2.901,0.325703125
35,put,2019-04-04,55,2.75,0.028300000000000002,0.0744,0.0825,0.0718,0.0726,2.939,0.3484375
36,put,2019-04-08,54,2.75,0.02835,0.0667,0.0774,0.0568,0.0734,2.943,0.35601562500000006
37,put,2019-04-09,53,2.75,0.0286,0.073,0.0731,0.0649,0.0665,2.949,0.34464843749999996
