,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2017-08-03,40,2.85,0.0433,0.0319,0.0352,0.0209,0.0209,2.689,0.19687500000000002
1,call,2017-08-04,39,2.85,0.0433,0.0201,0.0227,0.0148,0.0155,2.671,0.18929687500000003
2,call,2017-08-07,38,2.85,0.0435,0.0149,0.0167,0.0123,0.013999999999999999,2.679,0.18171875
3,call,2017-08-08,37,2.85,0.04335,0.013999999999999999,0.0148,0.0113,0.0126,2.682,0.174140625
4,call,2017-08-09,36,2.85,0.04335,0.0125,0.0127,0.0078,0.0078,2.664,0.1665625
5,call,2017-08-10,35,2.85,0.0435,0.0076,0.0089,0.0043,0.0056,2.655,0.1665625
6,call,2017-08-11,34,2.85,0.043449999999999996,0.0051,0.0056,0.0042,0.0048,2.613,0.18171875
7,call,2017-08-14,33,2.85,0.0436,0.0046,0.0052,0.0044,0.005,2.635,0.1665625
8,call,2017-08-15,32,2.85,0.04375,0.005,0.006999999999999999,0.005,0.0054,2.651,0.1665625
9,call,2017-08-16,31,2.85,0.043899999999999995,0.0052,0.0052,0.0035,0.0038,2.64,0.1665625
10,call,2017-08-17,30,2.85,0.0441,0.0062,0.0062,0.0041,0.0049,2.652,0.1665625
11,call,2017-08-18,29,2.85,0.043899999999999995,0.0048,0.006,0.0046,0.0052,2.664,0.1665625
12,call,2017-08-21,28,2.85,0.04385,0.0052,0.0069,0.004,0.0044,2.663,0.1665625
13,call,2017-08-22,27,2.85,0.0438,0.0044,0.005,0.0038,0.005,2.689,0.15140625000000002
14,call,2017-08-23,26,2.85,0.0438,0.0055,0.0083,0.0028,0.0065,2.708,0.15140625000000002
15,call,2017-08-24,25,2.85,0.0441,0.0065,0.0077,0.004,0.0043,2.698,0.15140625000000002
16,call,2017-08-25,24,2.85,0.0441,0.0046,0.0181,0.0043,0.0175,2.757,0.1665625
17,call,2017-08-28,23,2.85,0.0441,0.018000000000000002,0.0374,0.018000000000000002,0.0267,2.788,0.174140625
18,call,2017-08-29,22,2.85,0.044175000000000006,0.0269,0.0289,0.0231,0.0259,2.789,0.174140625
19,call,2017-08-30,21,2.85,0.044199999999999996,0.0261,0.0352,0.0198,0.0209,2.774,0.174140625
20,call,2017-08-31,20,2.85,0.044025,0.0213,0.0255,0.0167,0.0187,2.766,0.18171875
21,call,2017-09-01,19,2.85,0.04391,0.0208,0.0248,0.0151,0.0178,2.76,0.18929687500000003
22,call,2017-09-04,18,2.85,0.044199999999999996,0.0171,0.0191,0.0148,0.0178,2.764,0.18929687500000003
23,call,2017-09-05,17,2.85,0.044488,0.019,0.0242,0.0174,0.0203,2.782,0.18171875
24,call,2017-09-06,16,2.85,0.044480000000000006,0.0188,0.02,0.0145,0.016,2.764,0.19687500000000002
25,call,2017-09-07,15,2.85,0.043899999999999995,0.0167,0.0225,0.0079,0.008,2.743,0.18171875
26,call,2017-09-08,14,2.85,0.043819,0.0087,0.0106,0.0069,0.0081,2.738,0.19687500000000002
27,call,2017-09-11,13,2.85,0.0437,0.008,0.012,0.0074,0.0075,2.73,0.19687500000000002
28,call,2017-09-12,12,2.85,0.0437,0.008,0.0105,0.0075,0.0088,2.746,0.19687500000000002
29,call,2017-09-13,11,2.85,0.0438,0.0088,0.0091,0.0063,0.0071,2.739,0.19687500000000002
30,call,2017-09-14,10,2.85,0.0437,0.0075,0.0081,0.0025,0.0028,2.722,0.19687500000000002
31,call,2017-09-15,9,2.85,0.043613,0.0028,0.0036,0.0015,0.002,2.722,0.19687500000000002
32,call,2017-09-18,8,2.85,0.0436,0.0019,0.0037,0.0011,0.0016,2.729,0.1665625
33,call,2017-09-19,7,2.85,0.044050000000000006,0.0015,0.002,0.0007,0.0009,2.72,0.13625
34,call,2017-09-20,6,2.85,0.043945,0.0008,0.0009,0.0005,0.0006,2.717,0.13625
35,call,2017-09-21,5,2.85,0.044000000000000004,0.0006,0.0011,0.0003,0.0006,2.728,0.13625
36,call,2017-09-22,4,2.85,0.044000000000000004,0.0005,0.0007,0.0002,0.0005,2.729,0.13625
37,call,2017-09-25,3,2.85,0.043675,0.0004,0.0005,0.0001,0.0002,2.729,0.2575
38,call,2017-09-26,2,2.85,0.0437,0.0002,0.0003,0.0001,0.0001,2.731,0.2575
39,call,2017-09-27,1,2.85,0.0437,0.0001,0.0001,0.0001,0.0001,2.711,0.2567043143667343
