,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2015-07-28,100,2.45,0.032171,0.229,0.2972,0.2132,0.2972,2.484,0.5265234375
1,call,2015-07-29,99,2.45,0.031886,0.2696,0.29,0.2696,0.29,2.534,0.45453125000000005
2,call,2015-07-30,98,2.45,0.032,0.271,0.289,0.26,0.26,2.469,0.47347656250000003
3,call,2015-07-31,97,2.45,0.032066,0.223,0.23,0.2197,0.23,2.462,0.42421875
4,call,2015-08-03,96,2.45,0.031938,0.2166,0.2229,0.2028,0.2094,2.478,0.36738281250000004
5,call,2015-08-04,95,2.45,0.031875,0.2039,0.225,0.2039,0.225,2.54,0.325703125
6,call,2015-08-05,94,2.45,0.031625,0.2428,0.2428,0.2082,0.2082,2.491,0.35601562500000006
7,call,2015-08-06,93,2.45,0.031525,0.215,0.2293,0.21,0.2288,2.471,0.4204296875
8,call,2015-08-10,91,2.45,0.0315,0.2536,0.2813,0.2536,0.2813,2.616,0.34464843749999996
9,call,2015-08-11,90,2.45,0.031609,0.2829,0.2831,0.2829,0.2831,2.59,0.3901171875
10,call,2015-08-12,89,2.45,0.031497000000000004,0.2459,0.2666,0.2459,0.2666,2.564,0.39390625
11,call,2015-08-13,88,2.45,0.031265999999999995,0.2513,0.2526,0.2316,0.2526,2.576,0.3484375
12,call,2015-08-14,87,2.45,0.031337000000000004,0.258,0.2664,0.2511,0.2511,2.575,0.3484375
13,call,2015-08-17,86,2.45,0.031344,0.2283,0.2283,0.1322,0.2078,2.548,0.295390625
14,call,2015-08-18,85,2.45,0.031423,0.2048,0.2048,0.1187,0.1187,2.41,0.27644531250000004
15,call,2015-08-19,84,2.45,0.031425,0.1256,0.137,0.1201,0.13699999999999998,2.427,0.2991796875
16,call,2015-08-20,83,2.45,0.031438,0.0882,0.171,0.053,0.1258,2.361,0.3484375
17,call,2015-08-21,82,2.45,0.031403,0.1151,0.1183,0.0873,0.0881,2.274,0.3484375
18,call,2015-08-24,81,2.45,0.03137,0.0785,0.0785,0.055,0.0611,2.047,0.46968750000000004
19,call,2015-08-25,80,2.45,0.03149,0.0477,0.0716,0.0477,0.0526,1.886,0.5757812499999999
20,call,2015-08-26,79,2.45,0.031121,0.0577,0.1666,0.0577,0.0692,1.946,0.5909374999999999
21,call,2015-08-27,78,2.45,0.030838,0.0751,0.0913,0.0751,0.0913,2.11,0.51515625
22,call,2015-08-28,77,2.45,0.030878000000000003,0.1053,0.1053,0.0926,0.0952,2.168,0.477265625
23,call,2015-08-31,76,2.45,0.030910000000000003,0.0897,0.101,0.0854,0.10099999999999999,2.209,0.45832031250000005
24,call,2015-09-01,75,2.45,0.030938,0.0924,0.1047,0.0766,0.083,2.228,0.39390625
25,call,2015-09-02,74,2.45,0.031075,0.0702,0.09,0.0702,0.0855,2.236,0.3976953125
26,call,2015-09-07,73,2.45,0.031018,0.0813,0.1279,0.0802,0.0831,2.14,0.48484375
27,call,2015-09-08,72,2.45,0.031063,0.076,0.0807,0.0733,0.0775,2.177,0.43558593749999996
28,call,2015-09-09,71,2.45,0.03104,0.0844,0.0871,0.0717,0.0768,2.209,0.4090625
29,call,2015-09-10,70,2.45,0.031386,0.078,0.078,0.0675,0.0733,2.206,0.401484375
30,call,2015-09-11,69,2.45,0.031366,0.0722,0.0751,0.0722,0.0751,2.193,0.42421875
31,call,2015-09-14,68,2.45,0.031189,0.0761,0.0776,0.0544,0.0675,2.223,0.37875000000000003
32,call,2015-09-15,67,2.45,0.031175,0.0622,0.0633,0.0603,0.0603,2.167,0.4090625
33,call,2015-09-16,66,2.45,0.031325,0.0626,0.088,0.0568,0.08800000000000001,2.242,0.42421875
34,call,2015-09-17,65,2.45,0.031559,0.0805,0.0832,0.0751,0.0751,2.198,0.43179687499999997
35,call,2015-09-18,64,2.45,0.031611,0.0794,0.0803,0.0715,0.0715,2.198,0.42421875
36,call,2015-09-21,63,2.45,0.03163,0.07,0.0701,0.0691,0.07,2.212,0.4090625
37,call,2015-09-22,62,2.45,0.031733,0.0722,0.0722,0.069,0.069,2.237,0.386328125
