,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2016-06-23,45,2.1,0.029697,0.0589,0.061,0.0546,0.059000000000000004,2.116,0.23855468750000003
1,put,2016-06-24,44,2.1,0.029529,0.0602,0.085,0.0527,0.07,2.09,0.23476562500000003
2,put,2016-06-27,43,2.1,0.029254,0.0711,0.0711,0.0605,0.061,2.111,0.24234375000000002
3,put,2016-06-28,42,2.1,0.029313,0.0628,0.063,0.0546,0.0551,2.117,0.23476562500000003
4,put,2016-06-29,41,2.1,0.029491,0.0539,0.0539,0.0445,0.0452,2.135,0.22718750000000001
5,put,2016-06-30,40,2.1,0.029390999999999997,0.0434,0.0434,0.038,0.0396,2.136,0.21203125
6,put,2016-07-01,39,2.1,0.029209,0.04,0.04,0.035,0.0373,2.142,0.21203125
7,put,2016-07-04,38,2.1,0.029291,0.0383,0.0383,0.0212,0.0227,2.177,0.19687500000000002
8,put,2016-07-05,37,2.1,0.029337,0.023,0.0234,0.0189,0.02,2.185,0.19687500000000002
9,put,2016-07-06,36,2.1,0.029167000000000002,0.0207,0.025,0.0179,0.02,2.184,0.19687500000000002
10,put,2016-07-07,35,2.1,0.02907,0.0198,0.0226,0.019,0.021,2.189,0.21203125
11,put,2016-07-08,34,2.1,0.028988,0.0211,0.0238,0.0211,0.0229,2.177,0.21203125
12,put,2016-07-11,33,2.1,0.029013,0.0226,0.0227,0.0147,0.0176,2.188,0.19687500000000002
13,put,2016-07-12,32,2.1,0.029017,0.0169,0.0172,0.0091,0.0093,2.233,0.19687500000000002
14,put,2016-07-13,31,2.1,0.028896,0.0088,0.0095,0.0065,0.0087,2.236,0.19687500000000002
15,put,2016-07-14,30,2.1,0.02883,0.009000000000000001,0.0095,0.0077,0.008,2.233,0.19687500000000002
16,put,2016-07-15,29,2.1,0.028825,0.008,0.0084,0.006999999999999999,0.0075,2.236,0.19687500000000002
17,put,2016-07-18,28,2.1,0.028581,0.0077,0.0084,0.0065,0.0083,2.228,0.19687500000000002
18,put,2016-07-19,27,2.1,0.028613,0.0086,0.0106,0.0078,0.0094,2.216,0.19687500000000002
19,put,2016-07-20,26,2.1,0.028538,0.0094,0.0104,0.0082,0.01,2.209,0.19687500000000002
20,put,2016-07-21,25,2.1,0.028513,0.0093,0.0095,0.0076,0.0091,2.22,0.21203125
21,put,2016-07-22,24,2.1,0.028388,0.0083,0.0112,0.0083,0.0105,2.2,0.19687500000000002
22,put,2016-07-25,23,2.1,0.028473000000000002,0.0105,0.0106,0.0085,0.0088,2.201,0.19687500000000002
23,put,2016-07-26,22,2.1,0.028475,0.0086,0.0091,0.0047,0.0049,2.227,0.19687500000000002
24,put,2016-07-27,21,2.1,0.02842,0.0047,0.0129,0.0042,0.0086,2.215,0.21203125
25,put,2016-07-28,20,2.1,0.028471000000000003,0.009000000000000001,0.01,0.0051,0.0055,2.211,0.19687500000000002
26,put,2016-07-29,19,2.1,0.028419,0.0057,0.0068,0.0046,0.006,2.201,0.19687500000000002
27,put,2016-08-01,18,2.1,0.028538,0.006999999999999999,0.0078,0.0055,0.0058,2.19,0.18171875
28,put,2016-08-02,17,2.1,0.028434,0.0056,0.0063,0.0046,0.0049,2.19,0.1665625
29,put,2016-08-03,16,2.1,0.028458999999999998,0.0048,0.0058,0.0037,0.0041,2.188,0.1665625
30,put,2016-08-04,15,2.1,0.028328000000000002,0.0043,0.0056,0.0031,0.0031,2.186,0.1665625
31,put,2016-08-05,14,2.1,0.028244,0.0033,0.0035,0.0017,0.0025,2.195,0.1665625
32,put,2016-08-08,13,2.1,0.0282,0.0024,0.0033,0.0015,0.0016,2.204,0.1665625
33,put,2016-08-09,12,2.1,0.028169,0.0011,0.0016,0.0009,0.0009,2.221,0.13625
34,put,2016-08-10,11,2.1,0.028075000000000003,0.0009,0.0012,0.0008,0.001,2.216,0.13625
35,put,2016-08-11,10,2.1,0.027978,0.0011,0.0011,0.0006,0.001,2.223,0.13625
36,put,2016-08-12,9,2.1,0.028037999999999997,0.0011,0.0012,0.0007,0.0008,2.272,0.2575
37,put,2016-08-15,8,2.1,0.02791,0.001,0.001,0.0004,0.0007,2.336,0.2575
38,put,2016-08-16,7,2.1,0.02785,0.0009,0.0009,0.0004,0.0005,2.306,0.2575
39,put,2016-08-17,6,2.1,0.02795,0.0003,0.0004,0.0002,0.0003,2.3,0.2575
40,put,2016-08-18,5,2.1,0.0278,0.0004,0.0004,0.0002,0.0003,2.29,0.2575
41,put,2016-08-19,4,2.1,0.027922,0.0004,0.0004,0.0001,0.0001,2.301,0.2575
42,put,2016-08-22,3,2.1,0.027937,0.0002,0.0004,0.0001,0.0002,2.287,0.26078661847203743
43,put,2016-08-23,2,2.1,0.02796,0.0001,0.0001,0.0001,0.0001,2.29,0.261360188421108
44,put,2016-08-24,1,2.1,0.028259,0.0001,0.0001,0.0001,0.0001,2.28,0.2637990754415752
