,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,call,2018-10-25,163,2.55,0.031075,0.2178,0.2395,0.1886,0.2375,2.531,0.34085937499999996
1,call,2018-10-26,162,2.55,0.03074,0.239,0.2473,0.2211,0.2287,2.516,0.34275390624999996
2,call,2018-10-29,161,2.55,0.030899999999999997,0.2336,0.2336,0.1907,0.1964,2.431,0.36169921875000005
3,call,2018-10-30,160,2.55,0.030785,0.1982,0.2163,0.1913,0.2047,2.463,0.35222656250000006
4,call,2018-10-31,159,2.55,0.030950000000000002,0.2103,0.2203,0.2092,0.2144,2.496,0.34085937499999996
5,call,2018-11-01,158,2.55,0.03115,0.2237,0.2369,0.2117,0.2117,2.507,0.3294921875
6,call,2018-11-02,157,2.55,0.03125,0.2301,0.2641,0.2301,0.2611,2.594,0.3294921875
7,call,2018-11-05,156,2.55,0.0313,0.2504,0.2661,0.243,0.2459,2.558,0.34085937499999996
8,call,2018-11-06,155,2.55,0.031275,0.2484,0.2484,0.2372,0.2454,2.546,0.35222656250000006
9,call,2018-11-07,154,2.55,0.03145,0.2459,0.2595,0.2386,0.2398,2.528,0.35980468750000005
10,call,2018-11-08,153,2.55,0.031421000000000004,0.2472,0.2563,0.24100000000000002,0.2436,2.537,0.35791015625000006
11,call,2018-11-09,152,2.55,0.031400000000000004,0.2378,0.2378,0.2223,0.2223,2.48,0.37496093750000004
12,call,2018-11-12,151,2.55,0.031200000000000002,0.2194,0.2269,0.2161,0.2242,2.49,0.37117187500000004
13,call,2018-11-13,150,2.55,0.0313,0.2112,0.2359,0.21100000000000002,0.228,2.509,0.36359375000000005
14,call,2018-11-14,149,2.55,0.031,0.2248,0.2252,0.2116,0.2116,2.475,0.36738281250000004
15,call,2018-11-15,148,2.55,0.031,0.2148,0.2236,0.2133,0.221,2.505,0.35601562500000006
16,call,2018-11-16,147,2.55,0.031200000000000002,0.2204,0.2318,0.2125,0.2221,2.507,0.35980468750000005
17,call,2018-11-19,146,2.55,0.0311,0.226,0.2349,0.2248,0.23199999999999998,2.54,0.3484375
18,call,2018-11-20,145,2.55,0.0313,0.2252,0.2262,0.2055,0.2066,2.498,0.34464843749999996
19,call,2018-11-21,144,2.55,0.0313,0.2,0.2076,0.2,0.2044,2.497,0.34275390624999996
20,call,2018-11-22,143,2.55,0.031349999999999996,0.20600000000000002,0.20600000000000002,0.1872,0.1943,2.483,0.34085937499999996
21,call,2018-11-23,142,2.55,0.03165,0.1902,0.1931,0.1715,0.1715,2.442,0.33707031249999997
22,call,2018-11-26,141,2.55,0.031400000000000004,0.1727,0.1773,0.1648,0.1652,2.45,0.3219140625
23,call,2018-11-27,140,2.55,0.03175,0.1681,0.1713,0.158,0.1591,2.439,0.3219140625
24,call,2018-11-28,139,2.55,0.0318,0.1608,0.1668,0.1592,0.1614,2.466,0.30486328125
25,call,2018-11-29,138,2.55,0.03165,0.175,0.175,0.1533,0.1544,2.453,0.3067578125
26,call,2018-11-30,137,2.55,0.031363,0.1543,0.1711,0.154,0.171,2.474,0.318125
27,call,2018-12-03,136,2.5,0.03145,0.1856,0.2017,0.1852,0.1852,2.482,0.2991796875
28,call,2018-12-04,135,2.5,0.031313,0.1829,0.1853,0.1381,0.1823,2.49,0.2878125
29,call,2018-12-05,134,2.5,0.0313,0.1748,0.1814,0.1748,0.1776,2.479,0.2916015625
30,call,2018-12-06,133,2.5,0.031375,0.1637,0.1652,0.1578,0.1578,2.433,0.2991796875
31,call,2018-12-07,132,2.5,0.031400000000000004,0.1574,0.1619,0.1526,0.1533,2.425,0.2991796875
32,call,2018-12-10,131,2.5,0.03115,0.1419,0.1462,0.1362,0.1393,2.408,0.2916015625
33,call,2018-12-11,130,2.5,0.031,0.1411,0.142,0.136,0.1382,2.413,0.2878125
34,call,2018-12-12,129,2.5,0.031875,0.1438,0.1457,0.1399,0.1408,2.419,0.2878125
35,call,2018-12-13,128,2.5,0.03225,0.141,0.1578,0.141,0.1537,2.453,0.28023437500000004
36,call,2018-12-14,127,2.5,0.031563,0.1451,0.147,0.1428,0.14300000000000002,2.423,0.28970703125
37,call,2018-12-17,126,2.5,0.032025,0.1457,0.1457,0.1353,0.1381,2.42,0.28402343750000003
38,call,2018-12-18,125,2.5,0.0325,0.1368,0.1407,0.126,0.1281,2.391,0.2916015625
39,call,2018-12-19,124,2.5,0.0321,0.1255,0.127,0.1189,0.1189,2.365,0.2991796875
40,call,2018-12-20,123,2.5,0.03185,0.1262,0.1262,0.0974,0.10099999999999999,2.331,0.2916015625
41,call,2018-12-21,122,2.5,0.03195,0.0968,0.0994,0.0922,0.0972,2.302,0.3067578125
42,call,2018-12-24,121,2.5,0.031834,0.0897,0.1009,0.0897,0.0955,2.304,0.30296875
43,call,2018-12-25,120,2.5,0.032400000000000005,0.0877,0.096,0.0767,0.0928,2.292,0.310546875
44,call,2018-12-26,119,2.5,0.03275,0.0901,0.0933,0.0866,0.0866,2.275,0.310546875
45,call,2018-12-27,118,2.5,0.032418,0.0908,0.1002,0.0827,0.0859,2.275,0.310546875
46,call,2018-12-28,117,2.5,0.032008999999999996,0.0871,0.0917,0.0822,0.0838,2.286,0.2991796875
47,call,2019-01-02,116,2.5,0.031388,0.0862,0.0864,0.0685,0.0696,2.255,0.2916015625
48,call,2019-01-03,115,2.5,0.030962999999999997,0.0677,0.075,0.067,0.067,2.261,0.28402343750000003
49,call,2019-01-04,114,2.5,0.031088,0.0622,0.0818,0.0622,0.0813,2.31,0.28023437500000004
50,call,2019-01-07,113,2.5,0.030789,0.0861,0.0886,0.0826,0.0826,2.307,0.2878125
51,call,2019-01-08,112,2.5,0.030074999999999998,0.0796,0.0807,0.0742,0.0758,2.3,0.28023437500000004
52,call,2019-01-09,111,2.5,0.0301,0.0784,0.0871,0.0777,0.0782,2.325,0.26886718750000005
53,call,2019-01-10,110,2.5,0.0302,0.0749,0.079,0.0738,0.0751,2.328,0.26128906250000006
54,call,2019-01-11,109,2.5,0.030038,0.0761,0.0829,0.0753,0.0797,2.347,0.2575
55,call,2019-01-14,108,2.5,0.029900000000000003,0.0743,0.0781,0.0695,0.0703,2.325,0.2575
56,call,2019-01-15,107,2.5,0.029722,0.0709,0.0783,0.07,0.0782,2.37,0.23855468750000003
57,call,2019-01-16,106,2.5,0.028999999999999998,0.075,0.0778,0.0725,0.0727,2.374,0.22718750000000001
58,call,2019-01-17,105,2.5,0.029449999999999997,0.0702,0.0784,0.0682,0.0689,2.365,0.22718750000000001
59,call,2019-01-18,104,2.5,0.029115000000000002,0.0706,0.0834,0.0706,0.0827,2.409,0.219609375
60,call,2019-01-21,103,2.5,0.028999999999999998,0.075,0.1024,0.075,0.0957,2.424,0.23476562500000003
61,call,2019-01-22,102,2.5,0.0294,0.0932,0.0939,0.0823,0.0836,2.396,0.23476562500000003
62,call,2019-01-23,101,2.5,0.029474999999999998,0.0846,0.0871,0.0775,0.08,2.392,0.23097656250000004
63,call,2019-01-24,100,2.5,0.029425,0.0812,0.0813,0.0721,0.0793,2.403,0.2233984375
64,call,2019-01-25,99,2.5,0.029300000000000003,0.0817,0.0875,0.0815,0.0834,2.433,0.2082421875
65,call,2019-01-28,98,2.5,0.028999999999999998,0.0875,0.0982,0.0798,0.0847,2.43,0.21203125
66,call,2019-01-29,97,2.5,0.029018000000000002,0.0833,0.098,0.0824,0.0966,2.448,0.219609375
67,call,2019-01-30,96,2.5,0.029025,0.0936,0.1018,0.0936,0.0956,2.437,0.23097656250000004
68,call,2019-01-31,95,2.5,0.02924,0.1028,0.1101,0.1017,0.1085,2.474,0.2233984375
69,call,2019-02-01,94,2.5,0.02905,0.1133,0.12,0.11,0.11900000000000001,2.492,0.22718750000000001
70,call,2019-02-11,93,2.5,0.0291,0.1152,0.1287,0.1113,0.1274,2.516,0.2158203125
71,call,2019-02-12,92,2.5,0.028900000000000002,0.125,0.1364,0.125,0.1321,2.524,0.219609375
72,call,2019-02-13,91,2.5,0.028624999999999998,0.1336,0.1726,0.1326,0.1671,2.571,0.23476562500000003
73,call,2019-02-14,90,2.5,0.0285,0.1697,0.1791,0.1653,0.1744,2.567,0.2575
74,call,2019-02-15,89,2.5,0.0282,0.1666,0.1701,0.1384,0.141,2.511,0.2575
75,call,2019-02-18,88,2.5,0.028292,0.1488,0.1812,0.1488,0.1808,2.571,0.26886718750000005
76,call,2019-02-19,87,2.5,0.028300000000000002,0.1813,0.2067,0.1793,0.1867,2.567,0.2878125
77,call,2019-02-20,86,2.5,0.027999999999999997,0.1913,0.2001,0.185,0.1914,2.577,0.28402343750000003
78,call,2019-02-21,85,2.5,0.0281,0.187,0.2064,0.1807,0.1855,2.566,0.2878125
79,call,2019-02-22,84,2.5,0.0281,0.182,0.2113,0.1699,0.2113,2.618,0.27265625000000004
80,call,2019-02-25,83,2.5,0.0282,0.2332,0.4039,0.2332,0.4025,2.816,0.3825390625
81,call,2019-02-26,82,2.5,0.028863,0.4025,0.4117,0.3291,0.3291,2.728,0.37117187500000004
82,call,2019-02-27,81,2.5,0.028149999999999998,0.3445,0.3725,0.3181,0.3428,2.736,0.3901171875
83,call,2019-02-28,80,2.5,0.028271,0.3442,0.3454,0.3263,0.3288,2.736,0.35980468750000005
84,call,2019-03-01,79,2.5,0.028374999999999997,0.33799999999999997,0.391,0.336,0.3893,2.802,0.386328125
85,call,2019-03-04,78,2.5,0.028525000000000002,0.41,0.4866,0.3904,0.3994,2.815,0.3901171875
86,call,2019-03-05,77,2.5,0.028665,0.39299999999999996,0.40700000000000003,0.3901,0.40700000000000003,2.813,0.416640625
87,call,2019-03-06,76,2.5,0.0287,0.41,0.4291,0.3706,0.4179,2.82,0.43558593749999996
88,call,2019-03-07,75,2.5,0.028325,0.41,0.41,0.3601,0.3696,2.773,0.4052734375
89,call,2019-03-08,74,2.5,0.028650000000000002,0.3463,0.3463,0.2953,0.29600000000000004,2.675,0.401484375
90,call,2019-03-11,73,2.5,0.0288,0.302,0.3072,0.2701,0.2977,2.69,0.386328125
91,call,2019-03-12,72,2.5,0.028775,0.3145,0.3266,0.2865,0.2936,2.701,0.35601562500000006
92,call,2019-03-13,71,2.5,0.028999999999999998,0.305,0.3267,0.2828,0.3027,2.706,0.37496093750000004
93,call,2019-03-14,70,2.5,0.028779,0.3152,0.3301,0.3043,0.31,2.71,0.386328125
94,call,2019-03-15,69,2.5,0.028833,0.3233,0.35200000000000004,0.319,0.3281,2.74,0.37875000000000003
95,call,2019-03-18,68,2.5,0.0288,0.3272,0.3932,0.3263,0.3887,2.812,0.401484375
96,call,2019-03-19,67,2.5,0.029175,0.4002,0.4002,0.3676,0.3676,2.79,0.3901171875
97,call,2019-03-20,66,2.5,0.029125,0.3615,0.3936,0.3546,0.3719,2.794,0.3976953125
98,call,2019-03-21,65,2.5,0.02915,0.3773,0.3782,0.3626,0.3669,2.784,0.4090625
99,call,2019-03-22,64,2.5,0.028825,0.3615,0.37200000000000005,0.3379,0.355,2.777,0.39390625
100,call,2019-03-25,63,2.5,0.0285,0.3225,0.3225,0.27699999999999997,0.27699999999999997,2.702,0.34085937499999996
101,call,2019-03-26,62,2.5,0.0287,0.2924,0.2924,0.2597,0.2677,2.692,0.33707031249999997
102,call,2019-03-27,61,2.5,0.0286,0.2798,0.2987,0.2798,0.2832,2.723,0.318125
103,call,2019-03-28,60,2.5,0.028475,0.276,0.2867,0.2627,0.2785,2.718,0.318125
104,call,2019-03-29,59,2.5,0.028484,0.2879,0.3801,0.2879,0.3767,2.819,0.37875000000000003
105,call,2019-04-01,58,2.5,0.028675000000000003,0.3881,0.4429,0.3881,0.4176,2.874,0.36359375000000005
106,call,2019-04-02,57,2.5,0.0285,0.4287,0.4287,0.4138,0.4181,2.872,0.37117187500000004
107,call,2019-04-03,56,2.5,0.02834,0.41,0.4526,0.41,0.4504,2.901,0.4090625
108,call,2019-04-04,55,2.5,0.028300000000000002,0.4677,0.4859,0.4529,0.48,2.939,0.401484375
109,call,2019-04-08,54,2.5,0.02835,0.5275,0.5387,0.4753,0.4938,2.943,0.44695312500000006
110,call,2019-04-09,53,2.5,0.0286,0.5049,0.5088,0.4839,0.4916,2.949,0.416640625
111,call,2019-04-10,52,2.5,0.029300000000000003,0.4784,0.5185,0.4776,0.5001,2.964,0.401484375
112,call,2019-04-11,51,2.5,0.02875,0.506,0.506,0.447,0.4592,2.912,0.42421875
113,call,2019-04-12,50,2.5,0.02875,0.4543,0.4611,0.4368,0.4518,2.906,0.42421875
114,call,2019-04-15,49,2.5,0.029300000000000003,0.4906,0.5176,0.4456,0.4456,2.906,0.401484375
115,call,2019-04-16,48,2.5,0.0298,0.435,0.5413,0.435,0.5413,3.008,0.43179687499999997
116,call,2019-04-17,47,2.5,0.029981,0.539,0.5587,0.5216,0.5339,2.997,0.44695312500000006
117,call,2019-04-18,46,2.5,0.029875,0.5244,0.5363,0.5205,0.5275,2.987,0.46968750000000004
118,call,2019-04-19,45,2.5,0.029571999999999998,0.5529,0.5704,0.5137,0.5493,3.024,0.4090625
119,call,2019-04-22,44,2.5,0.0298,0.5552,0.5591,0.4799,0.4878,2.958,0.4090625
120,call,2019-04-23,43,2.5,0.030275,0.4939,0.52,0.4886,0.4926,2.963,0.4090625
121,call,2019-04-24,42,2.5,0.030699999999999998,0.4983,0.4983,0.4561,0.4757,2.958,0.33328125
122,call,2019-04-25,41,2.5,0.0308,0.4732,0.4828,0.4482,0.4491,2.913,0.43179687499999997
123,call,2019-04-26,40,2.5,0.03105,0.4375,0.4466,0.4155,0.4155,2.88,0.4090625
124,call,2019-04-29,39,2.5,0.030899999999999997,0.418,0.4742,0.418,0.4454,2.921,0.37875000000000003
125,call,2019-04-30,38,2.5,0.03055,0.4482,0.4598,0.4378,0.4501,2.928,0.37875000000000003
126,call,2019-05-06,37,2.5,0.0298,0.37,0.3796,0.2995,0.3217,2.787,0.36359375000000005
127,call,2019-05-07,36,2.5,0.0298,0.3312,0.353,0.2984,0.3241,2.79,0.37117187500000004
128,call,2019-05-08,35,2.5,0.029251999999999997,0.2927,0.3119,0.2777,0.2829,2.745,0.35601562500000006
129,call,2019-05-09,34,2.5,0.02955,0.2757,0.2774,0.2289,0.2351,2.686,0.36359375000000005
130,call,2019-05-10,33,2.5,0.029425,0.2486,0.3144,0.2288,0.3035,2.777,0.33328125
131,call,2019-05-13,32,2.5,0.029449999999999997,0.2796,0.2813,0.2554,0.258,2.725,0.33328125
132,call,2019-05-14,31,2.5,0.02965,0.2453,0.275,0.2429,0.2446,2.708,0.3484375
133,call,2019-05-15,30,2.5,0.02955,0.2537,0.3015,0.2537,0.2873,2.765,0.318125
134,call,2019-05-16,29,2.5,0.029500000000000002,0.284,0.2944,0.2538,0.29,2.774,0.2878125
135,call,2019-05-17,28,2.5,0.029474999999999998,0.2892,0.2904,0.2429,0.2469,2.723,0.310546875
136,call,2019-05-20,27,2.5,0.0296,0.2513,0.2583,0.2122,0.2246,2.699,0.30296875
137,call,2019-05-21,26,2.5,0.029875,0.2231,0.2671,0.2231,0.242,2.722,0.30296875
138,call,2019-05-22,25,2.5,0.02995,0.242,0.2433,0.2135,0.2227,2.709,0.2575
139,call,2019-05-23,24,2.5,0.029900000000000003,0.2208,0.2208,0.1846,0.1976,2.677,0.27265625000000004
140,call,2019-05-24,23,2.5,0.02965,0.2059,0.2303,0.2009,0.2087,2.691,0.27265625000000004
