,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2018-05-15,155,2.95,0.042199999999999994,0.25,0.2639,0.2424,0.2456,2.74,0.21203125
1,put,2018-05-16,154,2.95,0.0424,0.2519,0.2822,0.2519,0.27899999999999997,2.705,0.22718750000000001
2,put,2018-05-17,153,2.95,0.042050000000000004,0.2803,0.2879,0.2718,0.2828,2.689,0.2158203125
3,put,2018-05-18,152,2.95,0.0418,0.2862,0.2863,0.2452,0.2452,2.733,0.204453125
4,put,2018-05-21,151,2.95,0.042199999999999994,0.2301,0.2423,0.2214,0.2343,2.736,0.18929687500000003
5,put,2018-05-22,150,2.95,0.042325,0.2317,0.26,0.2317,0.2471,2.717,0.19119140625000003
6,put,2018-05-23,149,2.95,0.0426,0.2569,0.278,0.2563,0.278,2.672,0.18929687500000003
7,put,2018-05-24,148,2.95,0.042575,0.273,0.285,0.2638,0.285,2.655,0.18171875
8,put,2018-05-25,147,2.95,0.042575,0.2777,0.2941,0.2691,0.2867,2.654,0.18171875
9,put,2018-05-28,146,2.95,0.042649999999999993,0.2813,0.2849,0.2635,0.2742,2.668,0.1779296875
10,put,2018-05-29,145,2.95,0.0429,0.2786,0.2936,0.27,0.2803,2.655,0.1703515625
11,put,2018-05-30,144,2.95,0.0433,0.3059,0.335,0.3059,0.335,2.601,0.19687500000000002
12,put,2018-05-31,143,2.95,0.043525,0.3204,0.3204,0.295,0.2999,2.651,0.204453125
13,put,2018-06-01,142,2.95,0.043,0.3025,0.315,0.298,0.3091,2.643,0.21203125
14,put,2018-06-04,141,2.95,0.0429,0.3002,0.3029,0.278,0.2818,2.686,0.2158203125
15,put,2018-06-05,140,2.95,0.0429,0.28,0.2863,0.262,0.2689,2.696,0.2082421875
16,put,2018-06-06,139,2.95,0.04295,0.2709,0.2729,0.2679,0.271,2.686,0.19876953125000002
17,put,2018-06-07,138,2.95,0.043,0.266,0.266,0.244,0.2612,2.694,0.19308593750000003
18,put,2018-06-08,137,2.95,0.04295,0.27,0.3067,0.27,0.3018,2.652,0.21203125
19,put,2018-06-11,136,2.95,0.0429,0.31,0.3151,0.2916,0.2958,2.663,0.2158203125
20,put,2018-06-12,135,2.95,0.043250000000000004,0.2853,0.2974,0.2686,0.2705,2.688,0.20066406250000002
21,put,2018-06-13,134,2.95,0.043274999999999994,0.2754,0.2837,0.2717,0.2837,2.672,0.204453125
22,put,2018-06-14,133,2.95,0.043125,0.2823,0.2853,0.2616,0.2765,2.675,0.19687500000000002
23,put,2018-06-15,132,2.95,0.043,0.2729,0.2861,0.26899999999999996,0.2857,2.678,0.2158203125
24,put,2018-06-19,131,2.95,0.04295,0.31,0.3782,0.3004,0.3619,2.612,0.27265625000000004
25,put,2018-06-20,130,2.95,0.0425,0.3692,0.3712,0.34,0.3493,2.61,0.24234375000000002
26,put,2018-06-21,129,2.95,0.042074999999999994,0.3463,0.3637,0.3229,0.3636,2.592,0.24613281250000002
27,put,2018-06-22,128,2.95,0.041911,0.3715,0.3798,0.3508,0.3599,2.598,0.24613281250000002
28,put,2018-06-25,127,2.95,0.041727,0.3515,0.4052,0.34700000000000003,0.4034,2.548,0.2575
29,put,2018-06-26,126,2.95,0.041363000000000004,0.4172,0.46399999999999997,0.4124,0.4261,2.52,0.2575
30,put,2018-06-27,125,2.95,0.041550000000000004,0.4255,0.4845,0.4202,0.4821,2.465,0.2878125
31,put,2018-06-28,124,2.95,0.04125,0.4913,0.5087,0.4688,0.5041,2.441,0.295390625
32,put,2018-06-29,123,2.95,0.0406,0.49,0.49,0.45,0.4528,2.495,0.27265625000000004
33,put,2018-07-02,122,2.95,0.04,0.4657,0.5668,0.4657,0.557,2.402,0.3484375
34,put,2018-07-03,121,2.95,0.0393,0.5323,0.6035,0.5323,0.5491,2.41,0.34464843749999996
35,put,2018-07-04,120,2.95,0.039067,0.5387,0.568,0.5362,0.568,2.39,0.3484375
36,put,2018-07-05,119,2.95,0.037982999999999996,0.5446,0.5760000000000001,0.541,0.5663,2.391,0.3484375
37,put,2018-07-06,118,2.95,0.036699999999999997,0.5720000000000001,0.5811,0.5334,0.5334,2.425,0.33328125
38,put,2018-07-09,117,2.95,0.036699999999999997,0.5057,0.5057,0.4605,0.4605,2.496,0.2916015625
39,put,2018-07-10,116,2.95,0.037067,0.4532,0.4765,0.4532,0.4611,2.493,0.2878125
40,put,2018-07-11,115,2.95,0.037413,0.5143,0.5143,0.49200000000000005,0.4929,2.454,0.2878125
41,put,2018-07-12,114,2.95,0.03755,0.4699,0.4705,0.4363,0.4517,2.505,0.2878125
42,put,2018-07-13,113,2.95,0.037149999999999996,0.4463,0.4518,0.4461,0.4461,2.509,0.28402343750000003
43,put,2018-07-16,112,2.95,0.03719,0.4586,0.4709,0.4542,0.4637,2.49,0.2878125
44,put,2018-07-17,111,2.95,0.0373,0.4719,0.4797,0.4657,0.4685,2.475,0.26886718750000005
45,put,2018-07-18,110,2.95,0.036883,0.4462,0.4733,0.4462,0.4733,2.463,0.24992187500000002
46,put,2018-07-19,109,2.95,0.036216,0.4663,0.4722,0.4464,0.4678,2.474,0.26128906250000006
47,put,2018-07-20,108,2.95,0.035215,0.4701,0.4775,0.3961,0.4037,2.54,0.23476562500000003
48,put,2018-07-23,107,2.95,0.035311,0.4041,0.4041,0.3775,0.3843,2.569,0.24992187500000002
49,put,2018-07-24,106,2.95,0.034775,0.3667,0.36700000000000005,0.3435,0.3565,2.61,0.2575
50,put,2018-07-25,105,2.95,0.03443,0.3568,0.3653,0.355,0.3606,2.609,0.26886718750000005
51,put,2018-07-26,104,2.95,0.034,0.3593,0.3844,0.349,0.3809,2.575,0.24992187500000002
52,put,2018-07-27,103,2.95,0.0337,0.3809,0.3884,0.3694,0.3789,2.575,0.24613281250000002
53,put,2018-07-30,102,2.95,0.0327,0.3729,0.38,0.35,0.3686,2.587,0.24234375000000002
54,put,2018-07-31,101,2.95,0.0323,0.3738,0.376,0.3518,0.3618,2.595,0.24234375000000002
55,put,2018-08-01,100,2.95,0.032,0.3524,0.4121,0.3417,0.4119,2.537,0.24992187500000002
56,put,2018-08-02,99,2.95,0.030899999999999997,0.4238,0.4825,0.4222,0.4651,2.484,0.27265625000000004
57,put,2018-08-03,98,2.95,0.03005,0.4625,0.4778,0.4533,0.4719,2.457,0.1665625
58,put,2018-08-06,97,2.95,0.029663,0.4868,0.5,0.4573,0.4912,2.455,0.27265625000000004
59,put,2018-08-07,96,2.95,0.028718,0.4706,0.4844,0.4242,0.4267,2.53,0.27265625000000004
60,put,2018-08-08,95,2.95,0.028863,0.4263,0.4577,0.4261,0.4577,2.494,0.27265625000000004
61,put,2018-08-09,94,2.95,0.029085,0.451,0.451,0.4015,0.4058,2.551,0.26507812500000005
62,put,2018-08-10,93,2.95,0.029849999999999998,0.4009,0.42,0.3948,0.4076,2.551,0.27265625000000004
63,put,2018-08-13,92,2.95,0.03015,0.43,0.4593,0.4272,0.4281,2.526,0.27265625000000004
64,put,2018-08-14,91,2.95,0.030306000000000003,0.4249,0.4466,0.4221,0.4358,2.518,0.27644531250000004
65,put,2018-08-15,90,2.95,0.030213,0.4398,0.4944,0.4384,0.4944,2.454,0.2878125
66,put,2018-08-16,89,2.95,0.030600000000000002,0.51,0.5274,0.4689,0.4926,2.453,0.28023437500000004
67,put,2018-08-17,88,2.95,0.0308,0.4767,0.5311,0.4702,0.5252,2.42,0.295390625
68,put,2018-08-20,87,2.95,0.031313,0.5188,0.5233,0.4877,0.4877,2.458,0.28023437500000004
69,put,2018-08-21,86,2.95,0.032188,0.4862,0.4865,0.44,0.4455,2.496,0.24234375000000002
70,put,2018-08-22,85,2.95,0.0319,0.45399999999999996,0.4635,0.4478,0.4537,2.499,0.2878125
71,put,2018-08-23,84,2.95,0.031014,0.4391,0.46399999999999997,0.43,0.4406,2.509,0.27265625000000004
72,put,2018-08-24,83,2.95,0.030722,0.4575,0.4592,0.4099,0.4321,2.523,0.2878125
73,put,2018-08-27,82,2.95,0.031200000000000002,0.4099,0.4178,0.3837,0.3885,2.571,0.27644531250000004
74,put,2018-08-28,81,2.95,0.031063999999999998,0.3813,0.3974,0.3761,0.3951,2.56,0.26886718750000005
75,put,2018-08-29,80,2.95,0.03105,0.3953,0.4018,0.3922,0.401,2.553,0.27265625000000004
76,put,2018-08-30,79,2.95,0.0311,0.3888,0.42,0.38799999999999996,0.4176,2.533,0.26507812500000005
77,put,2018-08-31,78,2.95,0.031,0.4361,0.4408,0.4095,0.431,2.521,0.28023437500000004
78,put,2018-09-03,77,2.95,0.0308,0.4363,0.4545,0.43,0.4405,2.512,0.2878125
79,put,2018-09-04,76,2.95,0.030600000000000002,0.4312,0.45,0.3952,0.4056,2.55,0.28023437500000004
80,put,2018-09-05,75,2.95,0.0304,0.4108,0.461,0.4108,0.461,2.487,0.28023437500000004
81,put,2018-09-06,74,2.95,0.0305,0.4623,0.49,0.45,0.4779,2.466,0.27265625000000004
82,put,2018-09-07,73,2.95,0.030950000000000002,0.4725,0.4815,0.4441,0.4616,2.491,0.30296875
83,put,2018-09-10,72,2.95,0.0311,0.46299999999999997,0.4811,0.4593,0.4811,2.466,0.295390625
84,put,2018-09-11,71,2.95,0.031,0.4792,0.5,0.47,0.4955,2.449,0.2878125
85,put,2018-09-12,70,2.95,0.031,0.4989,0.514,0.49,0.5032,2.432,0.22718750000000001
86,put,2018-09-13,69,2.95,0.03055,0.4765,0.502,0.4732,0.4757,2.466,0.2575
87,put,2018-09-14,68,2.95,0.030449999999999998,0.4769,0.4769,0.4572,0.46299999999999997,2.475,0.22718750000000001
88,put,2018-09-17,67,2.95,0.030275,0.4749,0.488,0.4724,0.4851,2.452,0.22718750000000001
89,put,2018-09-18,66,2.95,0.030299999999999997,0.4925,0.4925,0.42,0.42,2.513,0.075625
90,put,2018-09-19,65,2.95,0.030299999999999997,0.4263,0.4263,0.3869,0.401,2.538,0.21203125
91,put,2018-09-20,64,2.95,0.030436,0.4025,0.4025,0.386,0.3979,2.541,0.19687500000000002
92,put,2018-09-21,63,2.95,0.0305,0.3853,0.3969,0.3213,0.3215,2.632,0.24234375000000002
93,put,2018-09-25,62,2.95,0.0305,0.335,0.3466,0.3224,0.33899999999999997,2.6,0.18171875
94,put,2018-09-26,61,2.95,0.030899999999999997,0.3259,0.33,0.2886,0.3156,2.638,0.23476562500000003
95,put,2018-09-27,60,2.95,0.0305,0.31,0.3273,0.3091,0.3156,2.628,0.19687500000000002
96,put,2018-09-28,59,2.95,0.0305,0.3058,0.31,0.2824,0.2956,2.659,0.23476562500000003
97,put,2018-10-08,58,2.95,0.030074999999999998,0.3398,0.4,0.1266,0.3996,2.533,0.2377730902623696
98,put,2018-10-09,57,2.95,0.0298,0.3902,0.4025,0.3718,0.389,2.545,0.24035036535968068
99,put,2018-10-10,56,2.95,0.02956,0.3803,0.4049,0.3651,0.3887,2.545,0.24030907795947248
100,put,2018-10-11,55,2.95,0.029434000000000002,0.4384,0.5089,0.4363,0.4912,2.439,0.23998729710094685
101,put,2018-10-12,54,2.95,0.029725,0.4819,0.4822,0.434,0.4419,2.494,0.23986743260353147
102,put,2018-10-15,53,2.95,0.029750000000000002,0.4462,0.473,0.4421,0.47200000000000003,2.463,0.23928562603289102
103,put,2018-10-16,52,2.95,0.0297,0.4624,0.47,0.4271,0.4661,2.467,0.2382175827792147
104,put,2018-10-17,51,2.95,0.029500000000000002,0.43799999999999994,0.5034,0.4069,0.4535,2.477,0.23703041227879126
105,put,2018-10-18,50,2.95,0.0297,0.4831,0.51,0.4703,0.506,2.419,0.239223148489281
106,put,2018-10-19,49,2.95,0.030074,0.5258,0.5329,0.4422,0.44299999999999995,2.491,0.24361204995384134
107,put,2018-10-22,48,2.95,0.030875,0.4243,0.4259,0.34,0.3584,2.599,0.30296875
108,put,2018-10-23,47,2.95,0.031025,0.365,0.4402,0.3559,0.4318,2.511,0.2575
109,put,2018-10-24,46,2.95,0.03105,0.4278,0.4346,0.3753,0.42,2.525,0.27265625000000004
110,put,2018-10-25,45,2.95,0.031075,0.4525,0.475,0.4141,0.4178,2.531,0.30296875
111,put,2018-10-26,44,2.95,0.03074,0.4113,0.4474,0.397,0.4463,2.516,0.39390625
112,put,2018-10-29,43,2.95,0.030899999999999997,0.44,0.5131,0.4316,0.5015,2.431,0.3902578092688496
113,put,2018-10-30,42,2.95,0.030785,0.515,0.515,0.456,0.48100000000000004,2.463,0.2878125
114,put,2018-10-31,41,2.95,0.030950000000000002,0.4652,0.4758,0.45,0.4598,2.496,0.37875000000000003
115,put,2018-11-01,40,2.95,0.03115,0.439,0.4412,0.4026,0.439,2.507,0.2878125
116,put,2018-11-02,39,2.95,0.03125,0.3966,0.41,0.3651,0.3669,2.594,0.3484375
117,put,2018-11-05,38,2.95,0.0313,0.3821,0.4064,0.3791,0.3902,2.558,0.2878125
118,put,2018-11-06,37,2.95,0.031275,0.3937,0.4162,0.3921,0.4013,2.546,0.2878125
119,put,2018-11-07,36,2.95,0.03145,0.4,0.4236,0.3834,0.4164,2.528,0.2575
120,put,2018-11-08,35,2.95,0.031421000000000004,0.4009,0.4149,0.3969,0.4089,2.537,0.2878125
121,put,2018-11-09,34,2.95,0.031400000000000004,0.41200000000000003,0.45799999999999996,0.41200000000000003,0.45799999999999996,2.48,0.28954494386931195
122,put,2018-11-12,33,2.95,0.031200000000000002,0.46,0.4689,0.4483,0.4526,2.49,0.2575
123,put,2018-11-13,32,2.95,0.0313,0.4731,0.4767,0.4226,0.4386,2.509,0.318125
124,put,2018-11-14,31,2.95,0.031,0.44,0.4735,0.44,0.47,2.475,0.318125
125,put,2018-11-15,30,2.95,0.031,0.4576,0.4648,0.4358,0.4389,2.505,0.2575
126,put,2018-11-16,29,2.95,0.031200000000000002,0.43,0.4526,0.414,0.4384,2.507,0.318125
127,put,2018-11-19,28,2.95,0.0311,0.4264,0.4271,0.4036,0.4036,2.54,0.2575
128,put,2018-11-20,27,2.95,0.0313,0.4219,0.4493,0.4101,0.44299999999999995,2.498,0.25531663502011975
129,put,2018-11-21,26,2.95,0.0313,0.4519,0.4587,0.4376,0.4447,2.497,0.25343677906259265
130,put,2018-11-22,25,2.95,0.031349999999999996,0.4413,0.47,0.4413,0.4558,2.483,0.2548622436553213
131,put,2018-11-23,24,2.95,0.03165,0.4552,0.4909,0.4523,0.49,2.442,0.25971779748564366
132,put,2018-11-26,23,2.95,0.031400000000000004,0.4862,0.4988,0.4706,0.4906,2.45,0.2636308164537994
133,put,2018-11-27,22,2.95,0.03175,0.483,0.506,0.4795,0.5016,2.439,0.26398117198583637
134,put,2018-11-28,21,2.95,0.0318,0.4945,0.4978,0.467,0.4735,2.466,0.261298357170829
135,put,2018-11-29,20,2.95,0.03165,0.4632,0.4874,0.45399999999999996,0.4861,2.453,0.2593094891859568
136,put,2018-11-30,19,2.95,0.031363,0.4818,0.4843,0.4618,0.4658,2.474,0.26380898907331823
137,put,2018-12-03,18,2.892,0.03145,0.4404,0.4404,0.3347,0.4052,2.482,0.2575
138,put,2018-12-04,17,2.892,0.031313,0.4152,0.4152,0.3893,0.3921,2.49,0.25505983956040124
139,put,2018-12-05,16,2.892,0.0313,0.4193,0.4229,0.3969,0.40299999999999997,2.479,0.25782298072387805
140,put,2018-12-06,15,2.892,0.031375,0.4213,0.4495,0.4213,0.4486,2.433,0.2544197169393947
141,put,2018-12-07,14,2.892,0.031400000000000004,0.4433,0.4568,0.4407,0.4538,2.425,0.253373680331768
142,put,2018-12-10,13,2.892,0.03115,0.4646,0.4833,0.461,0.4765,2.408,0.2569476452751947
143,put,2018-12-11,12,2.892,0.031,0.4765,0.4839,0.4636,0.4739,2.413,0.2601440291035534
144,put,2018-12-12,11,2.892,0.031875,0.467,0.4704,0.2377,0.4661,2.419,0.25938141178239704
145,put,2018-12-13,10,2.892,0.03225,0.46,0.46299999999999997,0.425,0.4343,2.453,0.2555753145700847
146,put,2018-12-14,9,2.892,0.031563,0.4429,0.4636,0.4424,0.4636,2.423,0.2520260950811872
147,put,2018-12-17,8,2.892,0.032025,0.4651,0.4765,0.45299999999999996,0.46399999999999997,2.42,0.25564574795589035
148,put,2018-12-18,7,2.892,0.0325,0.4705,0.5003,0.4638,0.4943,2.391,0.2537340670896725
149,put,2018-12-19,6,2.892,0.0321,0.5,0.5281,0.489,0.5226,2.365,0.2577402415382436
150,put,2018-12-20,5,2.892,0.03185,0.5227,0.5783,0.5191,0.5582,2.331,0.2620926932352768
151,put,2018-12-21,4,2.892,0.03195,0.5874,0.605,0.5804,0.5931,2.302,0.2661551728825038
152,put,2018-12-24,3,2.892,0.031834,0.6014,0.6073,0.5826,0.5863,2.304,0.2686364423679288
153,put,2018-12-25,2,2.892,0.032400000000000005,0.6267,0.6405,0.5841,0.5974,2.292,0.26827034162599167
154,put,2018-12-26,1,2.892,0.03275,0.5995,0.6221,0.5959,0.6221,2.275,0.2633974638355305
