,call_or_put,date,ptmtradeday,k,rate,open,high,low,close,s,iv
0,put,2019-08-29,34,2.7,0.028025,0.0156,0.019,0.0111,0.0165,2.901,0.24234375000000002
1,put,2019-08-30,33,2.7,0.0282,0.0136,0.0165,0.0108,0.0147,2.916,0.24234375000000002
2,put,2019-09-02,32,2.7,0.028175,0.013999999999999999,0.0147,0.0089,0.0093,2.94,0.22718750000000001
3,put,2019-09-03,31,2.7,0.028175,0.0092,0.0101,0.0082,0.0088,2.939,0.22718750000000001
4,put,2019-09-04,30,2.7,0.02825,0.0087,0.0087,0.0062,0.0065,2.973,0.24234375000000002
5,put,2019-09-05,29,2.7,0.027975,0.0062,0.0065,0.0047,0.0059,3.004,0.2575
6,put,2019-09-06,28,2.7,0.028224999999999997,0.0054,0.0062,0.0049,0.0049,3.037,0.2575
7,put,2019-09-09,27,2.7,0.0281,0.0049,0.0053,0.0029,0.005,3.032,0.27265625000000004
8,put,2019-09-10,26,2.7,0.02835,0.0046,0.0054,0.0042,0.0052,3.021,0.27265625000000004
9,put,2019-09-11,25,2.7,0.028300000000000002,0.0043,0.0058,0.0043,0.0052,3.007,0.27265625000000004
10,put,2019-09-12,24,2.7,0.028201999999999998,0.0047,0.005,0.0036,0.0037,3.047,0.2878125
11,put,2019-09-16,23,2.7,0.028224999999999997,0.0033,0.0038,0.0031,0.0033,3.034,0.2575
12,put,2019-09-17,22,2.7,0.028224999999999997,0.0035,0.0049,0.0032,0.0045,2.987,0.2575
13,put,2019-09-18,21,2.7,0.028302,0.0039,0.0045,0.0033,0.0036,3.003,0.2575
14,put,2019-09-19,20,2.7,0.028275,0.0032,0.0035,0.0028,0.0029,3.007,0.2575
15,put,2019-09-20,19,2.7,0.028849999999999997,0.0025,0.0033,0.002,0.0022,3.013,0.2575
16,put,2019-09-23,18,2.7,0.028900000000000002,0.002,0.0035,0.002,0.0029,2.981,0.2575
17,put,2019-09-24,17,2.7,0.028999999999999998,0.0022,0.0028,0.0021,0.0027,2.987,0.2575
18,put,2019-09-25,16,2.7,0.028975,0.0025,0.003,0.0024,0.0025,2.977,0.2575
19,put,2019-09-26,15,2.7,0.029025,0.0023,0.0023,0.0016,0.002,2.978,0.2575
20,put,2019-09-27,14,2.7,0.028975,0.0021,0.0021,0.0017,0.002,2.978,0.2575
21,put,2019-09-30,13,2.7,0.02895,0.0016,0.0024,0.0016,0.0024,2.945,0.2575
22,put,2019-10-08,12,2.7,0.028475,0.0016,0.0018,0.0008,0.0009,2.968,0.2575
23,put,2019-10-09,11,2.7,0.028224999999999997,0.001,0.001,0.0006,0.0007,2.971,0.2575
24,put,2019-10-10,10,2.7,0.028224999999999997,0.0006,0.0007,0.0005,0.0005,2.987,0.2575
25,put,2019-10-11,9,2.7,0.028300000000000002,0.0005,0.0006,0.0003,0.0004,3.032,0.2575
26,put,2019-10-14,8,2.7,0.028399999999999998,0.0003,0.0005,0.0003,0.0003,3.061,0.2575
27,put,2019-10-15,7,2.7,0.028374999999999997,0.0002,0.0004,0.0001,0.0002,3.062,0.2575
28,put,2019-10-16,6,2.7,0.028300000000000002,0.0001,0.0002,0.0001,0.0001,3.051,0.2575
29,put,2019-10-17,5,2.7,0.028300000000000002,0.0001,0.0002,0.0001,0.0002,3.059,0.2545308630552032
30,put,2019-10-18,4,2.7,0.028399999999999998,0.0002,0.0002,0.0001,0.0001,3.014,0.25707344757242634
31,put,2019-10-21,3,2.7,0.0287,0.0001,0.0002,0.0001,0.0001,3.016,0.2588667303821116
32,put,2019-10-22,2,2.7,0.0288,0.0001,0.0001,0.0001,0.0001,3.019,0.2564856798887086
33,put,2019-10-23,1,2.7,0.028900000000000002,0.0001,0.0001,0.0001,0.0001,3.0,0.25257052481402203
